rms,centroid,bandwidth,zcr,entropy,energy_20_100,energy_100_250,energy_250_500,energy_500_1000
0.01648374,441.0698062281254,477.49757967230175,0.04833984375,4.072681,44.797607,3.8195698,1.7827387,2.7905746
0.017043611,295.1962759976883,387.11797137027077,0.10693359375,4.2146077,381.70547,41.064472,16.31825,4.5569224
0.017463923,343.6039461102539,392.6645259584772,0.13232421875,4.3760743,258.2811,30.8521,15.963946,9.398458
0.021391835,528.5353349843784,407.814755446103,0.11328125,5.5134745,14.191085,4.0044436,14.574586,16.110044
0.0149661945,302.5357034048244,372.73858195797254,0.12109375,3.7784758,202.89561,10.282285,4.51607,4.293627
0.02125165,212.2388748556756,324.11367340490824,0.0771484375,3.5826104,326.23813,18.120975,1.6134144,1.1023821
0.021816919,201.31768505642646,289.99805019641747,0.07080078125,3.8329244,286.4195,20.61609,8.1099205,0.68696654
0.020715153,234.42813785310477,307.9507179951669,0.09130859375,3.9155104,436.87454,44.743042,18.626856,3.118313
0.025434423,347.2900473690457,321.90003618878114,0.0927734375,5.1653314,67.10401,128.462,84.5385,14.101231
0.020409893,308.35748105246705,291.8348529303748,0.09912109375,5.070629,175.37813,153.46179,106.57929,16.264046
0.0239815,251.83472613178697,304.0335548077359,0.10205078125,4.19121,360.26175,46.792305,24.110292,4.864475
0.021585071,242.21829346811052,333.2977881812373,0.08203125,4.043535,262.46497,28.787231,7.559484,2.2282727
0.015772007,227.03556959567962,310.06402853056426,0.0869140625,4.153844,330.9651,40.24927,11.6336355,2.7207158
0.017922629,307.54061400470437,385.8053661783302,0.076171875,4.017675,49.140976,6.4954953,2.3890705,1.4428766
0.012343525,267.3866031947445,361.5987949102725,0.0703125,3.825927,141.76434,10.717793,3.0452058,1.4599688
0.017514298,273.5194137841339,339.25811741799413,0.0732421875,4.2242446,140.00143,29.241968,7.818318,2.2058468
0.017575178,268.7991939856191,317.3384496020434,0.0576171875,4.3056545,266.80167,27.776598,20.494383,5.1469173
0.015021443,270.15590299280535,324.22555542787916,0.0712890625,4.219349,222.41498,17.301168,14.840882,4.087112
0.018268036,281.9093863468234,390.0331974394086,0.06591796875,3.838867,45.720783,3.0144827,0.8228208,0.56348246
0.014345116,204.3981580744587,309.5869511868416,0.0703125,3.602435,251.9598,13.640487,2.173905,0.7320348
0.020966409,240.260392236066,294.5721006159029,0.076171875,4.2062283,171.85114,45.6844,10.925709,1.450666
0.021175902,242.81520224296395,277.1239178867285,0.0615234375,4.4750433,380.8352,113.976776,41.666664,5.774943
0.017889692,282.02389630667744,324.43663671546284,0.0615234375,4.317603,202.77942,33.9594,19.344576,6.5319824
0.020381423,320.9834765138009,410.8418820947934,0.0537109375,3.6206453,27.904076,2.3849828,1.0719239,0.805489
0.013482862,191.4368331333398,307.72339543537663,0.05224609375,3.7002532,235.2949,16.501713,1.8933794,0.35867688
0.01969931,198.62280510219722,311.32043071977597,0.0517578125,3.731706,208.27852,18.147142,2.2356722,0.3585096
0.019643212,183.9801181256866,262.4654753590543,0.0625,4.095396,323.9045,36.35682,12.8212185,0.33986253
0.016265135,209.38077656157495,288.54023228697855,0.06884765625,4.163839,256.81384,30.16885,10.888749,1.04129
0.019100735,386.92549125755704,361.4363994320741,0.07470703125,5.269839,29.857725,14.41893,11.955829,7.1806326
0.012889025,336.4871986310725,366.31900367440943,0.08349609375,4.6059885,88.660805,19.352358,8.813904,7.1391993
0.02688289,610.3029374700242,511.6958436264554,0.08740234375,5.366721,168.69356,45.72394,30.834291,41.836636
0.027321296,750.5791607734764,487.1503406207722,0.07568359375,6.4748774,171.47626,62.870403,221.63034,298.17554
0.025327882,666.6135483644596,507.2783673061573,0.0751953125,5.701833,383.90015,43.77166,113.98306,134.29427
0.024989387,305.68584929091514,387.1986168986177,0.095703125,4.0326023,81.65409,5.1198177,3.5307727,1.6368878
0.014143936,303.750837689746,402.73656585847647,0.08056640625,4.006935,34.561234,3.4312344,0.53362775,0.6138702
0.012421337,237.73660757009773,330.50275415871494,0.09912109375,3.7766025,234.95569,29.593657,2.2567828,1.7997429
0.01950562,266.24159474729095,349.6903068854953,0.0947265625,3.896143,160.4159,24.857468,4.48074,1.8697
0.019449111,254.21300230524946,315.72804810241774,0.08935546875,4.175055,379.886,42.15929,20.737375,5.363594
0.016252067,298.69980304045816,350.1539151818927,0.12939453125,4.242636,203.13063,22.982023,12.428372,6.217455
0.020857854,538.5525398742965,406.09957145848443,0.12744140625,5.7069454,14.919912,4.919866,14.061618,21.27217
0.015599192,378.2412263610504,389.76570630526606,0.14111328125,4.696855,222.586,34.71214,22.612038,21.072449
0.021578507,377.9099971160922,370.49413741631673,0.130859375,4.7875977,217.90596,38.465137,35.75451,24.243242
0.021271188,399.0838600975044,380.8209794557044,0.09521484375,4.7089806,272.8985,30.31373,53.112038,31.172441
0.020358503,338.51358945555535,363.1107595269275,0.09912109375,4.321371,295.8576,39.921173,25.158705,14.793633
0.02534751,434.9598088201081,345.18110802716916,0.1005859375,5.5776134,55.20949,22.896544,61.90794,32.641415
0.020502636,457.5630260987793,369.8439503818828,0.1044921875,5.409241,298.9805,60.831264,205.39603,141.31593
0.025991943,477.9256323240706,393.14945209086153,0.10888671875,5.1708026,215.03159,25.897728,84.11901,81.84372
0.02664586,362.8134615012306,367.24900056733117,0.115234375,4.6871967,302.23645,47.865,44.52372,25.034124
0.030803489,447.10747985489974,390.83750640150987,0.1396484375,5.3284836,312.10144,132.0621,128.45,93.654915
0.035441183,560.1096921594974,419.05687350237685,0.16259765625,5.8717027,99.396225,289.71085,301.1249,255.40517
0.03175613,553.3878471627567,386.7666628253389,0.171875,5.863796,123.38724,326.7803,386.60873,492.6773
0.03383747,481.3897920228052,366.47807252769655,0.15966796875,5.669547,154.33821,114.548096,106.01664,151.90384
0.026716672,379.75481173638093,368.6038588001128,0.14501953125,4.7263694,429.14474,61.624302,68.17532,44.535526
0.030451732,462.5473562335634,377.5027460753498,0.11865234375,5.4087477,171.8363,52.72229,103.73911,80.59217
0.030607717,393.32473933870006,355.93022043867336,0.1220703125,5.3278904,324.16058,254.35536,119.347565,87.89434
0.028556336,321.3226950139156,320.35037512544244,0.1103515625,5.014,447.21893,397.55167,89.99944,42.25937
0.030358473,315.4812709731199,336.44813166153835,0.10546875,4.614504,311.07224,78.34363,34.69304,15.038021
0.024097556,452.205250776341,378.8352346409261,0.1162109375,5.404783,222.45747,100.73112,109.153244,102.55728
0.024942998,498.4225785225722,366.3307931327769,0.10986328125,5.7880797,89.76582,152.49126,172.08397,187.90382
0.024127174,412.64349774077135,378.0652144799568,0.14306640625,5.0020123,209.14342,43.939068,41.41843,43.742428
0.021794323,380.03227396177584,369.0320539697597,0.13916015625,4.7258043,145.97972,31.0533,33.24413,17.496466
0.022620764,325.3953636218578,332.56203970376896,0.15087890625,4.592364,321.62814,63.86963,49.233772,18.70716
0.029524745,411.0753170870469,327.0996979945501,0.1708984375,5.383612,85.0894,106.03964,170.52904,47.538837
0.035363466,388.45289211210786,300.94166282563253,0.18115234375,5.332583,132.46487,234.13597,457.0771,80.00492
0.04126525,472.42889891739856,371.37838148254605,0.19580078125,5.4819884,250.83171,348.5919,775.41626,186.62857
0.038750075,556.3148678939742,390.793124081431,0.18603515625,5.7962885,134.99174,343.9545,718.47156,433.2494
0.034298256,500.6811533040967,380.5664010249298,0.1748046875,5.6374006,148.67223,139.1195,339.10602,152.61516
0.02857612,377.1875259304922,387.5368214114346,0.15673828125,4.730208,96.445885,17.913345,32.056942,6.8354683
0.024064643,416.49557571327114,404.1041350223193,0.16650390625,4.688058,285.38324,51.976585,68.78224,33.82468
0.025789475,457.23430293016554,406.66596270035853,0.177734375,5.1868567,258.01547,98.36995,111.45215,68.55283
0.02785705,391.5277718017542,412.4223531173357,0.21630859375,4.7487006,534.2738,136.02618,53.68853,38.53805
0.026860625,454.60334144848514,406.55529974629167,0.2265625,5.4161057,177.40852,256.5222,107.708336,65.18177
0.021132212,512.9804156486333,434.33851629405535,0.216796875,5.5112906,179.27148,134.43303,77.80814,77.6647
0.022015082,524.5192922704547,456.0733056305314,0.20849609375,4.97804,90.888794,20.718252,20.779522,19.43187
0.017543994,388.6937863350841,399.6924540695862,0.19482421875,4.86731,170.72514,59.696636,38.46561,13.206851
0.018558444,481.91000382751884,424.4626583094753,0.17138671875,5.337754,99.71297,36.570908,56.423893,22.210958
0.020814292,507.4161975477294,426.1910074477064,0.18994140625,5.303944,114.11263,24.99221,69.72739,31.411459
0.022380406,581.755497803317,440.6956274328735,0.193359375,5.5975494,162.32036,41.853867,90.27517,82.57376
0.023203645,584.0976693136381,441.94730157239655,0.19580078125,5.764649,152.2293,51.457344,120.10366,97.571754
0.021427155,484.7869455080381,407.58399409855093,0.248046875,5.388528,214.44827,56.850872,146.20068,78.083336
0.0213223,605.1382298188947,418.38516528195845,0.2099609375,5.885789,39.49771,32.14277,82.178925,107.58068
0.017581822,525.5186810196093,448.1765689004746,0.240234375,5.1703362,151.82051,21.33848,30.259998,49.978127
0.019602457,544.1892427031033,465.2019136254367,0.2255859375,5.2898493,108.112816,19.622208,43.75815,23.528154
0.017964402,531.7224015396791,474.87375660325455,0.1796875,5.3355308,225.53738,38.7557,82.45559,32.375366
0.016649695,455.310352024755,457.0651419630593,0.1806640625,4.896268,125.207115,18.060537,24.225922,9.72705
0.016639823,418.81364639874664,426.47315012614337,0.1455078125,4.3567243,62.16523,4.4214134,6.042169,4.611455
0.014593216,396.71228559935213,406.0420832523347,0.12109375,4.130184,191.83043,13.709515,11.701072,11.4523
0.01778345,390.02921264439783,408.3277241908985,0.12255859375,4.486202,121.514755,24.625652,12.170138,8.171432
0.017399987,367.62293027081404,399.87463557312105,0.14208984375,4.558365,278.059,53.005486,28.426937,15.512597
0.019353276,475.97057318211625,420.9657392256631,0.14794921875,5.3424706,84.52406,37.10734,43.14331,23.602068
0.017829215,493.9986320846703,416.59704716156523,0.1708984375,5.6046343,53.62461,88.60228,69.00094,36.33017
0.018057138,468.55155589687314,424.7357873584141,0.171875,5.2655063,113.1375,66.73821,38.330532,27.49402
0.018179547,446.3392374457715,408.7340962012647,0.16552734375,5.2107887,88.34265,28.963722,38.47067,16.215189
0.0147836255,375.9578226822672,385.11616915743144,0.20068359375,4.802712,201.30287,37.028915,42.09963,15.255652
0.016202984,530.0013599020436,427.922780957102,0.20556640625,5.541891,51.420753,16.136232,25.016977,27.296463
0.012950763,525.3746396735507,446.7289433384084,0.22705078125,5.1106424,60.642315,10.358389,12.899978,16.696203
0.01891431,445.3301807747301,442.467764023838,0.2021484375,4.388914,137.37941,17.52108,10.013737,11.06103
0.019137006,373.9890932945422,399.0654796023693,0.18408203125,4.5601835,154.96574,33.362633,22.221348,7.7524905
0.017753145,347.3647902004502,391.92553703441615,0.18017578125,4.4695835,381.187,86.06588,38.453243,11.3531
0.021342574,509.3321331923313,458.37892112291706,0.1787109375,5.2137284,82.463974,23.59726,23.792555,14.571683
0.01744613,718.8846480129669,482.1420208854223,0.203125,6.3360996,33.12763,35.26417,91.81696,75.95089
0.017515082,663.2050738297464,496.4750980086967,0.2099609375,6.1240444,119.74232,61.984673,92.34554,81.8253
0.024040982,541.7607686948811,454.8149906037448,0.21240234375,5.299753,91.27705,29.730642,22.823507,28.462217
0.02157517,523.7898080984455,441.97584441986,0.23486328125,5.1686144,360.0052,56.993954,62.060936,92.17591
0.020550514,567.3369993322939,453.5784924598513,0.2412109375,5.404318,197.89645,39.21036,45.945038,83.36713
0.023173777,614.3103010266726,435.3661121013742,0.2265625,5.882652,27.823992,14.866611,24.702204,51.672752
0.016192127,563.9071281760932,450.9394851921164,0.2412109375,5.18758,143.59933,15.682767,39.33391,62.56915
0.02297514,569.6044449362568,455.9592479717369,0.216796875,5.3012342,127.40116,15.793381,32.279865,55.47445
0.024070082,481.11525538552513,450.6220506143439,0.21044921875,4.8342466,356.53802,51.84435,36.458187,52.18558
0.022516679,573.5318211159574,458.30254047483174,0.19140625,5.27377,378.2346,54.33198,54.2088,134.53867
0.026084417,699.7328334696169,408.2610478065775,0.16552734375,5.9387684,25.196737,12.716158,38.342216,170.28627
0.024555366,602.1150652681058,407.4514636772882,0.17333984375,5.8190346,85.68556,30.456238,51.090027,157.18436
0.023091596,509.2693352457365,417.3358947611321,0.19140625,5.3365507,395.85593,106.179955,106.5048,156.20105
0.024650443,526.8294717081742,452.3426955566979,0.1923828125,5.212032,184.5621,45.615612,50.006866,50.31229
0.02294333,416.21253911011456,438.4189482108552,0.2353515625,4.560204,249.2414,27.300575,19.925861,18.431408
0.01883285,572.2081797068679,429.5367573697851,0.25537109375,5.564734,108.48662,24.578672,21.641188,120.66347
0.021551112,645.8191377609861,422.81066196041104,0.2255859375,5.8667765,20.959244,49.67605,30.712194,163.56955
0.01906795,534.3871468908126,452.840906148437,0.2275390625,5.2911468,146.22925,49.368534,28.4767,51.829895
0.02096336,508.7534671816818,423.5254000971672,0.16796875,5.078978,188.14418,26.937183,29.5295,59.79981
0.019390268,439.7069080736786,413.0429152341825,0.10400390625,4.5393744,209.31166,15.435897,17.241371,26.836094
0.015786605,215.75624538549863,303.6958855850127,0.09814453125,3.8528597,331.997,18.974213,9.384942,1.0983918
0.014746712,327.5225046969541,406.9303141111984,0.08251953125,4.0980024,39.197117,3.9621382,1.089887,1.0339178
0.016340692,309.53215053666486,363.288705196751,0.08740234375,4.3871646,48.405853,6.730298,4.2531276,1.5745255
0.018903762,266.23340946115115,278.2681837505591,0.109375,4.544463,327.49948,57.943268,59.48197,10.008123
0.023151724,313.8242594183287,275.48142151174267,0.0966796875,5.092753,193.51279,89.16382,164.11528,21.412653
0.02297206,278.81079530084475,282.4038249833456,0.10986328125,4.562258,298.64175,52.635597,91.743645,10.27169
0.017902257,282.2307855441082,373.2628779494868,0.119140625,3.760746,207.05391,12.143615,11.664656,1.8798746
0.01786768,422.4105139098384,443.0066903865724,0.1142578125,4.855632,45.91376,11.976731,15.710817,4.216395
0.012065498,338.0103630839724,388.55882736234224,0.13134765625,4.473638,176.42809,21.594624,26.505186,4.999925
0.017065898,318.34256927696595,357.50021844242275,0.10498046875,4.45458,105.33072,15.240443,17.287508,2.8263595
0.01649362,218.3586141733265,298.36389185031544,0.1064453125,4.0228496,274.74805,16.848156,13.578477,1.2387688
0.015934909,256.53872832254797,317.8633554690294,0.09375,4.2223716,126.85068,10.818218,12.130144,1.5802577
0.019908829,305.62839329454226,351.76357975350936,0.10009765625,4.2398043,80.96195,11.702386,10.992001,1.9470639
0.020739622,297.14379209669016,311.33905178824773,0.13037109375,4.490744,286.48035,73.50961,63.021324,10.286018
0.02373394,328.76750580740224,297.91753261376493,0.10302734375,5.0702343,156.08792,161.23242,168.25905,18.427353
0.024149237,285.7240654208741,291.4147846454475,0.11572265625,4.910758,311.31354,127.98633,134.31163,11.223745
0.02372317,333.0452208581276,324.27417680561194,0.10498046875,5.071597,109.1175,32.30155,63.16048,11.9959135
0.019695863,417.18211683554784,402.1649172758372,0.12744140625,5.2556887,144.05289,50.30044,133.80373,27.990551
0.022354726,469.803031318694,497.32279284895725,0.140625,4.850424,174.86356,29.10861,49.495876,9.020607
0.020282272,361.85475414944256,400.55500111676224,0.1298828125,4.8582063,218.66687,54.60619,84.91467,8.671465
0.017159581,267.5573976046544,285.7882435997636,0.12548828125,4.650216,290.32263,70.23491,80.31991,6.8348565
0.019944342,277.5892072870505,375.42541562420735,0.08740234375,4.09321,69.2426,8.408425,4.057981,0.66564476
0.012095517,238.73360648430398,345.2467276768662,0.08544921875,3.6840947,234.16083,13.195837,2.6644175,1.2651529
0.019218152,248.10419479217293,347.95243985077605,0.0771484375,3.8786638,145.92474,13.097415,3.5624526,0.8667064
0.021500375,202.55100158146934,278.43465050525697,0.0791015625,4.019732,407.75284,39.565075,16.44751,0.79531425
0.022351187,324.9312136589495,358.8512276389393,0.103515625,4.6048865,201.93637,42.836155,35.621185,10.040024
0.023317588,407.90349988627736,420.5793694502798,0.1240234375,5.231429,151.78687,73.7425,82.03068,24.025452
0.019692594,390.60948928527404,469.3554034296216,0.15087890625,4.2887497,349.50424,43.763092,26.881496,9.884437
0.02915792,364.8383753505549,437.5304541114685,0.15673828125,4.2781024,164.44627,20.12181,15.901672,3.4090369
0.035766896,639.5446063800616,481.4321892852984,0.138671875,5.707616,393.78662,57.667694,174.90906,156.53029
0.045129403,702.9534000823281,455.6124424371646,0.12744140625,6.167658,143.98863,143.35068,562.938,494.1823
0.051525768,647.7989095543037,435.08027969798155,0.11376953125,6.001042,141.7254,285.2029,858.101,641.82056
0.046840258,632.892266264209,439.325262914897,0.12353515625,6.0608697,315.85443,334.75845,1025.7256,787.0634
0.044301968,628.8197315790303,439.5532424828848,0.1328125,6.103756,196.79979,157.79362,499.1557,383.1382
0.043898392,526.0735063205971,427.45216830594273,0.13623046875,5.3466763,517.38403,94.02074,169.68695,186.87645
0.05885828,585.3697713006052,417.5706775903647,0.1484375,5.96043,321.91785,402.30658,564.149,544.91187
0.057933442,448.1814824152126,368.29982318581,0.10986328125,5.5766745,391.49484,1758.526,1830.107,375.87103
0.054799553,390.4604967205114,335.8641191741415,0.07275390625,5.488637,362.82916,1308.6245,1328.8904,137.99347
