rms,centroid,bandwidth,zcr,entropy,energy_20_100,energy_100_250,energy_250_500,energy_500_1000
0.015909782,446.07819115122464,373.2465899006253,0.08544921875,5.530425,41.52673,31.538774,50.00129,26.473738
0.01940504,396.77113615990135,344.4480048660165,0.11669921875,5.3688173,113.0785,88.709175,108.661995,43.524204
0.020383654,340.9089184739025,311.83867375719973,0.14892578125,5.182129,130.42569,156.3081,86.27063,24.494461
0.018293167,326.39010949570445,327.2451946905937,0.15283203125,5.0668283,114.20388,96.82815,47.346745,9.325558
0.0147294365,403.72335380162383,416.58538728748186,0.14990234375,4.831553,65.07322,23.695906,14.982598,5.249796
0.012980462,454.612792159244,458.40674708780614,0.14599609375,4.808218,47.197765,16.086422,5.830282,5.8555894
0.012567365,413.25556452038904,446.34861388838436,0.1484375,4.6976333,61.43898,25.7221,7.8916078,4.4756327
0.011933093,329.3852318840242,388.21861589263494,0.12646484375,4.7331433,126.54156,46.597183,14.80393,4.5029054
0.0124305645,395.7641972301991,446.33437745937084,0.1162109375,4.4873495,44.066883,9.6233225,3.5765731,2.5906098
0.009140593,357.79663669878926,461.7888928653514,0.1162109375,3.954977,56.275024,5.9990516,1.3527166,1.1119434
0.012938792,343.38255234677973,430.3893604089614,0.13623046875,4.0734086,72.12485,12.2913685,3.0608492,1.3906617
0.013552273,466.6052509737586,439.52513331734406,0.173828125,4.8804607,126.28908,43.62178,16.761572,19.014044
0.013243744,624.7097879100795,460.1644083167397,0.19482421875,5.545875,65.81051,19.38681,15.378466,44.649197
0.015080156,613.7891246990064,473.053226141887,0.205078125,5.1918683,41.398304,6.7480555,4.119916,19.4217
0.014442619,490.3043191178647,469.6870783236014,0.17578125,4.233002,135.09895,13.55215,2.6624215,17.303867
0.014127653,369.34932941660213,384.4878362575009,0.1474609375,4.740893,93.50006,48.15307,12.763654,8.031331
0.014253973,298.0397120127503,308.53399552231457,0.1474609375,4.9429626,83.36326,72.41697,22.987125,6.6660366
0.014584369,382.0647063836225,314.2760072379225,0.14990234375,5.4100814,19.895012,33.99372,35.293144,12.204177
0.012620965,368.3907675393665,320.03522865603725,0.16015625,5.3065214,49.947994,31.848629,38.55857,15.584432
0.0161538,351.8984119630431,318.93512593197056,0.14111328125,5.1284413,73.73576,42.25935,48.055195,14.414597
0.015411549,312.5702089254827,318.2843658946585,0.13916015625,4.928533,120.96111,77.47007,45.77602,7.235094
0.01401203,377.78046559152847,373.6599883068178,0.11865234375,5.1205597,58.956715,66.12163,29.79398,6.829312
0.012943555,446.4682265777182,448.9796405260358,0.103515625,4.7158093,35.169296,12.342529,4.730048,4.343132
0.011906802,330.70547345724856,425.4593822350978,0.1064453125,4.2610846,43.774967,9.613333,1.1333107,1.0853918
0.011542895,304.7252304374566,350.6414808287909,0.09814453125,4.662886,93.476494,49.1824,8.571558,3.4271195
0.010983623,313.627287444755,360.5507068919509,0.11669921875,4.6419683,91.994064,39.737495,8.493266,3.1844523
0.019883232,420.26225389755734,445.1119565071319,0.11474609375,4.4354696,28.659262,4.225571,3.0765219,1.5330033
0.020158608,338.6821513637015,353.447659593947,0.11474609375,4.895848,133.25189,71.01475,52.325634,4.418631
0.022561371,356.5855466987371,333.5741403680398,0.10205078125,5.3224335,168.76636,267.65094,191.99786,14.373281
0.022418737,424.059792193054,361.5251495990188,0.08349609375,5.3722258,151.38324,137.1391,86.041595,52.485813
0.016754303,562.7865368139743,375.3423517509205,0.08544921875,5.9449005,41.448303,32.574814,30.68615,88.255394
0.014481306,443.13601609742955,417.52336312809007,0.09521484375,4.5153813,65.83815,9.345305,3.6865838,11.333723
0.014208724,315.8430691528098,350.02994640781674,0.10205078125,4.557795,98.28709,28.0888,18.5938,5.4302187
0.014474901,315.86414585570424,322.88399870253465,0.115234375,4.878499,103.27005,82.55163,35.958015,8.263979
0.01545965,347.10508193253406,355.57978685938326,0.14794921875,4.881686,63.70211,51.455853,19.14026,5.1969547
0.017150516,512.7443789307424,371.2564246486587,0.1513671875,5.7891374,25.24122,26.099092,27.356482,39.771996
0.016892131,543.1390572621603,362.9069551617618,0.1435546875,5.7983828,80.94069,37.573772,70.27635,133.17531
0.018130327,440.8003864922676,361.9835573191685,0.14892578125,5.3888974,97.320435,47.658955,40.824596,42.16836
0.01591965,366.0786854950735,357.98951609887416,0.119140625,5.0190015,117.212906,48.552986,27.752295,13.623815
0.0140311625,410.311058349003,348.28622593659344,0.103515625,5.560756,52.959618,33.10379,53.688976,14.757012
0.013807522,425.2739719890184,395.98770767757304,0.11474609375,5.17862,33.672245,13.146287,15.407062,8.082393
0.013157602,447.4852444186067,419.2642999710356,0.11083984375,5.163645,55.173,27.410528,13.341691,15.495032
0.012687281,343.4133955620317,367.84511953827143,0.1103515625,4.6898236,155.1017,63.6439,22.30259,9.911528
0.014433088,369.8897652340567,407.9467942363809,0.09912109375,4.3310266,51.75367,12.678079,5.318519,2.4126437
0.011423024,257.14809195182477,399.34810867433686,0.08203125,3.603739,105.69357,6.041405,0.50530374,0.5497454
0.013880766,283.5201927955968,401.0108713696001,0.06591796875,3.8095512,125.901405,13.754682,1.9144876,1.2108662
0.019960713,322.4175248395538,366.8526552347373,0.08837890625,4.7416067,128.66898,66.70588,18.668962,5.4177485
0.020884858,376.02951842754175,298.4267113073488,0.09912109375,5.593062,102.16797,112.47156,197.36258,42.197155
0.021311156,430.2388453675021,307.53282845234173,0.11328125,5.762914,75.838715,72.08709,158.90704,94.78492
0.021620363,471.07700836672984,343.13128963835203,0.12353515625,5.4095974,101.075356,19.456831,28.163073,100.80549
0.017089248,329.5972718573246,328.962202169939,0.12060546875,4.8233786,130.6466,60.685005,30.619986,13.709787
0.014741986,337.3624248603999,321.07162312183567,0.13916015625,5.0122404,105.52373,61.430813,34.31636,13.169678
0.014925388,430.39744046549623,362.3815041642149,0.15380859375,5.410159,29.138382,38.431557,29.268368,15.808076
0.013846685,434.07737209863484,410.79628170825987,0.18310546875,5.07773,66.61221,23.84412,21.054342,13.387383
0.012962417,548.6410105485297,456.49592443866555,0.21240234375,5.6667967,43.30211,46.833954,18.072237,30.446592
0.011817033,540.9184798737527,453.6207691754694,0.23876953125,5.6638865,43.032604,53.674675,18.324915,30.439852
0.01140011,591.2767828541758,455.8473880101205,0.228515625,5.5861163,14.137249,6.9456925,4.239853,13.151599
0.010809748,427.39791196945373,454.7433302762453,0.20654296875,4.5622683,38.774673,7.3499327,1.986638,4.4180555
0.010633041,338.12417269850584,377.8716962555826,0.171875,4.752223,51.4382,28.757591,6.2292747,3.5266156
0.010237487,312.7465058664649,342.7888674275583,0.15283203125,4.8303413,80.455154,50.2342,11.705102,4.7760267
0.011835499,403.06527054576003,430.0577251896673,0.1533203125,4.6445503,19.429508,7.4885473,2.0754886,1.2450714
0.011022629,440.5066438345964,437.1169302018782,0.18505859375,4.4684854,72.5789,10.335397,4.372903,8.514473
0.013590675,547.1447084532928,404.5316451850816,0.20068359375,5.5468197,72.13059,23.55504,18.325039,61.868618
0.019749418,494.93877748395266,401.8532991922062,0.18505859375,5.449862,78.70957,68.08187,21.35483,45.59808
0.020595355,433.3882750207686,354.9819635564653,0.18798828125,5.5243316,34.515865,94.05856,61.981766,27.09591
0.020474927,414.359089874907,309.173892749919,0.162109375,5.5190845,44.365116,230.56229,187.16614,82.66934
0.020312645,397.5164442366417,323.52391211991244,0.1318359375,5.4508142,70.30562,90.56113,90.80169,41.72164
0.014547513,366.1836614413079,330.30180858085066,0.13232421875,5.228512,64.03996,61.53277,36.767868,15.766288
