rms,centroid,bandwidth,zcr,entropy,energy_20_100,energy_100_250,energy_250_500,energy_500_1000
0.0476417,621.0320138665609,452.8581316562419,0.03369140625,5.954511,763.8515,517.41315,636.67413,1817.311
0.04794871,533.1016762150655,444.3049520803088,0.056640625,5.471441,955.0523,261.69067,295.65158,581.7715
0.08600872,300.78405440726266,322.7521386431764,0.08154296875,4.255822,470.20853,51.58644,35.198685,19.122229
0.0750559,188.09382972079862,278.380463103829,0.10107421875,3.671497,7419.5522,182.1619,30.96731,28.863388
0.07529229,191.23212320062999,272.8508260975833,0.09375,3.664091,7637.594,193.95374,47.358513,32.46843
0.07516271,284.8080321499287,296.5779549810645,0.0869140625,4.2677693,998.5665,107.11847,106.58731,28.600035
0.07108267,268.1243286839821,281.6146922989627,0.0703125,4.4221935,439.38388,59.58386,53.800495,11.921036
0.07117654,133.96681396594067,216.10226632544556,0.07177734375,3.7592633,4345.156,112.77116,6.119683,4.022613
0.071755156,149.57442938479997,230.99051148999604,0.07275390625,3.7573833,8422.271,200.8959,18.40907,16.600012
0.071735226,240.67195488239418,272.3778600257909,0.07470703125,3.9310257,1642.8654,129.28604,48.820843,35.852768
0.06443336,256.2613637687135,269.2489158227476,0.08642578125,4.343554,738.59076,109.65461,39.64225,28.472786
0.0725848,152.0354585700598,232.18539327986758,0.08642578125,3.735093,2498.1106,70.952255,9.035404,4.3913426
0.07246373,156.15056988609456,232.64412138584328,0.095703125,3.7425923,9341.7705,248.88248,36.420208,23.027552
0.07251895,234.17760437378894,275.24172425794717,0.0908203125,3.9043489,2643.92,118.17935,73.48512,45.20634
0.04216934,294.17612490601,278.9403602957616,0.08642578125,4.5567837,870.2836,136.85138,116.13299,60.653812
0.06896,196.2806038009446,258.2893276911681,0.0908203125,3.6896412,1259.2777,62.08079,14.64514,8.818802
0.06480116,171.381452403197,250.5264426556763,0.09912109375,3.6535523,7937.095,315.25687,15.070557,35.178978
0.06873396,235.11358755233113,291.1278081707163,0.09326171875,3.803347,3455.6335,186.87125,45.6542,55.08822
0.06916415,289.7967177396594,272.43654363096385,0.091796875,4.654928,809.7361,189.00648,122.87355,49.779247
0.06934277,251.05285582743352,283.5154835997731,0.076171875,4.0462623,676.79333,71.94682,35.677025,12.947607
0.069299676,165.96359365117328,254.39638631911518,0.07177734375,3.5999033,6874.93,180.49394,9.935375,20.2683
0.06909641,198.23257213733976,272.7368289880582,0.0732421875,3.6722434,5453.7334,160.81516,25.749102,41.098366
0.06848705,268.2976640680802,273.5051376801362,0.09375,4.439132,811.63995,112.629684,112.21616,20.034363
0.07551822,254.5589513285984,267.814866445969,0.08154296875,4.383077,461.2267,64.58108,58.881367,7.003981
0.075597085,145.2773455532109,225.42582769075324,0.09521484375,3.5649483,5500.1895,96.758484,8.099328,7.855905
0.075896114,165.47187277350633,243.61080428728584,0.09912109375,3.5987303,9544.61,177.15103,20.035236,33.262756
0.076064944,251.59065611228925,271.9762773852381,0.07958984375,4.000443,1490.9111,122.49956,72.52236,37.68458
