rms,centroid,bandwidth,zcr,entropy,energy_20_100,energy_100_250,energy_250_500,energy_500_1000
0.06931898,490.14012886354675,386.42294741414156,0.0537109375,5.3339925,3379.6282,1373.0349,253.55907,2767.472
0.073556446,439.827157429904,383.9867654464275,0.07421875,4.863275,3373.3975,642.51404,168.56963,1196.3301
0.0737812,315.2358670923555,311.66580376464645,0.10009765625,4.808415,1064.9894,428.3597,265.35455,71.30211
0.051366482,325.26415299252466,320.03824374477716,0.08837890625,4.9967866,327.03754,169.0052,105.63687,24.300602
0.046765402,231.51986623031706,299.1258616105921,0.10009765625,3.7984068,2245.718,79.0235,48.73149,24.672745
0.044667747,257.39867365005585,299.57852751769803,0.09033203125,4.024665,2073.8704,100.46423,100.42735,43.113216
0.044421796,310.559305329505,270.66141840719365,0.0810546875,5.1336794,412.98123,242.61638,218.72481,33.439987
0.036121357,300.99078852747516,283.2776411635296,0.08203125,4.8925366,250.31293,108.6984,87.971344,12.08347
0.037024178,261.38367339251363,338.39203105004935,0.0849609375,3.865264,1284.754,25.582863,16.893095,22.068398
0.036595214,317.60518416990357,339.5456566824093,0.08935546875,4.3140798,1141.9677,66.59463,83.34008,56.057133
0.036627248,334.0195008699128,283.9741008453703,0.1103515625,5.29422,358.82953,251.80884,276.2653,56.838936
0.042976942,341.7830045931538,315.37636755438166,0.107421875,5.0360775,244.6985,106.92117,111.625885,25.36057
0.042133614,227.25641825448395,322.15633902044283,0.09814453125,3.8098328,2021.0264,33.084923,12.78677,21.94925
0.046386834,248.51711233441932,297.9106106382701,0.0927734375,4.059318,2017.9935,90.93504,66.26962,41.511364
0.04629288,287.315649512613,254.43167249147433,0.09619140625,5.126548,815.08154,443.9719,270.74823,69.37278
0.054595694,284.3062098318079,264.8326857557198,0.0908203125,4.9899693,389.0693,187.97023,104.49966,26.494118
0.054576684,167.43607963026452,260.6448994726226,0.091796875,3.764653,2855.5103,51.200413,9.217917,9.52215
0.053744443,199.54990034215308,267.3652270480783,0.0927734375,3.8459198,3603.123,85.68362,50.9228,24.810093
0.053721737,276.03105145803005,251.7736935047698,0.07080078125,4.9233727,884.34753,342.50613,234.2614,44.049797
0.05136889,273.59311929508834,252.6484512270658,0.0693359375,5.003457,369.20615,168.8441,102.84769,18.598099
0.05182068,158.19926992006594,244.5041559234517,0.07373046875,3.696073,2036.7213,24.856186,7.5062337,5.1335835
0.052375484,191.2995116804968,262.3463516313249,0.0810546875,3.8170877,3654.2075,61.761654,35.580334,25.595678
0.05246318,293.77027946333766,270.7643535532298,0.0888671875,4.818239,971.17896,360.21878,220.32626,84.03345
0.0501921,292.6668858320038,265.99414309126274,0.09130859375,5.0485415,498.3604,264.0843,153.07576,53.0725
0.050563373,185.085916300895,263.1189814711124,0.0830078125,3.6310651,1653.7396,46.47002,13.348485,7.493958
0.046424966,214.5548763890137,286.1572406009914,0.08056640625,3.690696,3315.2114,84.2347,32.980312,32.421368
0.046368316,290.4577318796165,286.2204892966823,0.07666015625,4.539796,627.27216,155.1419,116.17907,24.37388
0.037049945,311.56018026511344,293.4106781767741,0.0771484375,5.041335,264.0792,157.36594,111.29232,15.918988
0.037895385,323.41100850362125,341.6803914113476,0.0986328125,4.1996813,867.46924,56.305084,56.06276,33.604782
0.039179713,280.576187679892,347.9407643314166,0.09521484375,4.025433,1813.1107,83.196945,54.12188,38.4277
0.039138995,333.74771927148527,349.36326893514604,0.09130859375,4.790933,536.73596,240.71924,130.13712,29.84086
0.04103526,313.1206464646663,299.09326809831765,0.08935546875,5.0961623,340.24115,237.22792,132.21825,20.806566
