rms,centroid,bandwidth,zcr,entropy,energy_20_100,energy_100_250,energy_250_500,energy_500_1000
0.1662003,580.8208946763393,409.8576150815188,0.1552734375,5.649596,2025.685,2125.5142,21750.008,5197.1133
0.17055573,697.0559395083153,429.4398195122078,0.19482421875,6.0574164,1535.0189,2014.8975,14851.518,12662.945
0.17346406,803.6157833745872,422.68284550639714,0.21728515625,6.0799255,882.0479,545.2452,1685.38,9869.213
0.10131804,611.6585697299292,477.8740323053899,0.1982421875,5.337702,3069.4575,429.06073,249.64436,1212.8138
0.06218864,425.2843713520913,461.8174485772838,0.12060546875,4.328559,1260.9574,108.732605,39.014725,66.91446
0.077694625,469.11834574444543,443.87925393132934,0.11474609375,4.316634,1348.3907,124.91482,48.493656,216.14139
0.10357396,618.0510107319144,423.6015726433348,0.1064453125,5.456479,2970.9944,349.07343,853.6357,4054.8835
0.10361529,547.0218455621598,421.8154560743763,0.07421875,5.3176622,5511.0654,1354.89,1049.0988,3857.8347
0.09745568,313.01945330484534,357.5299159456009,0.06787109375,4.366652,7928.0327,1813.8792,235.71121,283.69873
0.08256363,186.61831563476005,272.71907646982544,0.0439453125,3.997334,1058.4263,185.52318,12.460585,1.7043636
0.034544017,194.26120938047498,291.5092034892673,0.05126953125,3.8764365,1366.1672,194.2886,12.67058,3.3206427
0.06410369,220.61003839786076,321.8344157822868,0.05078125,3.9543493,1353.8413,203.55684,14.797856,5.7449565
0.06392396,187.86411785071698,236.8932210197971,0.056640625,4.277373,3585.5432,897.29254,117.909355,5.796418
0.05703463,177.1993222932936,218.47857856577087,0.0595703125,4.19522,3808.8967,870.99634,112.487526,4.269768
0.06652625,245.27544308479472,351.4226260807101,0.046875,3.7983594,433.23273,48.33204,5.93217,2.563963
0.038873956,182.733806287354,280.3116002170265,0.04736328125,3.706474,1795.0339,209.96822,13.359486,3.1682866
0.059673686,177.53470369870968,266.97557703336037,0.04345703125,3.7314723,1917.9559,205.32664,18.801134,2.5621805
0.05888387,188.8983397987921,212.64496570423714,0.06103515625,4.405446,2803.3257,796.66833,188.81107,5.3412795
0.047381386,200.75198611062507,238.93160286101323,0.08349609375,4.3677607,2154.3625,574.4442,136.2882,5.0310483
0.053186636,383.3920646153301,444.02710237815086,0.083984375,4.1467323,94.12088,12.816221,3.1925094,3.515543
0.02855336,243.9054077844669,356.2582139921682,0.09814453125,3.7168725,717.27106,93.759926,4.511176,4.530165
0.045087695,230.73172009008823,321.8899078750493,0.08251953125,3.6881351,1198.2029,151.214,18.541372,7.002105
0.045054004,227.43554314236846,269.0039643269421,0.07763671875,4.336782,1365.5929,240.21977,116.80139,9.457513
0.037109815,212.12393647352263,249.15554641337243,0.09765625,4.2675257,1833.0806,277.98367,135.21707,8.183827
0.04167118,277.27688628578176,347.60939343620254,0.078125,4.1902575,169.8483,24.792437,11.719197,1.9163655
0.031381708,207.58420882939464,304.68795354448844,0.07666015625,3.8192377,452.81323,107.59294,4.0061774,1.9612625
0.05444322,233.7186420202677,296.1622800989662,0.056640625,3.8089907,1079.1141,201.78166,22.284655,10.129743
0.05478031,227.08720727659738,269.23342929868943,0.0400390625,4.1532393,2946.7422,583.1707,104.93553,26.042145
0.050867863,189.80363796534206,230.94546727369686,0.07470703125,4.277534,2795.6602,689.51373,86.01654,7.404451
0.056075476,395.5445039153367,448.06794356822456,0.0888671875,4.488029,254.29118,48.99343,8.462314,12.084863
0.07837068,407.12032794559997,434.3411484527531,0.09423828125,3.9976628,927.5485,79.73032,23.18919,75.83987
0.10047883,327.5107598747695,381.13857256535806,0.107421875,3.4511712,7168.6567,341.34097,136.02959,229.67609
0.1033504,404.3549232684036,399.91867210333737,0.1416015625,4.3070493,12255.062,1127.8723,1075.1411,1121.7972
0.10418753,507.7623358678931,430.6024946423253,0.15478515625,5.3994956,3556.115,1089.9519,1132.3641,1373.3319
0.08039475,613.4449315469876,496.1501855372578,0.16259765625,4.9491835,1502.934,173.96922,187.88739,436.70627
0.061442997,472.8367441678446,482.54233208624635,0.146484375,3.9220335,2321.251,166.66808,78.37756,146.99582
0.05784864,437.1770270896327,423.39624680255173,0.08837890625,4.3587523,1975.4464,258.15427,122.147896,188.33752
0.1450665,478.79218699073124,417.0672844927605,0.06689453125,5.131341,2314.3477,796.8793,439.0991,552.1377
0.1447597,423.1115724461478,396.8817997431663,0.07373046875,5.290364,10869.361,8068.9873,3546.1348,2455.2942
0.14967829,421.1721612900252,399.5548573723185,0.15478515625,5.2625537,11657.756,11858.611,4418.57,2768.1055
0.17093854,692.2116224203081,465.60130567757244,0.19873046875,6.0218816,1722.5386,1447.7529,974.564,3428.8005
0.109839514,820.177841979099,426.5882652128213,0.224609375,6.1290617,795.53577,793.58215,1726.126,11397.195
0.11419094,706.5468078341635,443.67237690919256,0.2099609375,6.2164598,769.33295,1628.7083,1617.2146,4300.4116
0.14805491,418.2334341017588,385.6373909917314,0.12939453125,5.3922553,2352.52,3406.3748,2789.0361,414.6849
0.12207829,428.4888688175705,387.3093240510139,0.068359375,5.4560976,2236.05,11217.106,11525.118,569.9053
