rms,centroid,bandwidth,zcr,entropy,energy_20_100,energy_100_250,energy_250_500,energy_500_1000
0.0833887,360.81165073268727,344.10105753266305,0.07080078125,5.101088,1760.8525,8995.741,2051.8545,586.8652
0.112740494,366.797259361662,344.1819058662699,0.12060546875,5.1329412,831.84607,4237.4272,1157.062,305.50998
0.114853024,423.64552347296546,354.4045981035783,0.1962890625,5.4056854,1206.8645,3488.158,3798.7593,672.4206
0.082063496,467.39831486656817,379.65397288643516,0.248046875,5.5126486,1141.1066,3187.974,3464.466,854.1576
0.086329505,724.9916817249026,422.6915462935215,0.2734375,6.15983,165.93263,123.16805,380.8663,833.9848
0.048665326,717.1596988087888,456.19411290570366,0.248046875,6.017608,448.1245,104.08207,220.4719,671.7781
0.044689022,539.732521554896,477.5565720273137,0.20263671875,4.995032,1688.3002,365.882,177.9368,270.16464
0.074114606,343.51392252391963,353.75924416626003,0.1533203125,4.796603,578.671,312.19843,168.93767,22.549496
0.069406986,337.3824854621918,291.78282617688865,0.12353515625,5.1255894,196.12505,3684.8696,1719.5648,71.86281
0.06561522,326.5754053222519,277.6967694123747,0.13427734375,5.0979567,201.82347,4309.558,2007.6234,70.92483
0.06696069,437.71679735894656,378.0787686656496,0.15771484375,5.302891,67.68457,360.6627,220.07582,36.516663
0.033474073,661.513030403706,445.34266317365575,0.1513671875,6.0924263,138.17387,185.98917,161.73878,260.50903
0.032881994,558.5020896235415,461.06879910415495,0.13623046875,5.3882694,672.5478,335.1248,119.697205,205.30943
0.06722638,407.49869555742345,386.6766714332005,0.1337890625,5.006707,331.41168,238.69891,84.21266,48.90038
0.06537245,359.6775289279659,314.12028645050344,0.1201171875,5.319275,354.21426,1883.8007,1312.0085,74.292755
0.06307293,355.5866026541654,306.20713476398805,0.14013671875,5.3210692,538.1889,3686.2234,2643.2668,138.19908
0.06862438,570.4111322971288,432.08160604950285,0.16796875,5.8763757,90.91138,452.19638,343.85046,197.6699
0.037716154,660.4357843712148,471.08975470132424,0.15478515625,5.719166,459.62665,181.37659,76.28625,322.67114
0.037779827,422.166392723244,438.2368478469309,0.1435546875,4.5958867,1435.7596,539.64185,75.30063,80.14885
0.08019362,319.6065617899944,315.8418282759279,0.12109375,4.9500523,455.26083,358.21454,234.47882,16.163305
0.07566126,309.98120940576524,234.15001590612385,0.1142578125,5.3383064,1022.88245,3403.88,4247.439,124.6222
0.075666025,331.1849511381341,265.6203456944162,0.14892578125,5.352713,818.6798,3002.428,3435.0254,129.07108
0.07621514,654.5368085115392,438.95287488810976,0.16650390625,6.0020633,167.07332,128.53758,107.43772,258.67404
0.038250107,729.1209425253121,446.63808348555324,0.1630859375,5.944053,179.72493,48.616806,49.39765,324.61395
0.03806637,482.1437993130093,450.4598446838377,0.1474609375,4.8064947,1170.7904,305.86392,86.592766,150.2016
0.06715333,353.85735085795324,385.9974769900203,0.12255859375,4.543099,928.7542,314.1605,104.30525,31.81131
0.06810503,324.5892064398381,292.73254114780934,0.1064453125,5.124939,261.0462,1195.3401,816.9942,23.107101
