source,target,lag,p_value,f_stat
rms,centroid,2,0.01908786780506479,4.074465916474185
rms,bandwidth,2,3.996418531263055e-06,13.620105162736914
rms,zcr,2,0.009742421439382153,4.79022687556182
rms,entropy,2,1.2844767409082932e-07,17.840561608146956
rms,energy_20_100,2,2.5325243567210904e-24,82.64446887377785
rms,energy_100_250,2,3.069824152414482e-19,58.982854886157696
rms,energy_250_500,2,4.7708129435603485e-24,81.25900386952647
rms,energy_500_1000,2,3.9009501257446546e-13,35.39680340375372
centroid,bandwidth,1,0.001174503314039098,10.973259371809513
centroid,zcr,2,9.1779568194032e-06,12.630559230166645
centroid,entropy,2,0.003179137766077122,5.997624216873686
centroid,energy_500_1000,2,0.04962584181710611,3.0695607264920963
bandwidth,rms,1,0.04043121387121619,4.2781985211182825
bandwidth,centroid,2,0.00017642734471095617,9.207190817431266
bandwidth,energy_20_100,2,0.015026920006640318,4.328240623108015
bandwidth,energy_100_250,2,0.02708713143195459,3.7047307142235675
zcr,centroid,2,1.3604947400418552e-25,89.20867581355907
zcr,bandwidth,2,1.5293832975609868e-17,51.93492857181385
zcr,entropy,2,0.0002716797213692054,8.719396722242212
zcr,energy_20_100,2,0.00011233280054310409,9.720551084262086
zcr,energy_100_250,2,0.006212451432656474,5.272969251760848
entropy,centroid,2,5.86335545674746e-05,10.465808234172588
entropy,bandwidth,2,6.016352088553154e-07,15.918767335157918
entropy,zcr,2,0.002355999111543425,6.324023337336502
entropy,energy_20_100,2,0.012563912705997967,4.518731500288599
energy_20_100,rms,2,9.567436716437934e-09,21.171531180592005
energy_20_100,centroid,1,0.022364183515084183,5.334125224306959
energy_20_100,zcr,2,3.480166829385534e-05,11.068848458055689
energy_20_100,entropy,1,2.8864071190253687e-06,23.771038253847703
energy_100_250,rms,2,0.0032582908063792148,5.970898578738574
energy_100_250,centroid,1,0.022434075502194336,5.328474682691956
energy_100_250,bandwidth,2,0.013837357638899761,4.415937538569576
energy_100_250,energy_250_500,1,0.012673585176912704,6.376065819656198
energy_250_500,rms,2,6.413477612027885e-05,10.362593255505104
energy_250_500,energy_20_100,2,0.030948359779595164,3.5644499505917526
energy_500_1000,rms,2,0.0003849785789436517,8.327775569202979
energy_500_1000,entropy,2,0.0032856982152396352,5.9617978699825205
energy_500_1000,energy_250_500,1,0.015119802642609932,6.049527418494748
