source,target,lag,p_value,f_stat
rms,bandwidth,2,9.379474601659139e-07,15.18222386284596
rms,zcr,1,0.035793355787007215,4.482320317165635
rms,entropy,2,0.015307972051334226,4.292638788982752
rms,energy_20_100,2,1.8232059730912112e-12,32.267703195443424
rms,energy_100_250,2,3.2005702941544784e-07,16.47419339189313
rms,energy_250_500,2,1.3611212637572592e-14,39.398400681484965
rms,energy_500_1000,2,1.7305910084630597e-13,35.64067280308925
centroid,bandwidth,2,7.969285936099618e-06,12.663234977874557
centroid,zcr,2,0.00024517495462444505,8.769721843039976
centroid,entropy,2,1.1917155869160146e-07,17.677011781684794
centroid,energy_500_1000,2,0.019899008624626232,4.016461059356419
bandwidth,centroid,1,0.00016647376229390895,14.871170689823348
bandwidth,zcr,2,0.01501174296150368,4.313250902606457
bandwidth,entropy,2,2.260318286322322e-06,14.138403750539373
bandwidth,energy_20_100,2,7.556383123798922e-07,15.440511007349139
bandwidth,energy_100_250,2,4.013479239988532e-09,21.92253319257093
bandwidth,energy_250_500,2,0.0017098658261006255,6.637040249151057
zcr,centroid,2,1.1497078362727235e-05,12.238607271514127
zcr,bandwidth,2,2.0177221357528083e-06,14.272485818537106
zcr,entropy,2,0.00011159144112573011,9.649186334362572
zcr,energy_20_100,1,2.8623952628137124e-05,18.561378045559202
entropy,centroid,1,5.733552840834964e-06,22.029114906458407
entropy,bandwidth,2,6.632699292042931e-09,21.281940552348633
entropy,zcr,2,0.008721889503113376,4.888068958026131
entropy,energy_20_100,2,2.2425919947446863e-06,14.147695554098213
entropy,energy_100_250,2,9.141142621927836e-05,9.873464279708397
entropy,energy_250_500,1,0.015449438123454775,5.992261474729775
energy_20_100,rms,2,3.4708005978982444e-06,13.633659924225068
energy_20_100,bandwidth,1,9.313923569552764e-06,20.97325242964333
energy_20_100,zcr,2,1.4685299844529344e-05,11.956135243114119
energy_20_100,entropy,2,5.592515069943624e-07,15.801363697298946
energy_20_100,energy_100_250,2,0.0002162194870529901,8.90955203862091
energy_20_100,energy_250_500,1,0.027845299545114867,4.927062698290878
energy_100_250,rms,2,0.035038329883272955,3.4238785725351426
energy_100_250,bandwidth,2,3.1049544184406686e-08,19.339058598478015
energy_100_250,entropy,2,3.928373341297419e-05,10.829383145133821
energy_100_250,energy_250_500,2,0.0018480536810481453,6.552792908869939
energy_250_500,bandwidth,2,0.0030137676344759693,6.024557949842394
energy_250_500,entropy,2,0.0035781959517360955,5.839917360344559
energy_500_1000,rms,2,0.02077561329496454,3.971157826407152
