source,target,lag,p_value,f_stat
rms,bandwidth,2,0.035238328922583974,3.3943345592224308
rms,energy_20_100,2,5.666647498749045e-50,192.3175743922296
rms,energy_100_250,2,6.423763657846224e-50,191.98443526184352
rms,energy_250_500,2,8.644775479676665e-25,71.02504483042676
rms,energy_500_1000,2,0.0006865322730428501,7.517403427272531
centroid,bandwidth,2,0.002799032801457142,6.029980270264332
centroid,zcr,2,5.417474789688354e-07,15.364186732660981
centroid,entropy,2,0.0015286667989171398,6.667963263298996
bandwidth,zcr,2,0.037338533404342816,3.3347639529059925
bandwidth,entropy,2,0.012767970199210778,4.443821041900584
zcr,centroid,2,1.182755259915404e-19,52.8972928023957
zcr,bandwidth,2,6.51997034785336e-13,31.74323221152491
zcr,entropy,2,5.4637350285043255e-09,20.674195721409497
zcr,energy_20_100,2,0.0025939512344930094,6.110053613605517
zcr,energy_100_250,2,0.048977694973465206,3.0559505933108047
entropy,centroid,2,0.001471063172356846,6.70858852024703
entropy,bandwidth,2,0.0001298505143092215,9.303379739550559
entropy,zcr,2,9.032653849286537e-05,9.696055690590148
entropy,energy_500_1000,1,0.0350856707318715,4.492853668243878
energy_20_100,rms,2,8.477414884765946e-09,20.1576117402047
energy_20_100,bandwidth,2,0.0023326816094432416,6.221860495510272
energy_100_250,rms,2,4.313442204437317e-09,20.95300804810914
energy_100_250,bandwidth,2,0.027145812873325008,3.6631830305521276
energy_250_500,rms,2,3.58148964349365e-07,15.83368925347193
energy_250_500,bandwidth,2,0.016119506508281676,4.202044205534103
energy_500_1000,rms,2,0.003984308049878966,5.659100765277963
