source,target,lag,p_value,f_stat
rms,centroid,2,1.1834929056178734e-05,12.273431827043277
rms,bandwidth,2,5.649471326091433e-06,13.141645618849498
rms,zcr,1,2.301463934483198e-05,19.111650570487136
rms,entropy,1,0.0028440820768643616,9.20798654455008
rms,energy_20_100,2,1.984630253802814e-11,29.31280438086073
rms,energy_100_250,2,1.0229197529471387e-11,30.24593833993412
rms,energy_250_500,2,4.304994197748476e-39,171.8414144205019
rms,energy_500_1000,2,1.0764711260857567e-22,72.96688305561851
centroid,rms,2,0.0005856174820805483,7.835498324291034
centroid,bandwidth,2,1.639833088081457e-06,14.613732017281459
centroid,zcr,2,3.675670922092534e-05,10.959853768764802
centroid,entropy,2,8.606374364409692e-08,18.2233768397367
centroid,energy_20_100,2,0.00022148980822532226,8.919351837653423
centroid,energy_100_250,2,0.033833139074614146,3.466085150008878
bandwidth,rms,2,0.005789943063280212,5.337761507859993
bandwidth,centroid,2,2.8872617532828886e-06,13.937392712202021
bandwidth,zcr,2,1.30649164955606e-06,14.886898584228568
bandwidth,entropy,2,3.227141053996919e-10,25.477962070745622
zcr,rms,1,0.03912141273869245,4.33162636759604
zcr,centroid,2,2.4828686196146303e-15,42.71562009308553
zcr,bandwidth,2,1.4572730906826358e-12,33.03912485816565
zcr,entropy,1,0.012691283774907162,6.364632014024394
zcr,energy_20_100,2,0.008843343681421263,4.884565455555393
zcr,energy_100_250,2,0.0004483675544245156,8.131757721675012
zcr,energy_250_500,2,0.013726131209423105,4.416921803043569
entropy,rms,1,0.017299685495075573,5.794530748028461
entropy,centroid,2,0.002545557138752163,6.224604781777598
entropy,bandwidth,2,0.04778529528856602,3.1052679548989914
energy_20_100,rms,2,9.638867459538929e-17,47.98172265296573
energy_20_100,centroid,2,0.0008598129410773217,7.411344959591563
energy_20_100,bandwidth,2,0.04599332609189909,3.1451259195712518
energy_20_100,zcr,1,7.057824335814356e-07,26.842614930071573
energy_20_100,entropy,2,0.00010930592087843202,9.71571250881494
energy_20_100,energy_100_250,2,2.2221207098011934e-11,29.15451115546519
energy_20_100,energy_250_500,1,9.339037835313378e-14,67.51333810779765
energy_20_100,energy_500_1000,2,3.2041770966400704e-24,80.16599620955634
energy_100_250,rms,2,1.1360514767540731e-10,26.896502805365003
energy_100_250,zcr,1,0.00019289862626465032,14.618817369141288
energy_100_250,entropy,2,0.014394748805335672,4.366498380931594
energy_100_250,energy_20_100,2,0.014492451616146065,4.35932963457362
energy_100_250,energy_250_500,2,1.747513774280861e-05,11.81939698543768
energy_100_250,energy_500_1000,2,2.1172664608136285e-09,22.97273094725822
energy_250_500,rms,2,4.6024926698307827e-10,25.000223050061997
energy_250_500,bandwidth,2,0.0010738068458451178,7.16690264738364
energy_250_500,zcr,2,0.0006237666107605763,7.765645169893011
energy_250_500,entropy,1,0.012478452772310689,6.395964459849348
energy_250_500,energy_20_100,2,0.011562304909919286,4.599066751831634
energy_250_500,energy_100_250,2,0.0008715476196096,7.396414455662691
energy_250_500,energy_500_1000,2,0.024674079733427598,3.7974777005775566
energy_500_1000,rms,2,0.004285841812606857,5.661227863206376
energy_500_1000,zcr,2,0.003355605134816778,5.925330670696589
energy_500_1000,energy_100_250,2,4.929638744095335e-09,21.868036853204618
energy_500_1000,energy_250_500,1,2.0220286719081696e-09,40.81156820991426
