source,target,lag,p_value,f_stat
rms,bandwidth,2,0.028318648868726516,3.953148898614148
rms,zcr,1,0.0009832497223479931,12.756348293970245
rms,entropy,1,0.0268692189169991,5.3020859971069
rms,energy_100_250,2,7.273357345107594e-08,27.265033114948523
rms,energy_250_500,2,2.720417892780677e-09,36.5116496204299
rms,energy_500_1000,2,0.0011089233276355746,8.316705402536526
centroid,rms,1,0.0064220918295258365,8.321298607638415
centroid,entropy,1,0.003962158688098535,9.411944216637519
centroid,energy_250_500,2,0.01910567936544639,4.441046369370679
centroid,energy_500_1000,2,0.0007384696491503245,8.92350765679908
zcr,rms,1,0.00022374024900130115,16.631934455704695
zcr,centroid,1,0.00254985713833924,10.438021210657375
zcr,bandwidth,2,0.005559828111574646,6.04461997058965
zcr,entropy,1,0.006467330793316065,8.30570778250249
zcr,energy_100_250,2,0.03803635512012325,3.5945147984093273
zcr,energy_250_500,2,0.002221248550585141,7.311959766088994
zcr,energy_500_1000,1,0.020382622387597596,5.859260004183272
entropy,rms,1,0.03309805731716549,4.890247080398808
entropy,centroid,1,0.0298213605645395,5.09523145502994
entropy,energy_250_500,2,0.037677040848886116,3.605958967566579
entropy,energy_500_1000,2,0.008974362412253129,5.409165588052532
energy_100_250,centroid,1,0.015022984455141311,6.489139281810824
energy_100_250,bandwidth,2,0.0028366894342008913,6.967616262346285
energy_250_500,bandwidth,2,0.011825871817413838,5.050795555939665
energy_500_1000,entropy,2,0.03773500872749984,3.6041049036202946
