source,target,lag,p_value,f_stat
rms,centroid,1,1.4957412792225963e-06,24.56004249757977
rms,bandwidth,2,1.3949209234861894e-07,17.072225253163968
rms,zcr,1,3.0778823356365906e-08,33.12936301386029
rms,entropy,1,2.487418345564236e-09,38.884374503872415
rms,energy_100_250,2,9.560516281404458e-24,69.50695137737108
rms,energy_250_500,2,5.542329321697727e-29,91.02910454308363
rms,energy_500_1000,2,5.6275332594101e-08,18.136640949006786
centroid,rms,2,3.0808382487302786e-11,27.316052082765125
centroid,bandwidth,1,4.571561023042559e-17,84.24459027014353
centroid,zcr,2,0.0006536164059864726,7.603013685073315
centroid,entropy,1,4.822491858997322e-06,22.05420502827717
centroid,energy_100_250,1,1.0033148043092344e-05,20.505042690560956
centroid,energy_250_500,1,0.004849655638920908,8.108579016061784
centroid,energy_500_1000,2,0.0004523287614584991,7.9992784652727895
bandwidth,rms,2,3.109168621323278e-06,13.503157145888533
bandwidth,centroid,1,0.00290798703723859,9.079150973656553
bandwidth,zcr,1,1.516847358439018e-07,29.563090996261145
bandwidth,entropy,1,0.0069607421871222385,7.430901637605407
bandwidth,energy_20_100,2,0.04779776726077481,3.0865552331414574
bandwidth,energy_100_250,2,1.8572865955319927e-07,16.738499067215802
bandwidth,energy_250_500,2,8.473370619388162e-06,12.373420883175303
zcr,rms,1,0.003914774185513734,8.513400076983038
zcr,centroid,2,8.37043238649001e-25,73.651419169897
zcr,bandwidth,2,1.8185491356284343e-12,30.953846562041246
zcr,entropy,2,1.1371583498863617e-18,50.94084869500602
zcr,energy_20_100,2,2.690245073106475e-06,13.667155538331725
zcr,energy_100_250,1,9.90434670090822e-07,25.45114047672472
zcr,energy_250_500,1,0.008778381314295133,6.999674765848754
zcr,energy_500_1000,2,1.7796746901779234e-09,22.274248626644773
entropy,rms,2,5.6063714232750675e-11,26.55923833089119
entropy,centroid,1,1.508402050679418e-11,51.05165071401954
entropy,bandwidth,1,7.112762291409368e-20,102.81947128239798
entropy,zcr,2,1.6446007787715521e-06,14.226580617255518
entropy,energy_100_250,2,1.7274497323453756e-10,25.148688038972793
entropy,energy_250_500,2,3.2734599023167362e-06,13.44486299864201
entropy,energy_500_1000,2,0.00013739118032510302,9.291839368859856
energy_20_100,rms,1,2.3487764497815988e-26,150.4723871314002
energy_20_100,centroid,1,0.001491766676853369,10.364167121657932
energy_20_100,bandwidth,2,2.790719895391436e-08,18.96557026674971
energy_20_100,entropy,2,0.0002835368211523165,8.504130155432938
energy_20_100,energy_100_250,2,3.179492548649423e-16,42.723094549432524
energy_20_100,energy_250_500,2,2.8538445972836413e-16,42.87648938921803
energy_20_100,energy_500_1000,2,7.329354085353116e-05,9.979556546199253
energy_100_250,rms,2,1.552760240326391e-11,28.18763464249871
energy_100_250,centroid,2,2.3540533041299e-06,13.818635327042943
energy_100_250,bandwidth,2,0.00023599194543078472,8.703156283411882
energy_100_250,zcr,1,6.556628653968133e-11,47.48258095658022
energy_100_250,entropy,2,5.9654998026580265e-05,10.205823863185264
energy_100_250,energy_20_100,2,0.00034220369558100123,8.30057407365211
energy_100_250,energy_500_1000,2,0.03170803484064371,3.5102349508592945
energy_250_500,rms,2,1.5325100301367225e-12,31.17709915647809
energy_250_500,centroid,2,6.791748137048874e-10,23.453477832193972
energy_250_500,bandwidth,1,1.4535969693829587e-06,24.62167876332564
energy_250_500,zcr,1,1.2454354122133723e-10,45.94127306113761
energy_250_500,entropy,2,2.734308665613739e-07,16.28912076788922
energy_250_500,energy_20_100,2,1.4221581985427366e-08,19.767686549671048
energy_250_500,energy_500_1000,2,0.0021405642834357334,6.335667413279869
energy_500_1000,centroid,1,0.013508385224612547,6.207248455631274
energy_500_1000,bandwidth,2,1.0432014158283827e-07,17.41188187305166
energy_500_1000,zcr,2,0.00021198749784716872,8.819640750007117
energy_500_1000,entropy,2,0.04193702746709962,3.2214098171395786
energy_500_1000,energy_100_250,1,0.01840939607245195,5.645794449674972
