source,target,lag,p_value,f_stat
rms,bandwidth,2,0.009807688902150714,4.724560701392905
rms,zcr,2,0.0006899421574621123,7.52861418235505
rms,entropy,1,0.005461443566415327,7.875119179720509
rms,energy_20_100,2,0.0013153800384290368,6.840614601793133
rms,energy_100_250,2,0.037305927071190945,3.338948724353412
rms,energy_250_500,2,8.171637743606195e-27,80.24231850138865
rms,energy_500_1000,2,1.1798701453950216e-30,96.2695460763691
centroid,zcr,2,4.888499074666512e-09,20.92768959176802
centroid,entropy,2,0.007636790642563983,4.985945489924552
centroid,energy_250_500,1,0.027981797956875425,4.893792239372927
centroid,energy_500_1000,2,0.00563745079952771,5.303884439270823
bandwidth,rms,2,0.00819964721603608,4.911588254622374
zcr,centroid,2,1.8762875185542667e-24,71.01841555956369
zcr,bandwidth,2,0.030084825030658666,3.5609204270940698
zcr,entropy,2,7.322083907709503e-17,44.30683566373168
zcr,energy_100_250,1,0.002036842159158543,9.747369280071783
zcr,energy_250_500,2,0.006022966995737112,5.234524005986336
zcr,energy_500_1000,2,0.021774855154571726,3.895292726694579
entropy,zcr,2,1.300768261375783e-07,17.072150907584547
entropy,energy_20_100,1,0.023031262203874924,5.239290682259006
energy_20_100,rms,2,0.01412558952528913,4.344492774399848
energy_20_100,energy_100_250,2,0.012640896734592837,4.4600492085600605
energy_100_250,rms,2,0.0001673429849987317,9.053401124679352
energy_100_250,energy_20_100,2,1.0847331453960924e-12,31.36313536067989
energy_100_250,energy_250_500,1,0.03529511144239907,4.486030588774065
energy_100_250,energy_500_1000,1,0.006249497819091356,7.622975146020686
energy_250_500,rms,2,7.160049615335932e-05,9.97678948914557
energy_250_500,centroid,2,0.009854826274140369,4.719557379629907
energy_250_500,entropy,1,0.03101353509312267,4.71254320665096
energy_250_500,energy_100_250,1,5.855722919017509e-17,82.66542169594257
energy_250_500,energy_500_1000,1,3.784033237211898e-11,48.489197666360724
energy_500_1000,rms,2,1.1328212307590162e-07,17.232249014699047
energy_500_1000,centroid,2,0.0020675389264506574,6.360869728526686
energy_500_1000,zcr,2,0.0009492395064720226,7.187923439029275
energy_500_1000,entropy,1,0.015691884633737083,5.928808643375393
energy_500_1000,energy_100_250,1,1.1116114961230708e-06,25.110496883363485
energy_500_1000,energy_250_500,1,4.5419055488092706e-20,102.80792002376505
