source,target,lag,p_value,f_stat
rms,centroid,2,4.7630210890451794e-08,18.33324749989376
rms,bandwidth,2,2.4441874799743516e-09,21.888280589085515
rms,zcr,1,8.954395227496554e-07,25.669777969007182
rms,entropy,2,3.180164934225532e-13,33.24623227157235
rms,energy_20_100,2,3.2991901164255244e-15,39.44140781216811
rms,energy_100_250,2,3.134364052518419e-34,115.30478771836695
rms,energy_250_500,2,1.3796326276997054e-18,50.651308037296175
rms,energy_500_1000,2,1.113593276791903e-15,40.95550741225404
centroid,rms,2,6.205974750684979e-05,10.162358405725886
centroid,bandwidth,2,8.896384380237653e-06,12.318807647240188
centroid,zcr,2,0.0003399383219149059,8.30775678443847
centroid,entropy,2,0.0008945687417435754,7.266318775189448
centroid,energy_100_250,2,0.026156874638257385,3.7095042170366392
centroid,energy_500_1000,2,0.00013164937692218922,9.338428063656925
bandwidth,rms,2,0.030320923154455757,3.556516618703694
bandwidth,centroid,1,7.427149799919054e-07,26.075978546920965
bandwidth,zcr,2,0.0006848260667240192,7.5529040671142695
bandwidth,entropy,2,0.007839493584366995,4.965667824846886
bandwidth,energy_20_100,2,0.0014899542771823423,6.721181299283714
zcr,rms,2,0.001232305158168817,6.923739213087949
zcr,centroid,2,7.728823185825749e-18,48.09415015268716
zcr,bandwidth,2,4.219620019367626e-12,29.8612230897124
zcr,entropy,2,9.640750434526824e-07,14.836752520244925
zcr,energy_20_100,2,0.0039040796415991826,5.699263610183317
zcr,energy_100_250,1,0.0002762202270877808,13.690662141660804
zcr,energy_250_500,1,0.0001672896792802427,14.699392029113021
zcr,energy_500_1000,2,5.220867085588074e-06,12.917722057131508
entropy,rms,2,2.6306745710753795e-07,16.333938017520254
entropy,centroid,1,0.0006010020960739331,12.144088634718576
entropy,bandwidth,2,2.652791392576042e-06,13.683055028692262
entropy,energy_100_250,2,2.143100209152387e-05,11.337666073173962
entropy,energy_250_500,2,0.0070994168849717815,5.069707460829854
entropy,energy_500_1000,2,0.003441477328154815,5.8325142482860075
energy_20_100,rms,2,5.473393968618197e-16,41.9544537822063
energy_20_100,centroid,1,6.032605584170957e-10,42.19507966072316
energy_20_100,bandwidth,2,0.001056320117105798,7.08841877677285
energy_20_100,zcr,2,0.032563182055092295,3.482710557669924
energy_20_100,entropy,2,3.9381862592231345e-17,45.717041401458324
energy_20_100,energy_100_250,2,1.4443929785346696e-07,17.031547533525398
energy_20_100,energy_250_500,2,0.00020402653716137587,8.861235504959906
energy_20_100,energy_500_1000,1,0.0355816334875559,4.475400081212461
energy_100_250,rms,1,3.560842087916151e-15,72.38691842446453
energy_100_250,centroid,1,1.8524425193120695e-07,29.120757185808007
energy_100_250,zcr,1,4.270219906008221e-12,54.16042431370208
energy_100_250,entropy,2,2.151201782846693e-06,13.921000622294418
energy_100_250,energy_250_500,1,7.712522516141038e-19,95.83365727186693
energy_100_250,energy_500_1000,1,7.594948904848881e-110,2075.0309158436776
energy_250_500,rms,1,1.1884191450168286e-14,69.19569817843106
energy_250_500,centroid,1,4.3295770236065825e-08,32.360976364867504
energy_250_500,zcr,1,1.098076052277963e-12,57.55130964230951
energy_250_500,entropy,2,1.1593260429228378e-06,14.625692250415012
energy_250_500,energy_100_250,1,3.6182598817098914e-11,48.919956256196656
energy_250_500,energy_500_1000,1,8.268903535336448e-156,6135.794742066777
energy_500_1000,rms,2,1.1863628965141035e-13,34.56000658833089
energy_500_1000,centroid,1,1.851895871399127e-08,34.278803936701664
energy_500_1000,zcr,1,4.078939004440129e-09,37.740343173145064
energy_500_1000,entropy,2,2.4151359190649593e-06,13.789551567297412
energy_500_1000,energy_100_250,1,6.014495622922637e-21,110.23451270936
energy_500_1000,energy_250_500,1,7.082172551683659e-43,308.39290153623534
