source,target,lag,p_value,f_stat
rms,centroid,1,0.008552702386497999,7.026900220668099
rms,entropy,2,7.494104323920513e-05,9.881600039977581
rms,energy_20_100,2,6.45775795173134e-59,245.17929609582004
rms,energy_100_250,2,7.740254524226393e-61,258.8153540070704
rms,energy_250_500,2,1.5552573915632567e-47,173.86958572019142
rms,energy_500_1000,2,1.8479680170429895e-23,65.49359832111551
centroid,rms,2,0.003599720235398163,5.759785715633797
centroid,zcr,2,0.0008594624080077028,7.2691858523579596
centroid,entropy,2,4.140317472084153e-05,10.524976468504626
centroid,energy_20_100,2,0.001422784838468192,6.735950882614341
centroid,energy_250_500,2,0.03392006492244139,3.4315057231579353
bandwidth,rms,2,0.005057649833819,5.404053319434309
bandwidth,entropy,2,8.854954414867512e-06,12.212249151967958
zcr,centroid,2,3.2499467095495607e-24,68.1917069659065
zcr,bandwidth,2,6.112953106375926e-13,31.660065423570938
zcr,entropy,2,3.1454491457655375e-05,10.824036105852116
zcr,energy_20_100,2,7.315248918359273e-05,9.90773089774356
zcr,energy_100_250,2,8.335296367221517e-06,12.278847754221655
zcr,energy_250_500,2,0.000590356408653496,7.667948407623973
zcr,energy_500_1000,2,0.0019691404035347927,6.39333880965463
entropy,centroid,1,0.0006803258757212714,11.843066307598797
entropy,zcr,2,2.4926297048850358e-06,13.615163747791016
entropy,energy_20_100,2,7.91367862776499e-05,9.822688337108112
entropy,energy_100_250,2,0.0022742665853668085,6.2417567477432385
entropy,energy_250_500,2,0.0003525362285688337,8.217363755617729
entropy,energy_500_1000,2,0.01785798241470116,4.093008221578547
energy_20_100,rms,2,1.8706634654887233e-18,48.55000340726601
energy_20_100,centroid,2,0.0004453179258316999,7.9681027562072
energy_20_100,entropy,2,4.265207294539436e-05,10.492677124327093
energy_20_100,energy_100_250,2,0.0009507816803117382,7.162186815703074
energy_20_100,energy_250_500,2,0.00012229062611066724,9.352979981762013
energy_20_100,energy_500_1000,2,5.980584789546777e-05,10.125849666103738
energy_100_250,rms,2,4.28370167982e-17,44.2188487463846
energy_100_250,centroid,2,0.007130858662130324,5.045689944819782
energy_100_250,entropy,2,0.006096375110385769,5.209068977407327
energy_100_250,energy_250_500,2,4.792086886976505e-11,26.255081455762106
energy_100_250,energy_500_1000,2,0.0008911821679616385,7.230772574536742
energy_250_500,rms,2,4.5256269112203243e-14,34.98003628206866
energy_250_500,centroid,2,0.009780866956742022,4.716945900079311
energy_250_500,zcr,1,0.018988717370365962,5.576286653063742
energy_250_500,entropy,2,0.009664233226522318,4.729410523583263
energy_250_500,energy_100_250,2,0.01815972275137409,4.07568713689596
energy_250_500,energy_500_1000,2,5.3427298412339e-05,10.24812636595406
energy_500_1000,rms,2,3.356441623658135e-17,44.55226611138971
energy_500_1000,centroid,1,0.00694487487858818,7.4119254014247655
energy_500_1000,entropy,2,0.0024211535941730936,6.175958758098022
energy_500_1000,energy_20_100,2,2.5801212543218907e-08,18.797398080206147
energy_500_1000,energy_100_250,2,2.97560216332089e-13,32.571117656223784
energy_500_1000,energy_250_500,2,1.2039129684380624e-11,27.945842756348984
