source,target,lag,p_value,f_stat
rms,centroid,2,0.03476070138540745,3.420342924529357
rms,zcr,2,0.01438879496628437,4.33897279239889
rms,entropy,2,0.02152390316789643,3.91847627593921
rms,energy_20_100,2,2.4917684029828368e-08,19.254110805248473
rms,energy_100_250,2,2.735845364621594e-28,90.83256892553744
rms,energy_250_500,2,9.196616816179236e-40,151.01917099165175
rms,energy_500_1000,2,3.4568528237915716e-45,185.96906400362428
centroid,bandwidth,2,0.00047073380980927366,7.983842072474275
centroid,zcr,2,9.53383337558097e-07,14.943736038996175
centroid,entropy,2,8.234150913779492e-06,12.471728753427035
centroid,energy_100_250,2,0.021377141355114353,3.9256051756095434
centroid,energy_250_500,2,0.004449627709425114,5.5748057040527055
centroid,energy_500_1000,2,0.002793798276785512,6.069203460885219
bandwidth,entropy,2,3.652137928800662e-05,10.79680376248249
bandwidth,energy_100_250,2,0.019728519118799272,4.00926760091736
bandwidth,energy_250_500,2,0.010682138888141757,4.651169830131226
bandwidth,energy_500_1000,2,0.007266386635155013,5.056485843842857
zcr,centroid,2,9.093587853423008e-12,29.21566459350494
zcr,bandwidth,2,9.019195657348074e-09,20.48628430705903
zcr,entropy,2,3.980606165470854e-09,21.487789761249513
zcr,energy_100_250,2,0.042342107369420054,3.2160467111644424
zcr,energy_250_500,2,0.002630335281518633,6.133428451630898
zcr,energy_500_1000,2,0.000479941489570125,7.96281872471504
entropy,bandwidth,2,2.0452581002760614e-06,14.062088091884888
entropy,zcr,2,5.285547648697726e-05,10.385267856210717
entropy,energy_100_250,2,0.04572620887441191,3.1365450982799588
entropy,energy_250_500,2,0.0032597191883589347,5.90508801963338
entropy,energy_500_1000,2,0.00164010956377733,6.638035433580631
energy_20_100,rms,2,0.001960519537007071,6.4471024177660725
energy_20_100,centroid,2,0.043796820971116944,3.1811119481512335
energy_20_100,entropy,2,0.012300845486642687,4.503167828422013
energy_20_100,energy_500_1000,1,0.014785834940527758,6.051805805394602
energy_100_250,rms,2,0.0001252018729780204,9.431521751733532
energy_100_250,centroid,2,0.015429905855514464,4.2659004755301275
energy_100_250,zcr,2,0.02916464961305447,3.60246505867947
energy_100_250,entropy,2,0.029348740890026752,3.5959305429737527
energy_100_250,energy_20_100,2,0.011071099246936094,4.613632919719578
energy_100_250,energy_250_500,2,3.6777286615438965e-16,43.236867028471764
energy_100_250,energy_500_1000,2,1.5461524148628882e-35,126.85305341468876
energy_250_500,rms,2,3.846292443655103e-07,16.00168046471828
energy_250_500,centroid,2,0.004423615627143327,5.5810185302187145
energy_250_500,zcr,2,0.01344431055248005,4.410043046384414
energy_250_500,entropy,2,0.012185417952542608,4.513050412365857
energy_250_500,energy_20_100,2,0.03780062723833704,3.333476754072359
energy_250_500,energy_100_250,1,7.37532649428896e-05,16.424639613557176
energy_250_500,energy_500_1000,2,1.6609152980640034e-44,181.3167432009881
energy_500_1000,rms,2,8.121034808342613e-08,17.838314985295668
energy_500_1000,centroid,2,0.002383248475655875,6.238601834975942
energy_500_1000,zcr,2,0.009325691622117268,4.793828743459435
energy_500_1000,entropy,2,0.006924322702558198,5.10732553451911
energy_500_1000,energy_100_250,1,4.614831456728384e-10,43.210502854275425
energy_500_1000,energy_250_500,2,7.247398365834957e-36,128.6460216160209
