source,target,lag,p_value,f_stat
rms,centroid,2,0.00026391090894502457,9.359870766368092
rms,entropy,2,0.011227537039226167,4.809090269844266
rms,energy_20_100,2,2.9418752604307264e-17,71.5838728228544
rms,energy_250_500,1,6.687081718677462e-10,51.33177150776472
rms,energy_500_1000,2,2.696893678764941e-09,27.004625979535884
centroid,zcr,2,0.012555555875168531,4.6812214229046605
centroid,entropy,1,0.04225205872856048,4.2825721804013686
centroid,energy_100_250,2,0.000643021225502444,8.231998467571952
bandwidth,energy_100_250,2,0.0027004917579977247,6.4774420632490255
zcr,rms,1,0.029823990910615807,4.921096864220263
zcr,centroid,2,2.943896938652222e-08,22.812105498910206
zcr,bandwidth,2,7.067717410395471e-05,11.085255158667433
zcr,entropy,2,0.005561858892207569,5.6225200733184195
zcr,energy_20_100,2,0.00011856839960465081,10.399485152723207
zcr,energy_250_500,1,0.017795311028166356,5.895093665764942
zcr,energy_500_1000,2,0.010461951154753039,4.890093468150861
entropy,centroid,1,0.04445680111528751,4.19068687946923
entropy,zcr,2,0.015631861001593413,4.431815263803919
energy_20_100,zcr,2,3.951454798565872e-05,11.868912689645478
energy_20_100,entropy,2,0.0070484648495306905,5.346276219466621
energy_100_250,zcr,2,0.04124907310121287,3.347210446997822
energy_100_250,energy_20_100,1,4.957565533835158e-07,30.79009079410347
energy_100_250,energy_250_500,1,5.036130898239517e-32,452.63042601731405
energy_100_250,energy_500_1000,1,2.3102586504609307e-15,103.4462373721677
energy_250_500,zcr,2,0.009407499836220265,5.012270580493385
energy_250_500,energy_20_100,2,0.00016925455381372752,9.933925224172368
energy_250_500,energy_100_250,1,0.0005465992602841101,13.148589394659876
energy_250_500,energy_500_1000,2,6.584619084532991e-07,17.79619628532627
energy_500_1000,centroid,1,0.030883232950517713,4.8564190476014915
energy_500_1000,entropy,2,0.011661833890422954,4.76563249131933
energy_500_1000,energy_100_250,1,0.017716388242364673,5.903610565001932
