source,target,lag,p_value,f_stat
rms,centroid,2,2.3230284255880604e-09,22.806977002656
rms,bandwidth,2,2.2890093915757132e-05,11.494698469324401
rms,energy_20_100,2,1.2079825770049361e-05,12.236348577562698
rms,energy_100_250,2,1.841599265871462e-07,17.252042969160346
rms,energy_250_500,2,6.889069846848104e-10,24.410255744234913
rms,energy_500_1000,2,2.467780062401181e-05,11.407861682191914
centroid,rms,2,0.012585515055781853,4.507136810147522
centroid,bandwidth,2,0.000881210649234399,7.3793892177362155
centroid,zcr,2,9.402110602756268e-08,18.084839152857242
centroid,entropy,2,0.00010701376084410682,9.731320616778293
centroid,energy_20_100,2,0.00034331458688931324,8.422671952591772
centroid,energy_100_250,2,0.0001511627091913731,9.341410406851104
centroid,energy_250_500,2,0.00433304174259446,5.646546826916712
bandwidth,centroid,2,0.026826457498107737,3.708289677495639
bandwidth,entropy,2,0.0007478943882774108,7.559982031393372
bandwidth,energy_20_100,1,0.007664861304319032,7.304832304368863
bandwidth,energy_100_250,2,0.0014870461617351287,6.805989267072458
bandwidth,energy_250_500,1,3.009867273487141e-05,18.519345470114704
zcr,rms,2,0.0032158931224751785,5.968110241474546
zcr,centroid,2,1.0774716491258428e-39,174.78307406935926
zcr,bandwidth,2,6.91387187790448e-05,10.22707166901187
zcr,entropy,2,0.002110343868799918,6.4246368489371255
zcr,energy_20_100,2,0.018460855135946832,4.101747156423367
entropy,rms,2,0.006086614504116525,5.2816330755313805
entropy,centroid,2,6.282025567491716e-05,10.336224747373292
entropy,bandwidth,2,5.8196024307258676e-05,10.423410211718117
entropy,zcr,2,0.0003305576037123559,8.46485893118494
entropy,energy_20_100,2,9.826285688353037e-06,12.47730235751921
entropy,energy_100_250,2,8.377515852295825e-10,24.15045661172283
entropy,energy_250_500,2,6.166348227386854e-06,13.023540059886013
energy_20_100,rms,2,0.0003381989633958172,8.439395224638245
energy_20_100,centroid,2,2.625143534328142e-16,46.16658120953934
energy_20_100,bandwidth,2,0.01067075691224171,4.682423864467281
energy_20_100,zcr,2,7.3296957974207945e-09,21.315381542293313
energy_20_100,entropy,1,8.301646678168129e-08,31.76384597943106
energy_20_100,energy_100_250,2,8.764315084713085e-27,92.47811599786112
energy_20_100,energy_250_500,2,8.166313754693561e-08,18.260361367203096
energy_100_250,centroid,2,2.056621452355144e-09,22.96645659473051
energy_100_250,bandwidth,2,0.0011624092179213664,7.075386915431778
energy_100_250,zcr,2,0.0007761303240444204,7.519147598247777
energy_100_250,entropy,1,5.90555765054146e-06,22.055083041697163
energy_100_250,energy_20_100,2,0.001506804776724608,6.791576886365374
energy_100_250,energy_250_500,2,3.1383201542485325e-12,31.84778077503926
energy_250_500,centroid,2,0.0031606409563539038,5.986840400196408
energy_250_500,bandwidth,1,0.015193577970436035,6.030679622589169
energy_250_500,entropy,2,4.393130956294951e-05,10.74481776927589
energy_250_500,energy_20_100,1,0.020805460618790652,5.456974975043289
energy_250_500,energy_100_250,2,0.005117099330137699,5.467739035714654
energy_500_1000,rms,2,0.021631096597918568,3.934662394491801
energy_500_1000,bandwidth,2,0.013998274878811457,4.394350585810575
energy_500_1000,entropy,2,0.040584054247780735,3.274771126202693
energy_500_1000,energy_250_500,1,0.0036774943506942643,8.706154863364695
