source,target,lag,p_value,f_stat
rms,centroid,1,0.018945077323506372,5.587042819189026
rms,energy_20_100,2,7.160336771848953e-05,9.966724381344934
rms,energy_100_250,2,3.193137281934583e-24,69.71603700092051
rms,energy_250_500,2,8.760875690755452e-56,236.80519471550156
rms,energy_500_1000,2,6.201548842538754e-30,92.44808574177937
centroid,rms,2,0.0009397960127630811,7.193323920014036
centroid,zcr,2,1.8681299098428495e-12,30.574806957313168
centroid,entropy,1,0.02723404064097958,4.940193475592058
centroid,energy_20_100,1,0.02043469881873064,5.451293410276921
centroid,energy_100_250,2,0.02708426193689091,3.668107632331142
bandwidth,rms,2,9.644826391159943e-06,12.171297283750143
bandwidth,zcr,2,7.861703301046556e-06,12.398339383342789
bandwidth,entropy,1,0.040748939024294974,4.2350886071570635
bandwidth,energy_20_100,2,0.023559569968459662,3.812226134639732
zcr,centroid,2,5.0055148237923004e-23,65.29047416692785
zcr,bandwidth,2,3.920138189883228e-13,32.580360181131624
zcr,entropy,2,2.0904362400083933e-06,13.879748522493712
zcr,energy_20_100,2,0.04896759087910131,3.057960810543087
zcr,energy_500_1000,2,0.03821563124411068,3.312989377075889
entropy,rms,1,0.0013149131812771257,10.585822945627388
entropy,zcr,2,2.1372394172449884e-07,16.47188018725388
entropy,energy_500_1000,1,0.0028434593259849725,9.1044121688648
energy_20_100,rms,2,6.564406957865537e-07,15.189703597170844
energy_20_100,centroid,2,2.778863426796839e-08,18.836334831001334
energy_20_100,bandwidth,2,4.3102185296617086e-11,26.62770505597686
energy_100_250,centroid,1,0.015643630377690787,5.932321628910271
energy_100_250,zcr,1,0.026773337701898207,4.970365141631729
energy_100_250,entropy,1,0.01190436636703414,6.429237696559988
energy_100_250,energy_250_500,2,1.4475283841473316e-19,53.07675530630196
energy_100_250,energy_500_1000,2,1.0956818649043825e-69,353.0738344939903
energy_250_500,rms,2,5.48080810972817e-05,10.25838122676707
energy_250_500,entropy,2,0.015386708234670338,4.253732604300813
energy_250_500,energy_20_100,1,0.023904803339248923,5.171388046431474
energy_250_500,energy_100_250,2,7.494359298495102e-65,308.7861185642379
energy_250_500,energy_500_1000,2,2.797860212976062e-33,107.06944411635628
energy_500_1000,rms,2,7.668843588639558e-06,12.425954190405955
energy_500_1000,centroid,2,0.018492750318553904,4.062969472322273
energy_500_1000,zcr,2,0.04873488586397825,3.062855700464719
energy_500_1000,energy_20_100,1,0.0012864431743454812,10.628225646063495
energy_500_1000,energy_100_250,2,4.1197022422092616e-42,150.91599749147582
energy_500_1000,energy_250_500,2,1.3521646965225806e-14,37.00236598239512
