source,target,lag,p_value,f_stat
rms,bandwidth,1,0.013782375712753665,6.2598224526593045
rms,energy_20_100,2,5.75834786658671e-33,157.09922975198592
rms,energy_100_250,2,6.138419564740172e-38,206.18214191670447
rms,energy_250_500,2,1.100245020660369e-46,321.67948928496344
rms,energy_500_1000,2,2.3587147624538914e-38,210.76382368803095
centroid,zcr,2,5.864260362783046e-06,13.467754544043972
bandwidth,centroid,2,0.038480050930828534,3.356021804855553
bandwidth,entropy,1,0.02960773659805429,4.854203901580669
bandwidth,energy_100_250,1,0.03868019101750897,4.376374562405947
bandwidth,energy_250_500,1,0.026864833603497514,5.029853845057111
bandwidth,energy_500_1000,1,0.030549005164632072,4.797863663767473
zcr,centroid,2,1.2782278878054463e-08,21.538315965750552
zcr,bandwidth,2,0.00018341486560548282,9.313218416594871
entropy,centroid,2,0.00047219571823321944,8.216900359763532
entropy,zcr,2,0.0006323333511359056,7.882138973523303
entropy,energy_20_100,2,0.004911486823486876,5.581585506713933
entropy,energy_100_250,2,0.010182075783286924,4.783845544330772
entropy,energy_250_500,2,0.005793697909962491,5.399899994664367
entropy,energy_500_1000,2,0.000690949018451931,7.780866799535862
energy_20_100,rms,2,2.1508834219046468e-06,14.727809024364264
energy_20_100,zcr,1,0.0174622765472744,5.819133094980872
energy_20_100,energy_100_250,2,1.047698810627239e-14,43.75070585240731
energy_20_100,energy_250_500,1,0.001014758800321537,11.385720164482596
energy_20_100,energy_500_1000,1,0.00011711313123363256,15.931188178329622
energy_100_250,rms,2,2.2209331215313706e-09,24.012973879942617
energy_100_250,entropy,2,0.04406294375584815,3.2124527507579343
energy_100_250,energy_20_100,1,1.839828414603534e-06,25.329875060344744
energy_100_250,energy_250_500,2,1.2045746789794066e-13,39.46188803354367
energy_250_500,rms,2,3.2840666314357276e-10,26.80720650797488
energy_250_500,entropy,2,0.03301287900784236,3.5188413368756364
energy_250_500,energy_20_100,1,0.0055055571117381685,8.010574838575351
energy_250_500,energy_100_250,2,3.1186555685713274e-18,59.4601184688277
energy_500_1000,rms,2,1.4872341733568413e-08,21.327856235004916
energy_500_1000,entropy,2,0.022242751907935402,3.9404988661428657
energy_500_1000,energy_20_100,1,0.04945485955123559,3.9441872047362123
