source,target,lag,p_value,f_stat
rms,centroid,1,0.0018637448066446038,9.806967597324167
rms,zcr,1,0.000509686401180667,12.275715297230658
rms,entropy,2,0.0003178667708232913,8.216183197495214
rms,energy_20_100,2,3.179426895533369e-10,23.093721469767782
rms,energy_100_250,2,8.670345441474364e-22,54.79700108431375
rms,energy_250_500,2,5.637594724063675e-37,103.29612055754548
rms,energy_500_1000,2,6.226438543699404e-15,35.499985302897144
centroid,rms,2,0.02172367220742254,3.865789307028948
centroid,bandwidth,2,0.00025009261367414415,8.465861660324034
centroid,zcr,2,5.0514108495796055e-06,12.5705839347644
centroid,entropy,2,0.024769758749715865,3.7321066228122475
centroid,energy_20_100,2,0.011846849992356493,4.484631111507177
centroid,energy_100_250,2,4.145867113103242e-05,10.346460773783758
centroid,energy_500_1000,2,2.4040275161221383e-12,28.601680964476433
bandwidth,energy_500_1000,2,0.021298706406527684,3.8859236538640016
zcr,centroid,2,1.4207122830232123e-07,16.39700125911509
zcr,bandwidth,2,0.0005195116139150467,7.705613798373877
zcr,entropy,2,6.0984883376059216e-12,27.541741299684624
zcr,energy_100_250,2,0.0010406461023406812,6.985706185030024
zcr,energy_500_1000,2,4.38056144816675e-05,10.288590235552473
entropy,bandwidth,2,1.838314101162888e-06,13.64683508644728
entropy,zcr,2,7.0490000059341415e-06,12.216971598700455
entropy,energy_100_250,2,0.0008277679484979742,7.222599419236698
entropy,energy_500_1000,2,0.0007792812830464657,7.285122431950304
energy_20_100,rms,2,0.0032785567405233937,5.801914283932473
energy_20_100,centroid,1,2.0379719762409082e-06,23.223322759993344
energy_20_100,bandwidth,1,0.049431991027152546,3.883720544557785
energy_20_100,zcr,2,1.4551578505422003e-05,11.449803142687141
energy_20_100,entropy,2,0.0006511737537593543,7.471261629907152
energy_20_100,energy_500_1000,2,2.1319074459071887e-08,18.45694315661653
energy_100_250,rms,2,4.3218519635385824e-08,17.68721066124174
energy_100_250,zcr,1,0.009069763012282671,6.874650747596968
energy_100_250,entropy,2,0.02387762209862379,3.769467855239614
energy_100_250,energy_20_100,2,7.801771432098508e-06,12.10941203701862
energy_250_500,rms,2,4.643421539634922e-18,44.11579518277319
energy_250_500,zcr,1,0.022490605043014138,5.247260763903313
energy_250_500,entropy,2,8.265975021719782e-06,12.04816766953252
energy_500_1000,rms,2,5.735162150601069e-06,12.435797171701186
energy_500_1000,centroid,1,0.028313184176881064,4.84330830752153
energy_500_1000,bandwidth,2,0.0017175911742192131,6.467979991872254
energy_500_1000,zcr,1,6.79482763257966e-05,16.199880081195943
energy_500_1000,entropy,1,0.0034634610900143555,8.646470611458929
