source,target,lag,p_value,f_stat
rms,energy_20_100,1,2.067470689549153e-05,20.85411517506528
rms,energy_100_250,1,0.014065220601758441,6.344057468689374
centroid,entropy,2,0.007684454607016322,5.240108739939271
zcr,energy_20_100,1,0.0022825874556809253,10.02964687308469
entropy,energy_20_100,2,0.00017476765645283812,9.87206984257564
entropy,energy_100_250,2,0.0030546200935961487,6.32178391205322
energy_20_100,centroid,2,2.205097662588075e-05,12.63674607332532
energy_20_100,entropy,1,0.03425325855803944,4.662693149512364
energy_20_100,energy_100_250,2,5.874854971426199e-06,14.49479553381761
energy_100_250,centroid,2,0.0008012719707276469,7.944727273525654
energy_100_250,bandwidth,2,0.0015056290263948768,7.171672474519156
energy_100_250,energy_20_100,2,4.22849108841144e-09,26.067506567735478
energy_250_500,rms,2,0.019016429122755783,4.2063150193413135
energy_250_500,centroid,2,0.007078151863605319,5.335267707046727
energy_250_500,energy_20_100,2,0.007395646709878626,5.284434099812806
energy_250_500,energy_100_250,2,0.03845731214805404,3.421917031265444
energy_500_1000,rms,2,0.007693418458994316,5.238760593959403
