source,target,lag,p_value,f_stat
rms,centroid,2,0.0012262234858517764,6.8724197085194225
rms,bandwidth,2,0.00020920432217129303,8.742670847676784
rms,zcr,1,0.038432010755176944,4.327434049876337
rms,entropy,2,3.4104021970101395e-05,10.686584565902487
rms,energy_20_100,2,2.8074135821306903e-07,15.957672126642544
rms,energy_100_250,2,1.2875350747642454e-27,78.48890567946259
rms,energy_250_500,2,7.794613905486328e-33,98.32999512904718
rms,energy_500_1000,2,5.690299966869126e-10,23.05030434009881
centroid,bandwidth,2,0.0039236548528922355,5.655574754511125
centroid,energy_20_100,2,0.0006575041619314752,7.528781595503009
centroid,energy_100_250,1,0.0031709831487179213,8.862551861779389
centroid,energy_250_500,1,0.04276861191730995,4.1430222226077635
bandwidth,rms,2,1.70648112828607e-07,16.51515466076203
bandwidth,entropy,2,0.00019748209845485168,8.80406789949829
bandwidth,energy_100_250,1,0.0012877968569357026,10.577872022694285
bandwidth,energy_250_500,2,8.703893938387284e-05,9.679236652063098
zcr,rms,2,0.00015782895116263717,9.042964678005848
zcr,centroid,2,1.1314689076164995e-08,19.590072533553233
zcr,bandwidth,2,0.006023968003393964,5.2096636961547125
zcr,entropy,2,4.1000546468244e-06,12.990033493699675
zcr,energy_20_100,2,0.006971925696408016,5.057981268492023
zcr,energy_100_250,2,0.0032447660589568143,5.853623391067566
zcr,energy_250_500,2,0.0026135641947280263,6.0794774295065315
zcr,energy_500_1000,2,0.006570478277769274,5.119513323598812
entropy,centroid,1,0.02856366981937015,4.844796927518159
entropy,bandwidth,2,0.026041385147289438,3.697620463452288
entropy,energy_20_100,2,0.004579554107610017,5.494636648375295
entropy,energy_100_250,1,0.04811366885458623,3.9412130675964794
entropy,energy_250_500,2,0.013876180692093398,4.345816874597359
energy_20_100,rms,2,0.0026576187533244124,6.062012891784069
energy_20_100,centroid,2,0.00021907889579246426,8.69358290681958
energy_20_100,bandwidth,2,0.024229252026260813,3.771734766544472
energy_20_100,entropy,2,0.0009876679898539204,7.09992200819771
energy_20_100,energy_100_250,2,0.0023555900288790717,6.1881054648077445
energy_100_250,rms,2,6.411969259843613e-07,15.037311481868706
energy_100_250,centroid,2,0.014755374667064813,4.2824272683310065
energy_100_250,bandwidth,2,0.045799422951079395,3.118835838544069
energy_100_250,zcr,1,0.0024319930878795738,9.364267910298242
energy_100_250,entropy,2,0.005806408826360933,5.24786703928723
energy_250_500,rms,2,6.291913368559801e-12,28.409869790961825
energy_250_500,bandwidth,2,0.00019831001137006672,8.79961256076263
energy_250_500,zcr,1,0.02011536686991376,5.465500768700913
energy_250_500,entropy,2,0.0012396746149916933,6.860957006393917
energy_250_500,energy_100_250,1,6.390261350919157e-07,25.9960733827151
energy_500_1000,rms,2,1.4031167624094176e-07,16.73490782949635
energy_500_1000,centroid,2,0.017575509771112316,4.102117001200371
energy_500_1000,bandwidth,2,0.010263930094274554,4.6573724040470985
energy_500_1000,zcr,1,0.006625660966131753,7.485606368996241
energy_500_1000,entropy,2,0.0035080684223534773,5.772253917945025
energy_500_1000,energy_20_100,1,0.024222437698201912,5.135428490584894
energy_500_1000,energy_100_250,1,1.4276380380914458e-34,200.82114197013266
energy_500_1000,energy_250_500,2,6.454453652275905e-24,65.4482570556887
