source,target,lag,p_value,f_stat
rms,zcr,2,0.00021177520954133338,8.73275243998813
rms,energy_20_100,2,3.773314696785479e-06,13.087922715197818
rms,energy_100_250,2,1.529415726212946e-08,19.260145860738156
rms,energy_250_500,2,2.7735671692549647e-52,190.98120224891315
rms,energy_500_1000,2,4.745884121608111e-43,143.30211245285486
centroid,bandwidth,1,0.0001883993404359257,14.33531631821322
centroid,zcr,2,0.0005826722790502941,7.658755647146829
bandwidth,rms,1,0.044990574033280745,4.056465556805891
zcr,rms,2,0.00255578085457545,6.104355640008469
zcr,centroid,2,8.398664621188175e-23,61.81659662342051
zcr,bandwidth,2,0.0004733751987996775,7.878535719002523
zcr,entropy,2,0.047582214717083626,3.080163700754051
zcr,energy_20_100,1,0.017467797824866637,5.718667925484481
zcr,energy_100_250,1,0.00859766376798254,7.006311733411728
zcr,energy_250_500,1,0.03847592831995706,4.325922166042824
zcr,energy_500_1000,2,0.02553878791223186,3.718208137057502
entropy,bandwidth,2,0.0017456255301378212,6.503535627694686
energy_20_100,energy_100_250,2,4.57321601495525e-05,10.374736124552319
energy_20_100,energy_250_500,2,0.014762945183324957,4.282647692953222
energy_100_250,rms,2,0.0005277554163253366,7.76344413579238
energy_250_500,rms,2,4.608126073711019e-08,18.003860010978382
energy_250_500,energy_100_250,1,0.00030662376213390114,13.372943368060858
energy_500_1000,rms,2,3.486745750687484e-09,20.960519949012546
energy_500_1000,energy_100_250,1,0.0027790826286746466,9.113479116881663
