source,target,lag,p_value,f_stat
rms,centroid,1,0.0004363973011348967,12.898392232587668
rms,bandwidth,1,0.0022231575269439294,9.663366596248446
rms,zcr,1,0.0008655304361232376,11.523170332151293
rms,energy_100_250,2,0.027171552473787226,3.6891309010730007
rms,energy_250_500,2,3.1179711395455245e-27,92.05969672856217
rms,energy_500_1000,2,1.354239285393291e-11,29.442761189800777
centroid,bandwidth,2,8.459197420508164e-06,12.587902802586461
centroid,zcr,2,0.04807806913888741,3.0939790624761447
centroid,entropy,2,0.0002659437723277597,8.67644178014593
bandwidth,centroid,2,0.014066908073435126,4.381098941153014
bandwidth,entropy,2,0.001745308179748636,6.613076244626339
bandwidth,energy_20_100,2,0.027774697452030615,3.6661539664231473
zcr,centroid,2,1.0339745614930091e-10,26.688005154070865
zcr,bandwidth,2,4.5921608163818344e-11,27.779438914130363
zcr,entropy,2,1.93505705104817e-09,22.840871427164206
entropy,centroid,2,2.3621470517504837e-05,11.405078233634846
entropy,bandwidth,2,9.00349169361591e-05,9.88676060562651
energy_20_100,centroid,2,6.505392254350088e-05,10.253165795627408
energy_20_100,entropy,2,0.006180207670632121,5.253718578394999
energy_20_100,energy_100_250,1,0.023335708538327473,5.242850845685041
energy_100_250,zcr,2,0.003585670064890154,5.836334790724598
energy_250_500,rms,2,2.484140505840233e-09,22.519369557536603
energy_250_500,centroid,1,0.046928298951602145,4.009319434405165
energy_250_500,bandwidth,2,0.00605082577224267,5.276285727746608
energy_250_500,zcr,1,0.0005856010782814808,12.305327139962328
energy_500_1000,rms,2,0.00013285765004848263,9.450063169386084
energy_500_1000,centroid,1,0.0008358071736658995,11.592853540588111
energy_500_1000,bandwidth,1,0.0032711935572362696,8.914508205800765
energy_500_1000,zcr,2,0.0003746908363965109,8.296798788027434
energy_500_1000,entropy,1,0.003712711429319938,8.670736425320927
