source,target,lag,p_value,f_stat
rms,bandwidth,2,0.025594769567048942,3.7706830363547503
rms,zcr,2,0.005971661689122774,5.327839628496031
rms,energy_20_100,1,0.018924162118183676,5.645726449247579
rms,energy_100_250,2,6.303083877898465e-06,13.14842545776128
rms,energy_250_500,2,5.752058332106774e-17,50.54794585166262
rms,energy_500_1000,2,1.829770080300879e-26,96.76199226980795
centroid,zcr,2,0.027521572217577523,3.693933245035361
centroid,entropy,2,0.010159553656677082,4.7552378495428815
centroid,energy_20_100,1,0.04766596342769805,3.995292262513278
zcr,centroid,2,2.545781648734054e-09,23.13156714692231
zcr,entropy,2,1.79588445434738e-05,11.899666848766126
zcr,energy_20_100,2,2.8426829881865777e-06,14.111680793362387
zcr,energy_100_250,2,0.0023211648650176965,6.357718632977786
entropy,energy_500_1000,2,0.0033305421636013297,5.962435333837133
energy_20_100,rms,2,0.0032813309371366407,5.978688672333997
energy_20_100,energy_100_250,1,0.011236576949457495,6.610664365228152
energy_100_250,rms,2,0.038123491763804404,3.3504159292069735
energy_250_500,rms,2,0.016854323832333103,4.214123053611376
energy_250_500,zcr,1,0.0004188894386127447,13.098011901988741
energy_250_500,energy_100_250,2,0.001802719795635843,6.6357554916915396
energy_500_1000,rms,2,0.003562704722596455,5.888907343674728
energy_500_1000,energy_100_250,2,0.015334176362681152,4.314847604573228
