source,target,lag,p_value,f_stat
rms,zcr,1,0.000687793249613119,12.384298229493877
rms,entropy,2,0.004748104173898074,5.701332259638135
rms,energy_20_100,2,1.1030764196144653e-16,58.39207023843756
rms,energy_100_250,2,5.7013462868636275e-12,35.654532074678635
rms,energy_250_500,2,2.991411115529575e-15,50.854019466066696
rms,energy_500_1000,2,2.4558253141145446e-20,80.46911525575106
centroid,rms,1,4.5901110950343984e-05,18.393932084584403
centroid,bandwidth,2,0.0036290516532523583,6.007128005953338
centroid,entropy,2,1.9613707706879534e-06,15.400410531261967
centroid,energy_20_100,2,0.001677238579696991,6.896090858700386
centroid,energy_100_250,2,0.031846446603518444,3.5904580942671926
centroid,energy_250_500,2,0.0005558323476188572,8.196559517999747
centroid,energy_500_1000,2,4.8936515157704656e-05,11.179607187304091
bandwidth,entropy,2,0.003717135972376026,5.9797638850851795
zcr,rms,1,4.9035485697308136e-08,35.634329401489154
zcr,centroid,1,2.6526456617306604e-09,43.90639309949962
zcr,bandwidth,1,0.00136610318498383,10.936940898381062
zcr,entropy,2,8.639204903761621e-07,16.528280906440017
zcr,energy_20_100,2,0.00015607039682085573,9.73455012408986
zcr,energy_100_250,2,0.01341009301134885,4.538055318266684
zcr,energy_250_500,2,4.746915530302681e-06,14.208718840598694
zcr,energy_500_1000,2,4.905718502755815e-07,17.319528551134873
entropy,rms,1,0.0026046961816776158,9.605743980792504
entropy,bandwidth,2,0.0010592979260100784,7.433097059526399
entropy,zcr,1,0.029137617521899334,4.919023068832719
entropy,energy_20_100,2,0.004663606491855123,5.721701730751528
entropy,energy_100_250,2,0.02677567798679296,3.778926011058916
entropy,energy_250_500,2,0.004091412004454039,5.870452314766937
entropy,energy_500_1000,2,0.001034061079478998,7.461434797955686
energy_20_100,rms,2,0.04077310143735847,3.3232637367800097
energy_20_100,centroid,2,0.00954029049679497,4.916408649576414
energy_20_100,zcr,1,0.0006804110257287987,12.407313172478341
energy_100_250,rms,2,0.031226157620739547,3.611794433106605
energy_100_250,centroid,2,0.0023208354867196913,6.5200521254031605
energy_100_250,zcr,1,0.0026612803470780883,9.561929650314541
energy_100_250,energy_20_100,1,0.002913348643778764,9.377809343412931
energy_250_500,rms,2,0.007759730133867246,5.14744285539299
energy_250_500,centroid,2,0.0035468199932166982,6.0332945969274165
energy_250_500,zcr,1,0.019187667464719015,5.691922842537149
energy_250_500,energy_500_1000,1,0.000841159668991201,11.95642323723255
energy_500_1000,rms,2,0.016367326576083464,4.318013555144309
energy_500_1000,centroid,2,0.0014069954583788118,7.100713687524496
energy_500_1000,zcr,1,0.005623937776870586,8.05824945889032
energy_500_1000,energy_250_500,1,0.002311617803402625,9.849715776402878
