source,target,lag,p_value,f_stat
rms,centroid,2,0.008805011667681157,4.833382214196091
rms,bandwidth,2,0.01676579506281414,4.163612121318283
rms,entropy,2,0.01191611765740808,4.518235887151625
rms,energy_20_100,2,5.792721578026995e-30,92.16237517779494
rms,energy_100_250,2,1.2130479453842018e-10,25.314790554472324
rms,energy_250_500,1,2.719309726918156e-07,28.09800295119358
rms,energy_500_1000,1,0.0007684450129432991,11.627457389570415
centroid,zcr,2,0.0010535328198251,7.068800628343671
centroid,entropy,2,5.319552525629661e-05,10.284838622626758
centroid,energy_250_500,2,0.012849807698897733,4.439795546155919
centroid,energy_500_1000,2,2.081369929879494e-05,11.3132705027831
bandwidth,zcr,2,0.01688509437810258,4.156259496107439
bandwidth,entropy,2,0.0013698355057659328,6.790087934872985
zcr,centroid,2,7.010415873178102e-14,34.75811753000905
zcr,bandwidth,2,1.9539049919558635e-07,16.55919036469812
zcr,entropy,2,1.0804670797320063e-17,46.707991797709376
zcr,energy_250_500,1,1.1377905575840989e-05,20.14791036472971
zcr,energy_500_1000,2,4.5966101554701294e-05,10.444366086170847
entropy,rms,2,0.03493335967487548,3.404820059614386
entropy,zcr,2,0.007240365698779578,5.037614865665406
entropy,energy_20_100,2,0.0010298236333329638,7.092994819153003
entropy,energy_100_250,2,0.0230155818322147,3.8355178186342163
entropy,energy_250_500,2,0.011148708624284803,4.587498132866728
entropy,energy_500_1000,2,0.002189264308733128,6.293948090608729
energy_20_100,rms,1,1.2042827028252586e-05,20.029679350004177
energy_20_100,centroid,2,0.00016673402816310293,9.044281082951779
energy_20_100,entropy,1,0.024856665721183117,5.101102120427512
energy_20_100,energy_100_250,2,8.861123938731667e-06,12.256658207099026
energy_20_100,energy_250_500,2,0.009870452621312548,4.71431055057222
energy_100_250,centroid,1,0.014736803200566168,6.039292559175809
energy_100_250,bandwidth,2,9.469204403784785e-05,9.65707487978985
energy_100_250,zcr,1,0.011567073648511323,6.480399612890336
energy_100_250,energy_20_100,2,5.165345799516567e-06,12.856597120268075
energy_100_250,energy_250_500,2,0.003036968476490716,5.948845212631277
energy_100_250,energy_500_1000,2,0.001018498763111118,7.104750394899953
energy_250_500,rms,2,0.000636071898794707,7.6063034035266055
energy_250_500,centroid,1,0.0010015469184116253,11.110602523575704
energy_250_500,bandwidth,1,0.005734935563537617,7.778200256110606
energy_250_500,zcr,2,0.017732066684623352,4.105518907920317
energy_250_500,entropy,2,2.440924160747481e-06,13.694645738032682
energy_250_500,energy_20_100,2,0.007686664431466055,4.975137803323616
energy_500_1000,rms,2,0.0025390666046335893,6.1375272234749
energy_500_1000,centroid,2,0.0009431993510326577,7.186436277665863
energy_500_1000,zcr,2,0.00017190900073716926,9.011262933527592
energy_500_1000,entropy,2,8.979058361432347e-10,22.884282830415152
energy_500_1000,energy_250_500,2,0.0001767035724400113,8.981554820406568
