source,target,lag,p_value,f_stat
rms,zcr,2,0.00713838467956157,5.062761151237214
rms,energy_20_100,2,2.4635501595017975e-24,71.60045308737755
rms,energy_100_250,2,6.685560379712434e-08,17.91942709562853
rms,energy_250_500,2,3.4715668368150912e-06,13.370213525842463
rms,energy_500_1000,2,1.9347702916522034e-13,33.85731241549256
centroid,zcr,2,4.337635198101372e-05,10.55179176416082
centroid,entropy,2,4.866593292757166e-07,15.61136445038182
centroid,energy_100_250,1,0.0005422386782508099,12.343790034887508
centroid,energy_500_1000,2,0.03027680587394451,3.557427931670351
bandwidth,zcr,2,0.0006142819774526471,7.666995670176156
bandwidth,entropy,2,0.003192463908342343,5.910314247983382
bandwidth,energy_500_1000,2,0.04000403323212117,3.269596765117117
zcr,centroid,2,1.0270128985232122e-14,37.814431913531095
zcr,bandwidth,2,0.00013294134491954293,9.323749676840588
zcr,entropy,2,1.7397865586586288e-14,37.0956473877392
zcr,energy_20_100,2,0.00010997530469791996,9.530760042530872
zcr,energy_250_500,2,0.0013145589329571908,6.852573068989758
zcr,energy_500_1000,2,6.050751609365455e-05,10.18543185694862
entropy,centroid,2,0.0007328208621075217,7.4775765740071884
entropy,zcr,2,0.04275195689751298,3.2010752956125357
entropy,energy_20_100,2,3.20927164226522e-05,10.884428377049995
entropy,energy_100_250,2,0.00015788734181035552,9.136365037320939
energy_20_100,rms,2,0.001423725558394349,6.767522662976829
energy_20_100,centroid,2,0.000534366199640634,7.8168441929501995
energy_20_100,zcr,2,0.014467677724163006,4.324143252407573
energy_20_100,entropy,2,3.407511937270119e-05,10.818175344970577
energy_20_100,energy_100_250,2,9.43333499059391e-11,25.87556186894937
energy_100_250,rms,2,9.349820619765206e-05,9.708232572671639
energy_100_250,centroid,2,0.049920551031867266,3.041360015981014
energy_100_250,zcr,2,5.42323842389736e-06,12.867310602437442
energy_100_250,entropy,2,0.004515726268281707,5.544259347558805
energy_100_250,energy_20_100,2,0.02178283835026233,3.898604477678184
energy_100_250,energy_250_500,2,0.006394193850437202,5.178330611937215
energy_100_250,energy_500_1000,2,0.04772721425692138,3.0876278164272772
energy_250_500,rms,2,1.3796044939097888e-06,14.417495071236194
energy_250_500,centroid,2,0.03083335503995288,3.5385853582743096
energy_250_500,zcr,1,0.0026309005739501637,9.268475404130113
energy_250_500,entropy,2,0.00041957703584181,8.077337312858146
energy_250_500,energy_100_250,1,1.5891932058958671e-06,24.41555445744383
energy_250_500,energy_500_1000,2,0.021596652896771762,3.9075138449720583
energy_500_1000,rms,2,3.998220420852189e-07,15.837914964778678
energy_500_1000,entropy,2,0.009868394283337233,4.723525863869788
energy_500_1000,energy_20_100,2,0.018781896946872677,4.052554721979916
energy_500_1000,energy_250_500,2,0.00031446742778150035,8.38875361432264
