source,target,lag,p_value,f_stat
rms,bandwidth,2,3.2352888271768956e-05,10.764406875794657
rms,entropy,2,0.004340630767940027,5.556057609215678
rms,energy_20_100,1,5.463971357214849e-08,31.34475959174332
rms,energy_100_250,2,1.496724137720354e-14,36.10459263827845
rms,energy_250_500,2,2.038609899111214e-45,157.43691038580906
rms,energy_500_1000,2,2.0183170268032264e-69,310.65212078374026
centroid,bandwidth,1,0.03501746694580547,4.491034325039766
centroid,zcr,2,3.5021654479187536e-05,10.678555858397036
centroid,entropy,2,0.0002589065938189473,8.529163814021866
centroid,energy_20_100,2,0.032255914502166944,3.480170403925202
bandwidth,centroid,2,0.00044623816538228096,7.950007815234911
bandwidth,entropy,2,0.01246898363078553,4.45987380905968
bandwidth,energy_250_500,2,0.001596187334788211,6.603603572155539
bandwidth,energy_500_1000,2,1.8088254804884132e-05,11.395787501003637
zcr,centroid,2,1.0283790675687151e-13,33.65622659210026
zcr,entropy,2,4.210665926170315e-05,10.47920767155872
zcr,energy_100_250,2,0.04054837141545155,3.245412028762029
zcr,energy_250_500,2,0.018442299482108054,4.055553006991974
entropy,centroid,2,7.992887504065127e-08,17.42239662919315
entropy,zcr,2,2.810289134364466e-06,13.436944322599953
entropy,energy_250_500,2,0.027021097553566815,3.6621561243784506
entropy,energy_500_1000,2,0.0007232926089504606,7.4382414597814455
energy_20_100,rms,2,2.0575417166077298e-21,57.617062357878126
energy_20_100,entropy,1,0.016520874739717032,5.821544404944378
energy_20_100,energy_100_250,2,1.279728852732541e-57,227.13922034990128
energy_20_100,energy_250_500,2,5.815708459557965e-23,62.84793626497942
energy_20_100,energy_500_1000,2,1.4991668334827224e-37,119.91337745100809
energy_100_250,rms,2,1.482537080526777e-10,24.738792470063615
energy_100_250,energy_20_100,2,0.0019137280040478152,6.4130145236611575
energy_100_250,energy_500_1000,2,3.026973888451897e-10,23.890443598476946
energy_250_500,rms,2,2.372601795250259e-12,29.746531964447485
energy_250_500,bandwidth,1,0.004954780720986572,8.032084304861058
energy_250_500,entropy,1,0.036612642400513026,4.413607157647784
energy_250_500,energy_20_100,2,0.021878693410311366,3.879431560849806
energy_250_500,energy_100_250,2,0.0065731033206571626,5.1239139567054135
energy_250_500,energy_500_1000,2,4.635813546899615e-31,92.68485324313866
energy_500_1000,rms,2,1.790243858934793e-07,16.509958401501606
energy_500_1000,bandwidth,1,0.035544295584156026,4.465059253476491
energy_500_1000,zcr,1,0.02171062292624353,5.332660951797078
energy_500_1000,energy_20_100,2,2.5862184562619586e-05,11.007224140506946
energy_500_1000,energy_100_250,2,1.4570284285186566e-29,86.83840244441966
energy_500_1000,energy_250_500,2,1.3423875440845139e-29,86.97556071542049
