source,target,lag,p_value,f_stat
rms,centroid,2,4.5581097497446703e-05,10.435452490259049
rms,bandwidth,2,7.888206849988045e-11,25.736970417640944
rms,entropy,2,9.008358739453543e-05,9.695602096136216
rms,energy_20_100,2,1.3375495079272164e-18,49.323051410810436
rms,energy_100_250,2,2.307951193515513e-25,73.00130085755441
rms,energy_250_500,2,1.8884403411309604e-33,105.78055769384372
rms,energy_500_1000,2,0.0006054065141750436,7.649268089539739
centroid,rms,2,0.0006878089533432155,7.5133882507427145
centroid,zcr,2,0.012712129454540144,4.447652352722351
centroid,entropy,1,0.00107763348958124,10.957436194782506
centroid,energy_20_100,2,1.6941290017216316e-13,33.4319777801801
centroid,energy_100_250,2,0.0033348008422751647,5.844637883609881
centroid,energy_250_500,2,1.1927895591296322e-05,11.904035229780973
bandwidth,rms,2,0.005854172557310886,5.255203538979287
bandwidth,centroid,2,0.00012996384965122766,9.299331974532087
bandwidth,zcr,2,0.003194882990171148,5.8896497842330024
bandwidth,entropy,2,3.228322578737884e-07,15.942760189897339
bandwidth,energy_20_100,2,1.3586518486116345e-11,27.898963538643375
zcr,rms,2,0.007184673937333066,5.041396594711655
zcr,centroid,2,1.3016687723315138e-19,52.66817462384925
zcr,bandwidth,2,3.9061233246065357e-29,87.64043575583648
zcr,entropy,2,2.3239359287447997e-05,11.171298315328778
zcr,energy_20_100,2,2.0093093410296571e-13,33.212761157993945
zcr,energy_250_500,2,0.04322238434088761,3.1839492836904935
entropy,rms,2,0.00040661280079404933,8.074052141722058
entropy,centroid,1,0.017832629345810258,5.691614736881655
entropy,energy_20_100,2,9.95518263051158e-10,22.677229401426782
entropy,energy_100_250,2,0.002073716265993016,6.3444543581786155
entropy,energy_250_500,2,3.101767351557039e-08,18.631367929131695
energy_20_100,rms,2,3.103371820539937e-11,26.87960868016834
energy_20_100,centroid,2,0.00036381327825620415,8.193004512945976
energy_20_100,bandwidth,2,0.008184335053375482,4.905587121195933
energy_20_100,zcr,2,1.2019999379285005e-07,17.07011367198178
energy_20_100,entropy,2,4.3088144811256835e-10,23.680559122957057
energy_100_250,rms,2,7.574667901571487e-08,17.600291970252094
energy_100_250,centroid,2,0.003382646358996898,5.8296817880394425
energy_100_250,zcr,1,0.014777252642280173,6.030810895163341
energy_100_250,entropy,1,0.002841191086270309,9.095695458110757
energy_100_250,energy_20_100,1,0.03617988306821288,4.438917761293001
energy_100_250,energy_250_500,2,1.4533270821722072e-07,16.852719892588393
energy_100_250,energy_500_1000,2,1.3673467309302606e-44,160.39132930324848
energy_250_500,rms,2,4.865481205376637e-07,15.477477916571472
energy_250_500,centroid,2,0.0015368594237663818,6.660706605962015
energy_250_500,zcr,1,0.00916605905788187,6.903110532461467
energy_250_500,entropy,1,0.003880129735971743,8.505711749157015
energy_250_500,energy_20_100,1,0.017125559215773304,5.764425516450371
energy_250_500,energy_100_250,2,1.6344381432405406e-23,66.20756223886448
energy_250_500,energy_500_1000,2,7.20228163681027e-27,78.71598065690564
energy_500_1000,rms,2,0.039776890879532754,3.269312659009499
energy_500_1000,centroid,2,0.0001781890021625449,8.959119115480629
energy_500_1000,entropy,1,0.0027275337108455837,9.173307538492834
energy_500_1000,energy_100_250,2,1.159733787721782e-69,337.3383332337999
energy_500_1000,energy_250_500,2,8.852728290652765e-78,416.0376088251974
