source,target,lag,p_value,f_stat
rms,centroid,2,0.0012306031587920353,6.911457829789485
rms,bandwidth,2,0.001821036060331352,6.495344467006989
rms,energy_20_100,2,7.468310046752922e-11,26.01294913510023
rms,energy_100_250,2,1.6637130239361913e-08,19.474920369029988
rms,energy_250_500,2,4.5989136514993314e-14,35.497374782385634
rms,energy_500_1000,2,7.063004656969954e-18,47.63618645645475
centroid,bandwidth,2,0.0294914243903798,3.5814974967265427
centroid,zcr,2,0.00783654149910084,4.958942018849484
centroid,energy_20_100,2,0.024424277514087808,3.7764116429566417
centroid,energy_250_500,2,0.023908883623420116,3.798483658530087
bandwidth,centroid,2,0.0003435391780831987,8.276706942807078
bandwidth,entropy,2,0.014033858648816854,4.3512689804706755
zcr,centroid,2,6.964285431746282e-10,23.27322933613659
zcr,bandwidth,2,0.00028286332076440403,8.486056356118654
zcr,entropy,2,0.02159444180017157,3.903911666269359
zcr,energy_20_100,2,0.04950026936396847,3.0477988582989206
entropy,centroid,2,0.020352849478104756,3.965274042681124
entropy,zcr,2,0.0012944860393388242,6.857637252667611
energy_20_100,rms,2,1.283662562801303e-10,25.343131620674747
energy_20_100,centroid,2,0.0024467915262175698,6.182715794129912
energy_20_100,energy_100_250,1,7.669749252440661e-12,52.33978228313161
energy_20_100,energy_250_500,1,0.00017215148067017597,14.609550322523033
energy_20_100,energy_500_1000,1,0.02448712293706683,5.130187778313657
energy_100_250,rms,2,0.004297701787477792,5.588856881316246
energy_250_500,rms,2,1.0730854908199638e-08,19.993190576860435
energy_250_500,centroid,2,0.02377716978864335,3.8042014238122626
energy_250_500,energy_20_100,1,0.0015441088595172022,10.280938382757794
energy_250_500,energy_500_1000,2,0.02556998470050998,3.7289845442922203
energy_500_1000,rms,2,1.5410368166993342e-17,46.51751486959399
energy_500_1000,centroid,2,0.010314821675849914,4.671962427313509
energy_500_1000,energy_20_100,2,0.026880984122755552,3.6772780995419345
energy_500_1000,energy_100_250,1,0.0017754577279158234,10.011566573058936
energy_500_1000,energy_250_500,2,0.0015549212373933243,6.662904638229472
