source,target,lag,p_value,f_stat
rms,bandwidth,2,0.0040078687470566764,5.7276698140408975
rms,zcr,2,0.02689048852849492,3.70456945430735
rms,entropy,1,0.003323995713736521,8.89769931941256
rms,energy_20_100,2,2.3283597092807732e-09,22.761366255332103
rms,energy_100_250,2,8.785578114096429e-17,47.78472035922913
rms,energy_250_500,2,6.198071264967934e-17,48.35720173783602
rms,energy_500_1000,2,1.6383631161834536e-23,75.96251688859795
centroid,rms,2,0.024766827243423276,3.790947852833822
bandwidth,rms,1,0.041662382111704366,4.219553883910238
bandwidth,zcr,1,0.04247167208410627,4.185991038404547
bandwidth,entropy,1,0.007694537080200084,7.294957867512877
bandwidth,energy_20_100,2,0.005009763070483764,5.487857587144583
bandwidth,energy_100_250,2,0.02044757547256139,3.9925327910471706
bandwidth,energy_500_1000,2,0.028570019044117323,3.64101731822629
zcr,rms,2,0.03018589230527351,3.583350786976194
zcr,centroid,2,2.0792867606963507e-05,11.594253277470752
zcr,bandwidth,2,4.878726506677369e-13,34.45035564364026
zcr,entropy,2,0.047875991359003424,3.1015572006676164
zcr,energy_20_100,2,0.006723649675956612,5.172703566591568
zcr,energy_500_1000,2,0.01608061301969963,4.24597784890381
entropy,bandwidth,2,0.046780514722507265,3.125665550565301
entropy,zcr,2,0.0007662007514559372,7.528388028580739
entropy,energy_20_100,1,0.022823631226702345,5.288126326391149
entropy,energy_500_1000,2,0.01915180113417854,4.06151553027283
energy_20_100,rms,2,0.030360975179294196,3.5772913017707038
energy_20_100,energy_100_250,1,1.6417449852177596e-13,65.56304558679427
energy_20_100,energy_250_500,1,0.0008236038887970232,11.645587815744246
energy_100_250,energy_20_100,2,8.167384487514096e-05,10.02895142094491
energy_100_250,energy_250_500,1,0.00754348742529698,7.332322839762159
energy_100_250,energy_500_1000,1,0.043126530064208135,4.1593263371929154
energy_250_500,rms,2,0.002398172138383981,6.282338913083166
energy_250_500,zcr,1,0.04941652651740366,3.923214912787511
energy_250_500,energy_20_100,1,0.035814505954296146,4.484774584037618
energy_250_500,energy_100_250,1,3.17127673269235e-13,63.717399456012906
energy_250_500,energy_500_1000,1,9.497536384159161e-07,26.10762811293138
energy_500_1000,rms,2,4.0539827568195756e-07,16.26189969899423
energy_500_1000,zcr,1,0.028335688989455262,4.90005103267255
energy_500_1000,entropy,2,0.022017012264194145,3.914683358012596
energy_500_1000,energy_20_100,1,0.03322102063044547,4.617463403888855
energy_500_1000,energy_100_250,1,0.0003175358033955681,13.574958969915897
