source,target,lag,p_value,f_stat
rms,centroid,1,1.4041915108751002e-05,19.673775538128968
rms,bandwidth,2,0.00034915498703733843,8.235811156017878
rms,zcr,1,0.0037728895086175337,8.557869830243943
rms,entropy,2,0.0008757773082671853,7.255599638863242
rms,energy_20_100,2,2.0590095266533913e-18,48.67279441087263
rms,energy_100_250,2,1.0085357982436844e-52,208.0064829547497
rms,energy_250_500,2,2.6054636510543526e-13,32.86152352417741
rms,energy_500_1000,2,0.0022506702914603417,6.25745863802929
centroid,rms,2,2.7122886291091174e-12,29.893238446355983
centroid,bandwidth,2,0.006613677991204763,5.12733427638203
centroid,zcr,2,0.0057419470018999835,5.2749323140563735
centroid,energy_100_250,2,3.048033940978043e-05,10.872423641905767
bandwidth,rms,2,9.577476095017461e-22,59.886610851535856
bandwidth,centroid,2,5.421503817619515e-06,12.772836262833493
bandwidth,zcr,1,0.007486490131016205,7.276390493973355
bandwidth,entropy,2,0.02146331185198395,3.9048934842441954
bandwidth,energy_100_250,2,1.0759781653271773e-05,12.015095574038593
zcr,centroid,2,7.160664461052144e-17,43.72876196955154
zcr,bandwidth,2,4.4808944249635735e-17,44.37328797606074
zcr,entropy,2,0.00046381900998513286,7.9322949559182145
entropy,rms,2,2.3498347735730985e-05,11.15696244614324
entropy,zcr,1,0.01937262109279892,5.54259309113295
entropy,energy_20_100,2,0.00805597071663793,4.921625011259935
entropy,energy_100_250,2,0.00010046062151434636,9.575970086139842
energy_20_100,rms,2,9.411052558892139e-28,82.0489543550486
energy_20_100,centroid,2,1.0340387057069555e-17,46.40605603285723
energy_20_100,bandwidth,2,5.709591791704867e-19,50.49671988864961
energy_20_100,zcr,1,0.039809053340925216,4.272779910391604
energy_20_100,entropy,2,0.0006010543135223876,7.6559113214346795
energy_20_100,energy_100_250,2,2.509593033631053e-07,16.224645584910302
energy_20_100,energy_250_500,2,7.313287301958321e-05,9.919796755228539
energy_100_250,rms,2,9.478693526088411e-28,82.03679210591707
energy_100_250,centroid,2,8.240782762700467e-22,60.113688297866034
energy_100_250,bandwidth,2,3.0064538040587956e-29,87.98391331915008
energy_100_250,zcr,1,0.001420071810143521,10.42264283202713
energy_100_250,entropy,2,5.794052148888069e-07,15.275781856142936
energy_100_250,energy_20_100,2,3.3863717332758187e-09,21.21557660110329
energy_100_250,energy_250_500,2,7.968698808109188e-06,12.346519854536963
energy_100_250,energy_500_1000,2,0.029268658740331813,3.584835888672195
energy_250_500,rms,2,1.4521573525447154e-22,62.75738620199219
energy_250_500,centroid,2,2.8348459128386866e-15,38.75939070059315
energy_250_500,bandwidth,2,3.136252115872788e-14,35.595360087159484
energy_250_500,zcr,1,0.013104108949760737,6.248534137827427
energy_250_500,entropy,2,1.9596109770703408e-05,11.355958578039168
energy_250_500,energy_20_100,2,0.011025739533067227,4.595097598459153
energy_500_1000,rms,2,7.085351071850355e-08,17.671724631811784
energy_500_1000,centroid,2,0.012054263101727074,4.502459064283281
energy_500_1000,bandwidth,2,0.007795170335083501,4.955917418580183
energy_500_1000,zcr,2,0.031916068449790114,3.495634575235198
