source,target,lag,p_value,f_stat
rms,centroid,1,0.0016237638550449086,10.173754716468666
rms,bandwidth,2,7.713135693726123e-05,9.878140206439909
rms,zcr,1,0.0015584695463714262,10.25286328873473
rms,entropy,1,0.018539716445124105,5.624473600042219
rms,energy_20_100,2,2.273844781266353e-32,102.3312734747825
rms,energy_100_250,2,3.3103999554495733e-28,84.81778833321627
rms,energy_250_500,2,6.0320317288563595e-09,20.6034594052416
rms,energy_500_1000,2,1.2066129651028528e-06,14.483491105974462
centroid,rms,2,1.0563148833569993e-08,19.94265340216979
centroid,bandwidth,1,0.014269278275026139,6.097377357287123
centroid,zcr,2,5.192542583966277e-07,15.438300131328475
centroid,energy_500_1000,2,0.020978827495314985,3.9310736051228274
bandwidth,rms,2,1.3227418496851365e-11,28.042038220167683
bandwidth,zcr,2,0.0002466248346015938,8.620650317409345
bandwidth,entropy,2,0.03672497077335048,3.353084166037894
bandwidth,energy_500_1000,2,0.03786248195563587,3.321679483488465
zcr,centroid,2,1.0070550517721955e-27,82.87972110824425
zcr,bandwidth,2,3.6920399308310885e-10,23.94745384105781
zcr,entropy,2,1.2462996724809016e-26,78.5670107236442
zcr,energy_20_100,2,2.026857363112168e-05,11.340033961204249
zcr,energy_100_250,2,4.748729243815183e-05,10.406723111862771
zcr,energy_500_1000,2,0.006406976347142,5.164927503707085
entropy,rms,2,0.0023304365235976084,6.227231260241414
entropy,zcr,2,8.422037996433795e-05,9.782564031993552
entropy,energy_250_500,2,0.015549669401407703,4.241377137362024
entropy,energy_500_1000,2,0.007052802180527623,5.06454298855434
energy_20_100,rms,2,2.463248955222013e-17,45.5098467444863
energy_20_100,centroid,2,2.1165950152215558e-11,27.45649479887227
energy_20_100,bandwidth,2,1.5116274585856273e-10,25.033980471806174
energy_20_100,zcr,1,0.0008410215768111538,11.449754043858709
energy_20_100,entropy,2,5.7999315568458034e-05,10.188531037209511
energy_20_100,energy_100_250,1,0.00048150761954543394,12.54397859407177
energy_100_250,rms,2,3.077437927147953e-20,55.17031382185505
energy_100_250,centroid,2,5.558947781710683e-08,18.003243616684777
energy_100_250,bandwidth,2,8.569943395358914e-08,17.502388872457896
energy_100_250,zcr,1,0.00664378812732736,7.503191225065298
energy_100_250,entropy,2,0.005898049218572804,5.251508005944495
energy_100_250,energy_20_100,1,0.0067256137983584844,7.480413318705727
energy_100_250,energy_250_500,1,0.039751384632645624,4.277145520909915
energy_250_500,rms,2,6.476055251702528e-10,23.268124730062457
energy_250_500,energy_20_100,2,4.714158560476351e-08,18.194483646858224
energy_250_500,energy_100_250,2,6.780931910739741e-05,10.01829056714253
energy_250_500,energy_500_1000,2,0.017590443393074227,4.113501941726895
energy_500_1000,rms,2,2.88834545115943e-07,16.106707294168324
energy_500_1000,bandwidth,2,0.0386437270869016,3.3006572572088424
energy_500_1000,entropy,2,0.008862713819009427,4.826118141761248
energy_500_1000,energy_20_100,2,6.123546541306755e-06,12.664081164361715
energy_500_1000,energy_100_250,2,0.0007344206339407009,7.451841676824484
energy_500_1000,energy_250_500,1,0.0018752020729763165,9.896800058218775
