source,target,lag,p_value,f_stat
rms,zcr,1,0.0032422973000236035,8.943978269826339
rms,entropy,1,0.012183114748874102,6.43521207274975
rms,energy_20_100,2,3.983494011868313e-21,65.15077457540248
rms,energy_100_250,2,7.553263306533644e-27,91.96803460319649
rms,energy_250_500,2,2.9149969672410742e-36,147.6587892962742
rms,energy_500_1000,2,9.596753110967463e-12,30.152330150909002
centroid,zcr,2,0.012778426333178607,4.488346917254149
bandwidth,energy_20_100,2,0.014841780427210592,4.329917431137672
bandwidth,energy_500_1000,2,0.031997780430866,3.5217582628516895
zcr,centroid,2,0.0003815380272246008,8.29625241009499
zcr,bandwidth,2,0.0067137497857821605,5.173123106291755
entropy,energy_20_100,1,0.0021888813150890106,9.708069152825486
entropy,energy_100_250,1,3.268431268556619e-07,28.52254226176734
entropy,energy_250_500,2,4.420983783855835e-10,24.92627709729794
energy_20_100,rms,2,0.012753349246462015,4.490428106716976
energy_20_100,energy_100_250,1,0.006702444594549135,7.554275061464618
energy_100_250,rms,2,0.006798535556604534,5.159714745562653
energy_100_250,zcr,1,0.01498021837116701,6.053943552430617
energy_100_250,energy_20_100,1,3.258911831805101e-09,39.465248656142535
energy_250_500,rms,2,0.040745333771388836,3.2692147726806944
energy_250_500,zcr,1,0.01077749400334479,6.662816592001741
energy_250_500,energy_20_100,1,1.8423249477193238e-16,85.45375720033512
energy_250_500,energy_100_250,1,6.897891532757338e-22,127.22195017986648
energy_500_1000,rms,2,0.007319137592827994,5.080925446086445
energy_500_1000,energy_250_500,1,0.04436234004919084,4.109715534752766
