source,target,lag,p_value,f_stat
rms,centroid,2,0.00012641347935146393,9.428414875727134
rms,bandwidth,2,7.995172679831487e-05,9.934760592675298
rms,zcr,2,3.674547530885314e-07,16.07649793492353
rms,entropy,2,1.1291090895012162e-06,14.765761579252075
rms,energy_20_100,2,2.5997186604665655e-29,96.14606931361723
rms,energy_100_250,2,1.922998773233157e-39,150.44550828612802
rms,energy_250_500,2,2.3661886731044977e-43,175.3704319381632
rms,energy_500_1000,2,1.2145091634923476e-30,102.51691983095853
centroid,zcr,2,0.038733067689774865,3.309186626561023
centroid,entropy,1,0.01754364537134432,5.742631620202216
centroid,energy_20_100,2,0.016591504336890602,4.191543852413602
zcr,rms,2,0.0010565101795018525,7.114461653242168
zcr,centroid,2,2.7059227739130013e-06,13.756273237832401
zcr,entropy,2,0.0001212398815308243,9.474494833047881
zcr,energy_20_100,2,0.0001797811164260442,9.04088253938987
zcr,energy_100_250,2,0.00019713524064566862,8.9397276912572
zcr,energy_250_500,2,2.5672514200952445e-05,11.201238668643018
zcr,energy_500_1000,2,1.2096933878242696e-05,12.048783937693287
entropy,centroid,1,0.03104947264731355,4.721264929606171
entropy,zcr,1,0.005384767916407004,7.92964728050742
entropy,energy_100_250,1,0.03591670628131153,4.465293559250264
energy_20_100,rms,2,5.181054217479579e-06,13.012211387756489
energy_20_100,centroid,2,8.152548796031603e-06,12.496045503085826
energy_20_100,energy_250_500,1,4.479501252637328e-34,226.7004519420437
energy_20_100,energy_500_1000,1,6.166911111558495e-49,408.820703623883
energy_100_250,rms,2,3.582840598380725e-05,10.828012487747893
energy_100_250,centroid,2,9.76746852529401e-05,9.713161436145551
energy_100_250,energy_250_500,1,1.6266323123483436e-46,374.4165095495769
energy_100_250,energy_500_1000,1,9.361340408176509e-66,713.8767303004718
energy_250_500,rms,2,6.533300221859492e-05,10.158737293963563
energy_250_500,centroid,2,4.667759965729309e-05,10.532780498463783
energy_250_500,zcr,2,0.0017344401112408736,6.581850311593117
energy_250_500,energy_100_250,2,2.5183655061717793e-05,11.222807465963331
energy_500_1000,rms,1,0.0011687082419919955,10.871533834364246
energy_500_1000,centroid,2,0.00011845917790903332,9.500090219353098
energy_500_1000,zcr,2,0.0001370886187173963,9.339076569255296
energy_500_1000,energy_20_100,1,0.016561261177505875,5.847170154399334
energy_500_1000,energy_100_250,2,2.5446390367164676e-08,19.259055500109316
energy_500_1000,energy_250_500,2,0.03884944670083944,3.3060786267198408
