source,target,lag,p_value,f_stat
rms,bandwidth,2,0.009864646346724442,4.691625560434206
rms,zcr,2,0.024646228672427172,3.749848528207573
rms,energy_20_100,2,1.0906912386799757e-11,27.521894434192102
rms,energy_100_250,2,1.8195658313604524e-23,62.81940427924243
rms,energy_250_500,2,1.4742240387167522e-43,140.17965257586337
rms,energy_500_1000,2,3.3632679897571993e-23,61.94615324536412
centroid,bandwidth,2,2.805527650787825e-15,37.60340587628329
centroid,zcr,2,0.021397369371471225,3.894855179845806
centroid,entropy,2,7.188265776549924e-10,22.624456934636367
centroid,energy_250_500,2,0.04965073912453406,3.0334100687521093
bandwidth,rms,2,0.03405026750914445,3.4188069288905485
bandwidth,entropy,1,0.00025603907524638004,13.693996731015464
zcr,centroid,2,4.164116570540213e-23,61.64338113591504
zcr,bandwidth,2,7.923427691350059e-26,70.70748873595633
zcr,entropy,2,5.0147428349381016e-08,17.799936369042182
zcr,energy_20_100,2,0.001963369259161927,6.3662103633400555
entropy,bandwidth,2,1.3304297724891294e-07,16.71047863371348
entropy,energy_100_250,2,0.00949586855000487,4.73093888717794
entropy,energy_250_500,2,0.006446069125762429,5.131231959084834
energy_20_100,centroid,2,0.02822611189010121,3.61085234477196
energy_20_100,zcr,1,0.00045480116342292505,12.569965676712307
energy_20_100,entropy,2,0.001309026717726095,6.789605369530898
energy_20_100,energy_250_500,2,0.017373506904614554,4.10880956914592
energy_100_250,rms,1,0.00024228036421042095,13.802553643704506
energy_100_250,energy_250_500,2,2.344252820418236e-08,18.653999009584563
energy_100_250,energy_500_1000,2,2.0762028367954163e-11,26.760116273993344
energy_250_500,rms,2,4.060000871828779e-12,28.69779640293044
energy_250_500,zcr,1,1.3312110177436082e-07,29.206376731031497
energy_250_500,entropy,2,0.0425935334343756,3.189944223977295
energy_500_1000,rms,2,4.1404256059319056e-11,25.94694945808637
energy_500_1000,centroid,2,0.010201101448497828,4.657027897226119
energy_500_1000,zcr,2,1.8415949108797233e-05,11.313891870224737
energy_500_1000,entropy,2,0.004638447299257154,5.472111375912092
energy_500_1000,energy_250_500,2,0.018097636028290637,4.066846822145213
