source,target,lag,p_value,f_stat
rms,entropy,1,0.0053206976482813115,8.063442174536219
rms,energy_100_250,2,0.04005113724479302,3.3093267406242446
rms,energy_250_500,2,4.6138010791889536e-14,40.58379381361065
rms,energy_500_1000,2,2.844822136605991e-10,26.77218946314096
centroid,bandwidth,2,0.005194943220403868,5.508171153609799
centroid,zcr,2,0.0009133073443746,7.442152675397808
centroid,energy_500_1000,2,0.026793823176109,3.7359376060936436
zcr,centroid,2,5.1888905868366294e-08,19.477216154158
zcr,entropy,2,0.000267283602969361,8.844886670413395
zcr,energy_20_100,1,0.0025394999568897026,9.514488785286517
zcr,energy_500_1000,2,0.019479170220300542,4.076421377808713
energy_100_250,energy_20_100,2,0.016808566979721225,4.234534893843236
energy_250_500,rms,2,0.0006673546184976025,7.79748049508683
energy_250_500,entropy,2,0.02960239581299506,3.6298689136626825
energy_500_1000,energy_250_500,1,0.0002745799030538175,14.069518203008334
