source,target,lag,p_value,f_stat
rms,centroid,1,9.374586727006783e-06,20.543480875712888
rms,bandwidth,1,2.3700336042555165e-06,23.435664395766
rms,zcr,1,0.00021568073191244753,14.13634344921913
rms,entropy,2,4.7467751487573676e-11,26.443490356146498
rms,energy_20_100,2,3.1694120582052716e-31,97.22191553868923
rms,energy_100_250,2,3.620261135914671e-51,202.3000904727003
rms,energy_250_500,2,1.2104347739301352e-29,90.56649645507615
rms,energy_500_1000,2,3.606650236126833e-29,88.61291413568937
centroid,bandwidth,1,1.3722020484162142e-06,24.59806841261468
centroid,entropy,2,1.803997596275576e-17,45.91089926105371
centroid,energy_20_100,2,1.1727517119881271e-06,14.511666818908552
centroid,energy_100_250,2,2.5032557240910778e-06,13.659332197147162
centroid,energy_250_500,2,0.0004289775458192724,8.025115249666053
centroid,energy_500_1000,2,0.00025155843832039575,8.597928050648644
bandwidth,rms,1,0.00048703389419646974,12.519896168144188
bandwidth,centroid,2,0.0022016235821989342,6.286483802035869
bandwidth,zcr,2,0.007925494058286704,4.94224828700434
bandwidth,entropy,2,7.675019306533281e-09,20.311351973654112
bandwidth,energy_20_100,2,1.074364656623375e-08,19.915404904295002
bandwidth,energy_100_250,2,6.5618886850089465e-06,12.584240152023604
bandwidth,energy_500_1000,2,0.01675636253869981,4.163524990224424
zcr,centroid,2,3.1212983428066847e-06,13.412360177803256
zcr,bandwidth,2,4.644640028893247e-09,20.90480221156602
zcr,entropy,2,7.949409097537068e-05,9.843497593348193
zcr,energy_250_500,2,0.00023355105427374045,8.677855321518527
zcr,energy_500_1000,2,0.00702453539427096,5.068245541297386
entropy,centroid,2,9.429962895375892e-08,17.386378685826443
entropy,bandwidth,1,1.2086570842525419e-05,20.014313882753434
entropy,energy_20_100,2,0.012458391948704333,4.471182351906272
entropy,energy_100_250,2,0.035224686359009875,3.395816953565201
energy_20_100,rms,2,2.2523055074939686e-17,45.59947580963856
energy_20_100,centroid,1,0.0009586617999596505,11.19323017778444
energy_20_100,bandwidth,2,4.462787944527735e-06,13.013215650562408
energy_20_100,zcr,1,0.019339684809544795,5.548281806524925
energy_20_100,entropy,2,2.195246394890698e-05,11.249858523513414
energy_20_100,energy_100_250,1,3.8587516678456e-15,71.03269215441858
energy_20_100,energy_250_500,1,5.4027782037569205e-06,21.69685613995175
energy_20_100,energy_500_1000,1,1.3801660921418994e-12,56.24778820493433
energy_100_250,rms,2,1.1378075710983644e-17,46.5595526695218
energy_100_250,centroid,1,0.0003223805044092963,13.335988380003844
energy_100_250,bandwidth,2,6.239357862598075e-07,15.225394803908696
energy_100_250,zcr,1,0.00043029910799968654,12.764267478175332
energy_100_250,entropy,2,4.612084938580528e-06,12.976541777806766
energy_100_250,energy_20_100,1,2.744967548628569e-17,84.0944866524814
energy_100_250,energy_250_500,2,0.0004953035578805297,7.871281335810485
energy_100_250,energy_500_1000,2,9.700079963490788e-07,14.725917332454602
energy_250_500,rms,2,5.880727911942799e-08,17.932059894424874
energy_250_500,centroid,1,0.0006392676501679996,11.985096411916274
energy_250_500,bandwidth,1,2.304878259674378e-07,28.442459325331583
energy_250_500,zcr,1,0.04978685931293682,3.889507987607406
energy_250_500,entropy,2,0.0004259544840884124,8.032687604274996
energy_250_500,energy_20_100,2,7.875285530392835e-29,87.22702596302065
energy_250_500,energy_100_250,2,5.1520629908764384e-11,26.342506419545867
energy_250_500,energy_500_1000,1,9.385339995779273e-41,270.9737773753799
energy_500_1000,rms,2,5.669402812319934e-11,26.22466138611076
energy_500_1000,centroid,1,8.172252670614117e-05,16.089418258556965
energy_500_1000,bandwidth,1,3.3204855020375366e-08,32.70179876925802
energy_500_1000,zcr,1,0.0013897418312302586,10.472957005800186
energy_500_1000,entropy,2,3.66048320547493e-05,10.68914261002537
energy_500_1000,energy_20_100,2,1.2365447563893818e-31,98.97664161886604
energy_500_1000,energy_100_250,2,8.216902878467595e-24,67.79695226447167
energy_500_1000,energy_250_500,1,1.420046848244915e-73,735.0945087266854
