source,target,lag,p_value,f_stat
rms,centroid,2,3.7414780146443153e-10,23.900285858337213
rms,bandwidth,2,2.6833308709807223e-19,51.84144566384673
rms,zcr,1,2.19536703107408e-20,103.79573543784905
rms,entropy,2,2.0729930198396544e-11,27.441800232002617
rms,energy_20_100,2,7.996110725397318e-18,46.982447254778485
rms,energy_100_250,2,5.32117350431446e-23,64.70006917158642
rms,energy_250_500,2,5.702285318586267e-27,79.59319066947351
rms,energy_500_1000,2,2.1756168288720713e-11,27.381913729744678
centroid,rms,2,2.7975581695082214e-06,13.528079927222898
centroid,bandwidth,2,1.871168117320493e-09,21.9682353156349
centroid,zcr,1,1.5273119755877687e-05,19.52115145716344
centroid,entropy,2,5.213591960551162e-24,68.37286463335248
centroid,energy_20_100,2,1.1111300070410032e-05,11.995162037350692
centroid,energy_100_250,2,1.3873942758937053e-08,19.601168399866584
centroid,energy_250_500,2,1.0036294593659605e-15,40.30896674436848
centroid,energy_500_1000,2,1.5734313921533387e-13,33.623310473796266
bandwidth,rms,2,0.0026563594785826176,6.087085318364674
bandwidth,centroid,2,0.00013695310116990415,9.25057258547347
bandwidth,zcr,1,1.1508004250459436e-10,45.60498109119428
bandwidth,entropy,2,1.9555686786894117e-18,48.980838748299114
bandwidth,energy_20_100,2,1.0093507141131095e-10,25.493035029228352
bandwidth,energy_100_250,2,1.372839720072192e-13,33.79984073215722
bandwidth,energy_250_500,2,8.564006379805757e-12,28.541919590823905
bandwidth,energy_500_1000,2,4.516110926681895e-07,15.583552801131736
zcr,rms,1,1.774209206293028e-09,39.27548732868467
zcr,centroid,1,0.025847187395385333,5.030674416502487
zcr,entropy,2,8.918667247561235e-06,12.238239589276567
zcr,energy_20_100,1,0.0006061752205868718,12.086485420442441
zcr,energy_100_250,2,0.00977174045546798,4.723074474224168
entropy,rms,2,0.024954104824477782,3.7508432928555533
entropy,bandwidth,2,6.7614996826402336e-12,28.83745725482833
entropy,zcr,1,0.021546194598358957,5.354288917735463
entropy,energy_250_500,2,0.00487208489423888,5.449962583393794
entropy,energy_500_1000,2,6.831179737638404e-05,10.004611303635489
energy_20_100,rms,1,1.478397440045721e-06,24.427800376433996
energy_20_100,centroid,1,1.840349646704427e-05,19.135353538415824
energy_20_100,bandwidth,2,2.9715005293350286e-14,35.79531255332457
energy_20_100,zcr,1,1.1079641576435618e-38,249.79228773347126
energy_20_100,entropy,1,0.0017741963755562732,10.00014172674048
energy_20_100,energy_100_250,2,4.704156618688197e-16,41.33689078215426
energy_20_100,energy_250_500,2,9.135861692834924e-07,14.785563414339668
energy_100_250,rms,2,0.0018128967471640527,6.490097492815828
energy_100_250,bandwidth,2,4.7427117135836485e-07,15.527943628113267
energy_100_250,zcr,1,9.38168908813799e-22,112.96386444142884
energy_100_250,energy_20_100,2,4.3192812789269264e-13,32.32268411059663
energy_100_250,energy_250_500,2,0.0016855914063277464,6.567058446289499
energy_250_500,rms,2,2.1193151505419334e-08,19.105892632344226
energy_250_500,bandwidth,2,1.522492262802214e-09,22.21423577665877
energy_250_500,zcr,1,4.87441989622636e-15,70.34382543004156
energy_250_500,entropy,2,0.0002982015647044152,8.41242667027548
energy_250_500,energy_20_100,2,5.930281613194456e-05,10.158489285933316
energy_250_500,energy_100_250,1,0.00016523815542933334,14.665422438749555
energy_500_1000,rms,2,2.507864607174109e-07,16.253549093812097
energy_500_1000,centroid,2,0.04305698613193928,3.188827645669319
energy_500_1000,bandwidth,2,0.00016602958954123405,9.042665452734544
energy_500_1000,zcr,1,1.7248235935564008e-11,50.09398415809793
energy_500_1000,entropy,2,0.0037539067453630794,5.7234086149211505
