source,target,lag,p_value,f_stat
rms,bandwidth,2,0.03945381515372984,3.294512325460645
rms,zcr,1,0.010535938557108104,6.685979597277003
rms,energy_20_100,2,5.243717876156926e-22,66.15586906677524
rms,energy_100_250,2,2.341818544104227e-12,31.448520450710532
rms,energy_250_500,2,7.373125850538666e-06,12.673343225789925
rms,energy_500_1000,2,0.002988594460578062,6.0151122269239785
centroid,rms,2,0.044586117783349206,3.1675991257662415
centroid,zcr,2,0.00078913668817432,7.4515704786474
centroid,entropy,1,0.008136018248424531,7.167045255719795
centroid,energy_100_250,2,4.0605027913195526e-05,10.733826401368072
centroid,energy_250_500,1,3.0530608781214785e-05,18.337434771861144
centroid,energy_500_1000,2,7.110509442314917e-05,10.10528397523988
bandwidth,zcr,2,0.0003357095868874772,8.385412278224956
bandwidth,entropy,1,0.011026394855111294,6.601751877260851
bandwidth,energy_100_250,2,1.1186207180797645e-05,12.195881700116901
bandwidth,energy_250_500,1,0.03252687925125148,4.64453986703681
zcr,rms,2,0.03530181922842446,3.4100683524550734
zcr,centroid,2,2.330491269826636e-06,14.004774990658982
zcr,bandwidth,2,2.2947106993624714e-06,14.022783274256321
zcr,entropy,2,0.00016349514429709667,9.178770078737436
zcr,energy_20_100,2,0.02144149159621605,3.930076071978746
zcr,energy_100_250,1,0.01804144327892572,5.69952630008049
zcr,energy_250_500,1,0.0006265446690632969,12.133215668916376
zcr,energy_500_1000,2,0.008165592366161236,4.94557232848591
entropy,rms,1,0.008828601695759332,7.0145442453969595
entropy,zcr,2,0.007212271920321422,5.076993910117253
entropy,energy_100_250,1,4.256277277057149e-05,17.639279341714474
entropy,energy_250_500,1,1.7454165714122318e-05,19.520721484099067
entropy,energy_500_1000,2,0.00013403189864746347,9.399063269120536
energy_20_100,rms,2,9.738228323500667e-09,20.58844984487342
energy_20_100,bandwidth,2,0.0083392511154699,4.923313667621321
energy_20_100,zcr,1,0.0412290426680232,4.2291189307233825
energy_20_100,energy_100_250,2,2.6684077145596163e-05,11.20751887549857
energy_20_100,energy_250_500,1,8.960220837949658e-06,20.945208691180618
energy_100_250,rms,2,1.4527935464599775e-05,11.89766050391835
energy_100_250,energy_20_100,2,0.011741979583485718,4.562135323187263
energy_100_250,energy_250_500,1,0.0007177098728970801,11.862435086353903
energy_250_500,rms,1,4.579652990625198e-06,22.393534949857177
energy_250_500,energy_20_100,2,0.015083704866633208,4.298713422056958
energy_250_500,energy_100_250,2,6.684761808295124e-06,12.785946749345209
energy_500_1000,rms,1,0.0009792641859428409,11.245960278912005
energy_500_1000,energy_20_100,1,0.018083284758765864,5.695323747604328
energy_500_1000,energy_100_250,1,6.67451546323441e-05,16.699909325957023
energy_500_1000,energy_250_500,1,2.5297233863371318e-05,18.73419698217552
