source,target,lag,p_value,f_stat
rms,centroid,1,0.0261340978138261,5.3692101217729675
rms,bandwidth,1,0.004405703503323624,9.20060123592856
rms,energy_20_100,2,1.5412769762525398e-10,47.214397213629915
rms,energy_100_250,2,7.569994896542078e-07,21.949521094934827
rms,energy_250_500,2,0.00204320450679234,7.471797602232887
centroid,rms,1,0.04044091821680458,4.510278055143368
centroid,zcr,2,0.023890697572883313,4.176160768724478
bandwidth,zcr,1,0.02146754497818628,5.767092143242217
bandwidth,entropy,2,0.02058341929728553,4.362583491361585
bandwidth,energy_500_1000,2,0.04184534212194441,3.4893651552550233
zcr,centroid,2,3.2479385529234526e-07,23.93728632728942
zcr,bandwidth,2,0.0002816777655159047,10.49710712851215
zcr,entropy,2,6.046820831249236e-05,13.101933088680633
zcr,energy_20_100,1,0.03414926612217487,4.838900890925013
zcr,energy_500_1000,1,0.0010023643486611379,12.76519459578261
entropy,energy_250_500,2,0.010204845581001432,5.262706173996304
energy_20_100,rms,1,0.0015757675594277312,11.640017931895219
energy_250_500,bandwidth,2,0.016796121112022718,4.61963671937897
energy_250_500,energy_20_100,1,0.00306631873549712,10.041836644288551
