source,target,lag,p_value,f_stat
rms,centroid,2,0.004542967420219194,5.61898750074076
rms,zcr,2,0.0013433621571075636,6.952521896916979
rms,entropy,2,0.023139214191683098,3.8749188165008306
rms,energy_20_100,2,0.0026614342354089916,6.201221766987836
rms,energy_100_250,2,0.01327654185777304,4.465281769145702
rms,energy_250_500,2,1.274100045787814e-13,37.42699238444324
rms,energy_500_1000,2,3.886194973735953e-12,32.22058989001619
centroid,zcr,2,0.01015852892105546,4.751516821146237
bandwidth,entropy,2,0.0219464921975324,3.9309462552756416
bandwidth,energy_20_100,1,0.025439511380234623,5.105553247542671
zcr,rms,2,0.01394995339601444,4.412501679095534
zcr,centroid,2,7.971225089862925e-05,10.139532557668456
zcr,bandwidth,2,0.0012953899031040602,6.992698498702028
zcr,energy_20_100,2,0.006613477690813545,5.212875286063445
zcr,energy_100_250,2,0.010323238036442476,4.7342858592394
entropy,bandwidth,2,0.024271401185719587,3.8243834493439905
entropy,energy_20_100,1,0.04610304017395471,4.051619828176091
entropy,energy_500_1000,2,0.006658651212527761,5.205534741269585
energy_20_100,zcr,1,0.01815955942903698,5.718116975293339
energy_100_250,rms,1,0.043348151414496404,4.159097406342535
energy_100_250,zcr,1,0.004920354994283024,8.173670681300269
energy_100_250,entropy,2,0.043230151910120085,3.216588953787849
energy_100_250,energy_250_500,2,0.007556075851753268,5.069332043947639
energy_250_500,rms,2,1.4562171290307119e-08,20.730400978374167
energy_250_500,centroid,2,0.0034133467872972095,5.929698381615041
energy_250_500,entropy,1,0.04074866005053598,4.267399017396001
energy_250_500,energy_500_1000,2,4.19487303523167e-17,50.74559913378236
energy_500_1000,rms,2,9.423353713720663e-06,12.640265435437131
energy_500_1000,zcr,2,0.0058766502884593196,5.34037074088771
