source,target,lag,p_value,f_stat
rms,energy_20_100,2,8.672196902378416e-11,31.776160306881888
rms,energy_100_250,2,3.557868837211113e-13,42.5599712777129
rms,energy_250_500,2,2.2620419171809883e-30,188.2115779341998
rms,energy_500_1000,2,3.1204466509061497e-06,15.014082808099305
centroid,zcr,1,0.04449599815343374,4.167781602985528
centroid,entropy,2,0.01511007099879169,4.429171657047726
centroid,energy_20_100,2,0.026108607759065587,3.8236613208842476
centroid,energy_500_1000,2,0.0013550229970346601,7.20414841106384
bandwidth,centroid,1,0.010874118720255887,6.799737347449608
bandwidth,energy_500_1000,2,0.04843765714487741,3.149694199040719
zcr,rms,1,0.0330860496268186,4.702687416561272
zcr,centroid,2,2.1559212153589413e-05,12.393822420481897
zcr,bandwidth,1,0.04901986013269631,3.9954348574287364
zcr,energy_20_100,1,0.04798785580786005,4.033199751882323
zcr,energy_250_500,1,0.045306871333243945,4.135541368827689
entropy,centroid,1,0.00045517119337506003,13.374064495701173
entropy,zcr,2,0.014800726572118492,4.452242753547473
entropy,energy_100_250,1,0.005021785462280008,8.325873304409527
energy_20_100,rms,2,0.04154679157037491,3.3160371181627495
energy_20_100,centroid,2,0.015372580544439188,4.40997048552295
energy_20_100,entropy,2,0.004673204965768603,5.757840005307078
energy_20_100,energy_100_250,2,0.0010978947446049101,7.454630934043845
energy_20_100,energy_500_1000,1,0.012894535130497953,6.470393130986128
energy_100_250,energy_250_500,2,5.417091039363356e-15,51.8674980678752
energy_250_500,centroid,2,0.026381525333499266,3.8122311798636392
energy_250_500,entropy,1,0.016048535524486613,6.051636816138415
energy_250_500,energy_100_250,1,4.356225279345307e-09,43.38995057902528
energy_500_1000,energy_20_100,1,0.0037431580282848865,8.919751747747664
energy_500_1000,energy_100_250,2,4.5520237278481156e-05,11.415409475810662
energy_500_1000,energy_250_500,2,1.9278424664122004e-05,12.541849626753695
