source,target,lag,p_value,f_stat
rms,centroid,2,5.004123160709711e-13,32.303956875714874
rms,bandwidth,2,5.052308986110484e-09,20.862587807988895
rms,zcr,2,0.014843132207255172,4.291828307031548
rms,entropy,2,2.510320108215101e-10,24.483150644006148
rms,energy_20_100,2,9.385945024577697e-60,268.4482675409111
rms,energy_100_250,2,6.65059378914777e-24,68.68741003519038
rms,energy_250_500,1,9.093528133951506e-43,295.82799702849536
rms,energy_500_1000,2,3.589048459891819e-50,199.66553569969912
centroid,rms,2,0.024939173060931543,3.7539496466069964
centroid,bandwidth,1,0.010688253072988369,6.627595950724975
centroid,zcr,2,2.9687455003753038e-09,21.49666821835929
centroid,entropy,1,0.0016205720358619363,10.184152160097856
centroid,energy_20_100,1,4.4667578870279977e-10,42.59839413571269
bandwidth,rms,2,0.0013531141015625976,6.80769747438841
bandwidth,centroid,2,0.0006518589703933337,7.585812585399293
bandwidth,zcr,2,2.8905279281108997e-11,27.15194902553573
bandwidth,entropy,2,0.00011510559823705973,9.454055643562775
bandwidth,energy_20_100,2,0.006037712628268604,5.230268032629941
zcr,centroid,2,3.945253501868308e-09,21.157159993984415
zcr,bandwidth,2,5.48045176627042e-20,54.62445666866339
zcr,entropy,2,0.027218553086025832,3.6635418361747485
zcr,energy_20_100,2,3.0990647528302678e-06,13.444688043686732
entropy,rms,1,0.020288899729410673,5.464817314808784
entropy,centroid,2,1.0112439826543496e-08,20.03965627425926
entropy,bandwidth,2,0.019714495308255964,3.9973179485032366
entropy,zcr,2,0.0011378571125318765,6.991827219336417
entropy,energy_20_100,2,3.835248569422854e-09,21.190882404980538
entropy,energy_100_250,1,0.01254329548070232,6.334671092909518
energy_20_100,rms,2,0.0009134829721572801,7.225658499844667
energy_20_100,centroid,2,2.114886917955744e-07,16.494572858527814
energy_20_100,bandwidth,2,0.0003684446873754715,8.197279980606076
energy_20_100,zcr,2,1.5212510915245895e-08,19.55780636157791
energy_20_100,entropy,2,7.353698174035902e-12,28.869307173284884
energy_100_250,rms,2,2.6645609567722927e-19,52.274632289741874
energy_100_250,centroid,2,0.004899907495961777,5.449213107582128
energy_100_250,zcr,1,0.03491366544576001,4.504249104194909
energy_100_250,entropy,2,0.000667227432792739,7.560905491278549
energy_100_250,energy_20_100,2,5.296927218922607e-28,84.69558495673161
energy_100_250,energy_250_500,2,1.663986462319238e-37,127.54498652038231
energy_100_250,energy_500_1000,2,3.14512757292722e-24,69.90801801216455
energy_250_500,rms,2,4.082609572797969e-41,146.19224383452104
energy_250_500,centroid,2,0.0030292931921184828,5.95502726521625
energy_250_500,zcr,1,0.037393915554467284,4.384637972549107
energy_250_500,entropy,2,0.0003692924073260599,8.194810581819349
energy_250_500,energy_20_100,2,2.7942244910900655e-26,77.80164872850568
energy_250_500,energy_100_250,2,3.3197574724841623e-23,66.09469137099852
energy_250_500,energy_500_1000,2,1.3458877381990832e-22,63.86808770912363
energy_500_1000,rms,2,1.906384208393002e-12,30.58410703765172
energy_500_1000,centroid,2,0.008447913723747194,4.878939368894483
energy_500_1000,entropy,2,0.007586488580791974,4.991315265968571
energy_500_1000,energy_20_100,2,5.975530013427924e-20,54.49507490692651
energy_500_1000,energy_100_250,2,3.529553579492509e-29,89.54910215646709
energy_500_1000,energy_250_500,2,8.629419497705184e-05,9.767313261722384
