source,target,lag,p_value,f_stat
rms,centroid,1,0.003492489899505602,8.715564022523827
rms,bandwidth,1,0.00017752390019474274,14.540996825646658
rms,zcr,1,0.0006069380803397448,12.097582894363274
rms,entropy,2,2.3701366777810062e-06,13.745982704077267
rms,energy_20_100,2,4.512723195939092e-29,89.10382625393308
rms,energy_100_250,2,6.532021371330188e-45,167.3793145694097
rms,energy_250_500,2,2.117548382946879e-52,214.45751422835943
rms,energy_500_1000,2,1.6965395649821998e-54,229.01181226166668
centroid,bandwidth,1,6.229008853129045e-07,26.33809358859348
centroid,zcr,1,2.639427054335945e-05,18.422138502540896
centroid,entropy,2,3.969761986470104e-09,21.149776138853305
centroid,energy_20_100,2,8.90759137204137e-08,17.49283354111886
centroid,energy_100_250,2,0.0005383677210665385,7.790468371731581
centroid,energy_250_500,2,2.2738032493357297e-05,11.228302107444042
centroid,energy_500_1000,2,4.336852693827305e-06,13.068141640896542
bandwidth,centroid,2,0.0008967310314445655,7.245384731755836
bandwidth,entropy,2,8.18434467622311e-09,20.28997874716121
bandwidth,energy_20_100,2,8.360408230242716e-08,17.566333033713402
zcr,centroid,2,0.0003397587886995277,8.284407007829094
zcr,bandwidth,2,6.768555929075044e-15,37.981136258851585
zcr,entropy,2,5.6967358874517206e-05,10.220326349037904
zcr,energy_20_100,2,0.0033081930370004262,5.862223651287285
zcr,energy_100_250,2,0.0028582945212898866,6.016293205706365
zcr,energy_250_500,2,0.0017393782486460664,6.541341284060259
zcr,energy_500_1000,2,0.00025833029865405106,8.57940666052322
entropy,rms,2,0.004229673543121043,5.603694547207041
entropy,centroid,2,3.705003497074457e-05,10.691427760425595
entropy,bandwidth,1,1.5021743423594869e-09,39.789390458874045
entropy,zcr,1,0.0067879094414570115,7.46694401918724
entropy,energy_20_100,2,0.009638929201633542,4.741281531180114
entropy,energy_100_250,2,0.0031256078029351076,5.922038074422642
entropy,energy_250_500,2,9.011305838488251e-05,9.720174770205645
entropy,energy_500_1000,2,0.00011891129478099169,9.418737388697581
energy_20_100,rms,2,1.693138740961582e-09,22.169681614724322
energy_20_100,centroid,2,1.91790423612015e-06,13.984383219999012
energy_20_100,bandwidth,1,0.018703245680593943,5.610860979277576
energy_20_100,zcr,1,0.0016563016820877006,10.14209210981191
energy_20_100,entropy,2,0.0007442467157243955,7.444213046411788
energy_20_100,energy_100_250,1,2.47680055953549e-06,23.379925790207007
energy_20_100,energy_250_500,1,1.9626496784167265e-05,19.03475029226241
energy_20_100,energy_500_1000,1,0.00831693959394012,7.089887395214636
energy_100_250,rms,2,8.749652755654808e-10,22.9652710387347
energy_100_250,centroid,1,0.0004070802394632244,12.885889450919372
energy_100_250,bandwidth,1,0.0026297532391950937,9.255195329905993
energy_100_250,zcr,1,0.0008819415975650145,11.36519437181831
energy_100_250,entropy,1,0.026204680202384666,5.008962376224073
energy_100_250,energy_20_100,2,3.77213394809204e-19,51.76265148697006
energy_100_250,energy_500_1000,1,2.4093613415405647e-05,18.610462915235058
energy_250_500,rms,2,1.794326675934885e-08,19.363501541379204
energy_250_500,centroid,1,0.0017717635898550684,10.012247849478788
energy_250_500,bandwidth,1,0.012335568025618013,6.365160281999724
energy_250_500,zcr,1,0.0012397801708195204,10.702303096585789
energy_250_500,entropy,2,0.014859065676480139,4.29071357065598
energy_250_500,energy_20_100,2,6.979638937784786e-19,50.86025365357181
energy_250_500,energy_500_1000,1,0.00023731298668461744,13.95953990502965
energy_500_1000,rms,2,4.4540051955974426e-09,21.012620417435986
energy_500_1000,centroid,1,0.002900937328370201,9.068113966739599
energy_500_1000,bandwidth,1,0.010403687534439467,6.677144666609577
energy_500_1000,zcr,1,0.0005949184252308204,12.136927295946526
energy_500_1000,entropy,2,0.007827605909212545,4.9586123542605804
energy_500_1000,energy_20_100,2,5.888535310348546e-14,35.09930966648521
energy_500_1000,energy_100_250,1,0.00020935370562916937,14.210311432480529
energy_500_1000,energy_250_500,1,0.013800983796783918,6.160563437295685
