source,target,lag,p_value,f_stat
rms,bandwidth,2,0.0013233285925607777,6.969119977605793
rms,zcr,2,0.0030564880972152575,6.0500715646736305
rms,energy_20_100,2,6.7390471480368774e-18,54.01419642707663
rms,energy_100_250,2,2.8932665789441106e-35,153.38685241852158
rms,energy_250_500,2,3.990435392903814e-36,160.0359488586821
rms,energy_500_1000,2,3.927851597751439e-24,83.05097136897477
centroid,zcr,2,0.0004901312048628164,8.074677573758297
centroid,energy_100_250,1,0.00436662082266504,8.403903397340633
centroid,energy_250_500,1,0.009681392893564778,6.885795536018351
centroid,energy_500_1000,2,0.0006187821088711133,7.8137535683801005
bandwidth,zcr,2,0.008469774680008299,4.946583644928804
zcr,centroid,2,3.129152375731345e-08,19.73277686069603
zcr,bandwidth,2,0.020001408448940935,4.0293053612303
zcr,entropy,2,0.0008408260588349741,7.471881523849573
entropy,zcr,2,0.009789039858506399,4.79122543668575
entropy,energy_100_250,2,0.0028070754793169624,6.142998817305338
entropy,energy_250_500,2,0.005430385522168391,5.425740551083879
entropy,energy_500_1000,2,0.02635911231613627,3.7371768677793065
energy_20_100,rms,2,0.005919896682862602,5.332450289687078
energy_20_100,centroid,1,0.03152677867907027,4.721125729236058
energy_20_100,bandwidth,2,0.0163749306568546,4.241797276761694
energy_20_100,entropy,2,0.005885172502022083,5.33880525181437
energy_20_100,energy_100_250,2,4.875842071236137e-21,67.85830241719762
energy_20_100,energy_250_500,2,3.1131586579659168e-21,68.76784113394582
energy_20_100,energy_500_1000,2,5.725642320018381e-23,77.1449803060853
energy_100_250,rms,2,0.0003345329467924864,8.50422398016324
energy_100_250,centroid,2,0.02000535536196801,4.0290960938930755
energy_100_250,zcr,1,0.002999723936527011,9.133520544002273
energy_100_250,entropy,2,0.03231265035339241,3.5224166378748807
energy_100_250,energy_20_100,2,1.2100217258663902e-05,12.343265819436873
energy_100_250,energy_250_500,2,1.1830761422488426e-06,15.148699920926656
energy_100_250,energy_500_1000,2,1.859055382562917e-16,48.149889468523945
energy_250_500,rms,2,0.0009761451192775015,7.306074225790697
energy_250_500,centroid,2,0.024445924599318405,3.816807047444572
energy_250_500,zcr,1,0.004983496990890466,8.149133379681706
energy_250_500,energy_20_100,2,2.0301489945987622e-08,20.295641491077777
energy_250_500,energy_100_250,2,1.129959107012649e-07,18.083736732739652
energy_250_500,energy_500_1000,2,1.0408609919578502e-12,34.19577024397354
energy_500_1000,zcr,2,0.008319879019547722,4.965770640989202
energy_500_1000,energy_20_100,2,0.0028299621941272226,6.134129085127594
energy_500_1000,energy_100_250,2,1.7070206032280098e-13,36.97085907891856
energy_500_1000,energy_250_500,1,2.848999791630935e-12,58.93883666276154
