source,target,lag,p_value,f_stat
rms,centroid,2,7.197841713421311e-05,12.074659058485027
rms,bandwidth,1,0.002997956810620616,9.847792081395065
rms,zcr,1,3.712298683823232e-06,27.783818827959593
rms,entropy,2,0.0007366939726056056,8.607115553662714
rms,energy_20_100,2,3.6951681750102e-05,13.141636361114557
centroid,bandwidth,1,0.003987237447737401,9.211975616721668
centroid,zcr,2,0.0316267472260403,3.7539933316549594
centroid,entropy,2,0.0242965181954161,4.0667569392864324
bandwidth,zcr,1,0.010713766744122723,7.090078737786173
bandwidth,entropy,2,0.043782694990100526,3.373571746759832
zcr,centroid,2,1.7231392146065578e-10,40.25709821331893
zcr,bandwidth,1,0.0004691627375855775,14.234549472932926
zcr,entropy,2,1.1758984861659741e-05,15.05484131535075
entropy,rms,2,0.03090585775330639,3.7811875022321084
entropy,bandwidth,1,0.016152179995734862,6.24746425575842
energy_20_100,rms,2,0.007185150821846191,5.5640186345326255
energy_20_100,centroid,2,0.001073021657148354,8.081639767757347
energy_20_100,entropy,2,0.004386953790761303,6.1955122963261395
energy_100_250,centroid,2,0.038344403073289096,3.52799548290412
energy_100_250,zcr,2,0.01752441058123814,4.4598196179082965
energy_100_250,energy_500_1000,1,0.010719381060277498,7.088988600593894
energy_250_500,entropy,1,0.030010933063348837,5.021757176792635
energy_500_1000,centroid,2,0.006234847279390635,5.744075462698105
energy_500_1000,bandwidth,1,0.0002972112574177081,15.380907118940012
energy_500_1000,zcr,1,6.579519262185543e-05,19.35757982716331
