source,target,lag,p_value,f_stat
rms,entropy,2,0.0015866209802358918,7.041754401684412
rms,energy_20_100,2,0.03444367571851985,3.526519324715958
rms,energy_100_250,2,3.8888598306482313e-13,43.096203705008925
rms,energy_250_500,2,5.253758848465504e-07,17.69136307650335
rms,energy_500_1000,2,1.5012355862895395e-07,19.574669479636224
centroid,entropy,2,0.003613732667771658,6.072780972108387
centroid,energy_100_250,1,0.022632688942356007,5.411854175128806
bandwidth,rms,2,0.01719347718519281,4.29472673919489
bandwidth,centroid,2,0.019629083851215277,4.1471311741839605
bandwidth,entropy,2,0.014016569268380175,4.52335995690676
bandwidth,energy_20_100,1,0.03560375456865236,4.575391815287988
bandwidth,energy_100_250,1,0.005032303729854564,8.340098612167948
bandwidth,energy_250_500,1,0.03395339429693572,4.661874687927673
zcr,centroid,2,0.00015058894454884748,9.935842031992225
zcr,entropy,2,0.020863384183480195,4.079368405431508
zcr,energy_500_1000,1,3.615529252770306e-07,31.003019077520413
entropy,centroid,2,0.0024923339767975866,6.507458803499453
entropy,bandwidth,2,0.006478025954207435,5.398639574003425
entropy,energy_20_100,1,0.0071657821947719675,7.632688675960693
entropy,energy_100_250,2,0.0028692074020479014,6.342190910786409
entropy,energy_250_500,1,9.065180224063365e-05,17.072678088441112
energy_20_100,rms,2,0.0017213902075357674,6.944819823077935
energy_20_100,bandwidth,1,0.049740353871299,3.974334753003871
energy_20_100,entropy,1,0.00766996031165331,7.497868982642488
energy_100_250,centroid,2,0.003094566035334296,6.253708823468119
energy_100_250,bandwidth,2,0.002409038792186216,6.547447336533622
energy_100_250,entropy,2,0.0005442842132370688,8.333854881700882
energy_100_250,energy_20_100,1,0.0024784683931184724,9.789603933456261
energy_100_250,energy_250_500,2,1.1640545651873252e-05,13.29835665022779
energy_250_500,entropy,1,0.008221274174520477,7.360666762970216
energy_250_500,energy_100_250,2,1.8920379614054462e-18,74.48170960538168
energy_250_500,energy_500_1000,1,3.8346243990031264e-17,117.3380488263769
energy_500_1000,centroid,2,0.010075942971650277,4.895461175621624
energy_500_1000,entropy,1,0.03515233622830668,4.598614906991297
energy_500_1000,energy_100_250,2,8.087585113346312e-08,20.528399981677897
