source,target,lag,p_value,f_stat
rms,centroid,2,5.33618235787203e-06,14.304696260635556
rms,bandwidth,2,1.504596408397473e-09,26.856984725414755
rms,energy_20_100,2,1.4973178298207502e-18,73.90623408537888
rms,energy_100_250,1,0.008385125374228454,7.311964445119684
rms,energy_250_500,2,0.00031568504970581147,8.979510889279485
centroid,rms,1,0.021289419420418128,5.520784960135146
centroid,zcr,2,0.001351983514874235,7.21518887637845
centroid,energy_20_100,2,2.935399639041415e-05,12.00984533901637
centroid,energy_100_250,2,0.00875625719737748,5.046030545130868
centroid,energy_250_500,1,0.004265528845455253,8.661293151943026
bandwidth,rms,1,0.020323151426985885,5.6080103765735645
bandwidth,zcr,2,0.010844074151512317,4.804463462468645
bandwidth,energy_20_100,2,9.249498718142794e-05,10.521965077151075
bandwidth,energy_100_250,2,0.012209690658984338,4.671064183128697
bandwidth,energy_250_500,1,0.003506970259958806,9.059428509520608
zcr,centroid,2,2.0083490265201755e-05,12.511828686005474
zcr,bandwidth,2,3.083825542328591e-05,11.944970361214372
entropy,rms,2,0.0128379993809178,4.614753644401832
entropy,centroid,1,0.003294505356975337,9.187158452920437
entropy,bandwidth,2,0.00015093041807185762,9.900726745052376
entropy,zcr,2,0.019197807523549153,4.165881626707437
entropy,energy_20_100,2,0.0003181543527631391,8.96987908333478
entropy,energy_100_250,2,0.01507884855816716,4.434713670197246
entropy,energy_250_500,1,0.00993676159141353,6.979361071447875
energy_20_100,rms,2,2.5205232768797235e-05,12.210783577136201
energy_20_100,zcr,1,0.016634038678892696,5.986763669379805
energy_20_100,energy_250_500,2,3.354934184334488e-06,14.94738842649554
energy_20_100,energy_500_1000,2,0.014002334716383152,4.517507321748002
energy_100_250,rms,2,0.00281794163077723,6.349696221754787
energy_100_250,entropy,2,0.022376165050772917,3.996228482808927
energy_100_250,energy_250_500,2,0.04807771855028522,3.1594236491107313
energy_100_250,energy_500_1000,1,0.029736016360375143,4.9003079511732475
energy_250_500,rms,2,9.862144356630236e-05,10.440141494962871
energy_250_500,energy_20_100,1,0.0033547286898707464,9.150102775916245
energy_250_500,energy_100_250,1,3.803384276359847e-12,66.99111231605808
energy_250_500,energy_500_1000,1,3.12319642143768e-06,25.202478159204922
energy_500_1000,rms,2,0.0008083154622690271,7.831391899754339
energy_500_1000,entropy,2,0.03580263396726167,3.4799730550916226
energy_500_1000,energy_20_100,2,0.0004593728406791716,8.518033968567416
energy_500_1000,energy_100_250,2,9.033590162978899e-13,40.837825875012015
energy_500_1000,energy_250_500,1,1.2922816897737904e-13,79.86711712290587
