source,target,lag,p_value,f_stat
rms,centroid,1,0.034019509576957666,4.550610627307199
rms,zcr,1,0.0023040484173499783,9.511961534149716
rms,entropy,1,0.005260447329359416,7.94616457492897
rms,energy_20_100,2,6.657390542977218e-17,44.47827755480007
rms,energy_100_250,2,2.6053220456933985e-29,90.65143442104826
rms,energy_250_500,2,2.9774962998490266e-33,108.06867049108547
rms,energy_500_1000,2,3.960361522583664e-22,62.448379807127
centroid,bandwidth,2,0.006378042506661035,5.175057526949413
centroid,zcr,2,9.200046669941138e-07,14.83286695845071
centroid,entropy,2,0.0001075943200432704,9.534792985398926
centroid,energy_500_1000,2,0.0013546255138891493,6.810335129135842
bandwidth,zcr,2,0.01436357976270458,4.327511587493031
bandwidth,entropy,2,0.010100505865475876,4.694328439219845
zcr,centroid,2,6.393314209475422e-19,51.18027660488937
zcr,bandwidth,2,1.5227032288782113e-05,11.68209138483085
zcr,entropy,2,1.0519124427364415e-18,50.44805315882659
zcr,energy_500_1000,2,0.0006630326371824651,7.572361629933412
entropy,centroid,2,0.045793196725593455,3.1280635293759755
entropy,bandwidth,2,0.017997368711420818,4.093189711969359
entropy,zcr,2,0.0007644498548416764,7.4201501889991786
entropy,energy_250_500,2,0.005584006477260526,5.314468846283314
entropy,energy_500_1000,2,8.328786849361656e-05,9.81379528985865
energy_20_100,rms,2,7.720226169527687e-05,9.896593088043499
energy_20_100,entropy,1,0.007186808332766801,7.36322342576994
energy_20_100,energy_100_250,2,0.00010226769737466415,9.590062564167853
energy_20_100,energy_250_500,2,3.7689458876754153e-06,13.239445545973359
energy_100_250,rms,2,7.304390306315536e-06,12.498922413106216
energy_100_250,energy_250_500,2,2.841557917970313e-08,18.85226677812454
energy_250_500,rms,2,5.411650876777831e-06,12.834018997956091
energy_250_500,energy_20_100,1,0.009799433591732137,6.78932007663253
energy_250_500,energy_100_250,2,1.2423488228507634e-11,28.270855326886547
energy_250_500,energy_500_1000,2,0.01377073163289751,4.371359466047179
energy_500_1000,rms,2,8.944232226389636e-07,14.864943804242653
energy_500_1000,centroid,1,0.028484010722600917,4.862678519223075
energy_500_1000,entropy,1,0.012027701135764507,6.4132721318751855
energy_500_1000,energy_20_100,1,0.03145395715142988,4.688046078745516
energy_500_1000,energy_100_250,2,5.015702411582698e-06,12.919058689863165
