source,target,lag,p_value,f_stat
rms,centroid,1,0.03577842027035065,4.4870763034894985
rms,energy_20_100,2,2.1830523621480792e-05,11.543718353595517
rms,energy_100_250,2,9.234790078756493e-05,9.894008384231647
rms,energy_250_500,2,5.294678207575479e-18,52.57234474442089
rms,energy_500_1000,2,1.012832453424292e-14,40.31573373006083
centroid,zcr,2,0.017667199998833507,4.147373354600929
centroid,energy_250_500,2,5.842095608075521e-06,13.079744381279474
centroid,energy_500_1000,1,0.023612774616937022,5.227567228313784
bandwidth,entropy,2,0.008255013066106199,4.954736675910023
zcr,rms,2,0.00011237367794808988,9.671968935528936
zcr,centroid,2,1.6117001070136944e-08,20.28868194542167
zcr,energy_250_500,2,1.5457403154788204e-05,11.943356414253058
zcr,energy_500_1000,1,0.004177540246668219,8.458886520072552
entropy,centroid,2,0.037318801097294324,3.361905635947031
entropy,bandwidth,2,0.0028488318280568705,6.097546017437953
entropy,energy_500_1000,1,0.005390962913322179,7.970749223751407
energy_20_100,rms,2,0.00027113306732290735,8.682700958782613
energy_20_100,zcr,2,0.02123312812109967,3.9535248662518643
energy_20_100,energy_100_250,2,0.01001023109123954,4.7493938628722985
energy_100_250,rms,2,0.0027860927649883253,6.121641094406025
energy_250_500,energy_500_1000,1,0.03721957661030216,4.4175793786631505
energy_500_1000,rms,2,8.861077858290336e-06,12.591394641244461
energy_500_1000,energy_20_100,2,0.04204260513076984,3.2374405325804125
energy_500_1000,energy_250_500,1,4.6801631064010686e-07,27.732824133006165
