source,target,lag,p_value,f_stat
rms,zcr,2,0.003503796800651287,5.857190062847627
rms,entropy,2,0.003120542034363128,5.981548549795951
rms,energy_20_100,2,2.8254894998649664e-39,161.97350015536463
rms,energy_100_250,2,4.759597004107872e-22,67.63946945232091
rms,energy_250_500,2,5.536728505642781e-33,122.03533806041781
rms,energy_500_1000,2,8.900974658432932e-38,151.80112570551282
centroid,rms,1,0.004035310528428873,8.506251013141751
centroid,bandwidth,1,0.004797883730231541,8.175527179471414
centroid,zcr,2,0.003998294884311813,5.715679472674691
centroid,entropy,2,5.5268208794167374e-05,10.425225089714042
centroid,energy_20_100,1,0.01044122521900497,6.71168282909378
centroid,energy_100_250,1,0.00036509563035347993,13.249420349948725
centroid,energy_250_500,1,0.005231711984388926,8.010765223506409
centroid,energy_500_1000,1,0.018509857671816052,5.659594759477614
bandwidth,centroid,2,0.00016178462470435635,9.220116249991035
zcr,rms,1,7.217116645194497e-11,48.62658352288059
zcr,centroid,2,7.215250826654045e-06,12.754228475684657
zcr,energy_20_100,2,4.010270214414739e-12,31.024776903479275
zcr,energy_100_250,2,1.6239435998496522e-07,17.25446743066815
zcr,energy_250_500,2,5.066779655401451e-11,27.56558482241473
zcr,energy_500_1000,2,6.312792743545771e-13,33.615837907645606
entropy,rms,2,0.010699966311675068,4.667833927309279
entropy,bandwidth,2,0.009369041502222836,4.808481934614129
entropy,energy_100_250,2,0.01950621317860052,4.034885303182687
energy_20_100,rms,2,2.983054205404923e-06,13.783051492276705
energy_20_100,zcr,2,0.0015760761727648725,6.718494495613426
energy_20_100,energy_100_250,2,1.2136017034083748e-08,20.45558223084374
energy_20_100,energy_250_500,2,9.535920991123145e-45,203.0542075324884
energy_20_100,energy_500_1000,1,1.648815962322526e-38,295.25432052757066
energy_100_250,rms,2,1.7568805336525917e-09,22.908644760305485
energy_100_250,zcr,2,2.729945629880139e-05,11.225401099502731
energy_100_250,energy_20_100,1,4.014091805439874e-05,17.818935924437127
energy_100_250,energy_250_500,2,1.116467360439444e-25,83.8465251144564
energy_100_250,energy_500_1000,1,5.334043530227257e-12,55.36381618256085
energy_250_500,rms,2,1.6893313372413926e-11,29.050177948217648
energy_250_500,zcr,2,0.0441730486102635,3.180877092112022
energy_250_500,energy_20_100,1,3.7996502499942066e-13,62.429185844452434
energy_250_500,energy_100_250,1,7.706492777259046e-32,217.09186086698884
energy_250_500,energy_500_1000,2,0.00022239608546852004,8.866177692499232
energy_500_1000,rms,2,6.624388128912389e-12,30.331608136375632
energy_500_1000,energy_20_100,1,2.725188062345505e-13,63.33498597935091
energy_500_1000,energy_100_250,2,2.5425056246135774e-25,82.17491069382383
energy_500_1000,energy_250_500,2,0.00041535039721609415,8.175399155612373
