source,target,lag,p_value,f_stat
rms,centroid,2,2.3262904372123183e-07,16.234173550144593
rms,bandwidth,2,0.015419988317630227,4.24165307182532
rms,entropy,2,1.4318122924129602e-07,16.782843880517824
rms,energy_20_100,2,9.41058588838086e-21,55.63854219677013
rms,energy_100_250,2,4.848276299989508e-51,189.60613003718572
rms,energy_250_500,2,1.8851488945835323e-44,153.87543923311426
rms,energy_500_1000,2,5.880209009941319e-39,127.19316378404149
centroid,rms,2,0.0016572319697590653,6.567404252416853
centroid,entropy,2,1.5190574532806018e-09,22.025629386368927
centroid,energy_20_100,2,2.3370289709886697e-05,11.126440145030523
centroid,energy_100_250,2,2.0603262140831803e-05,11.26360846148431
centroid,energy_250_500,2,5.867461169356389e-05,10.128566537448634
centroid,energy_500_1000,2,6.551704719437929e-06,12.51701587411466
bandwidth,zcr,2,0.0034717927489832873,5.7917580843738445
bandwidth,entropy,2,0.00018599494340184998,8.888144138714122
bandwidth,energy_20_100,2,0.022992923097340398,3.8293862644682686
bandwidth,energy_100_250,2,0.012745101526904707,4.438707247901282
bandwidth,energy_250_500,2,0.0090529666006516,4.793243072573891
bandwidth,energy_500_1000,1,0.007624180239514803,7.2338989846988255
zcr,centroid,2,0.00018483327931368391,8.894849776099468
zcr,entropy,2,2.994626461432752e-06,13.380057107992503
entropy,centroid,2,0.014833050800622777,4.281767205550118
entropy,bandwidth,2,0.03171607693811372,3.4984333997837087
entropy,zcr,2,0.0057798996421920285,5.259778226871083
entropy,energy_20_100,1,0.009013148403140653,6.925545726288257
entropy,energy_100_250,2,0.010550042490796586,4.634502952426309
entropy,energy_250_500,2,0.01720003556951927,4.128791831756594
entropy,energy_500_1000,1,0.009028343653339639,6.922450096732521
energy_20_100,rms,2,0.0007853051897789964,7.355332120310627
energy_20_100,centroid,2,0.01131255693297839,4.5621828339587065
energy_20_100,entropy,2,0.029037564169328775,3.589138580402094
energy_20_100,energy_100_250,1,1.9069389219313254e-07,28.672856148285312
energy_20_100,energy_500_1000,2,1.0230578543842527e-11,28.014337752737728
energy_100_250,rms,2,2.581882362536638e-06,13.54413999279271
energy_100_250,centroid,1,0.020495316573400296,5.436606951492644
energy_100_250,bandwidth,1,0.008711153060037401,6.988210798842998
energy_100_250,entropy,2,0.015284575888992142,4.250769547723025
energy_100_250,energy_20_100,2,6.621463689440089e-13,31.394706014921802
energy_100_250,energy_500_1000,2,0.0005969282579648262,7.645870185979463
energy_250_500,rms,2,7.766637321078367e-07,14.880358531972394
energy_250_500,bandwidth,1,0.008693056953525336,6.99203661372927
energy_250_500,entropy,1,0.021086353572567464,5.385896803067288
energy_250_500,energy_20_100,2,0.0002609941459997229,8.526047471039195
energy_500_1000,rms,2,1.4716124999609439e-10,24.791830791182985
energy_500_1000,centroid,2,0.007270528881011138,5.021012047087198
energy_500_1000,bandwidth,2,0.00483298191201586,5.446272229247857
energy_500_1000,entropy,2,0.0023358989625910324,6.206825436054095
energy_500_1000,energy_20_100,2,2.838094064170663e-22,60.75021696305705
energy_500_1000,energy_100_250,1,5.574737795522038e-09,36.410731886922974
energy_500_1000,energy_250_500,2,1.819867591790277e-08,19.13842770910427
