source,target,lag,p_value,f_stat
rms,centroid,2,4.0507139327880945e-09,21.36129132232135
rms,zcr,1,5.895655874331708e-05,16.851836687479864
rms,entropy,1,0.000514511565235044,12.46747919427175
rms,energy_20_100,2,6.091761246921864e-12,29.54618554806599
rms,energy_100_250,2,3.5810538874921956e-14,36.40952507328261
rms,energy_250_500,2,2.7046556181198477e-19,53.59829638303652
rms,energy_500_1000,2,3.7759859257500737e-25,75.95625584613211
centroid,rms,2,0.002040336006333175,6.394615539965255
centroid,zcr,1,0.006939447680391917,7.44265827616759
centroid,energy_20_100,2,0.0003379812611402179,8.327484326163846
centroid,energy_100_250,1,0.007817633333446478,7.220433882466897
centroid,energy_250_500,2,0.0006204573719780943,7.670437324264035
centroid,energy_500_1000,2,1.915415419949414e-09,22.276996869619587
bandwidth,centroid,2,0.00011769507992626517,9.478198572285116
zcr,centroid,2,1.5384135380976932e-09,22.54630455681992
zcr,entropy,2,4.570231499466662e-08,18.446024314353384
zcr,energy_20_100,2,0.020643687436479218,3.9581915966689847
zcr,energy_100_250,2,2.02190248258528e-05,11.427501106573908
zcr,energy_250_500,2,2.9833241073143053e-06,13.585222430194726
zcr,energy_500_1000,2,9.16571507149688e-08,17.622060521680147
entropy,rms,2,0.0466217756311678,3.1141427311479037
entropy,centroid,2,4.757962926923897e-05,10.476090344707808
entropy,zcr,1,0.0024621069207826384,9.407095544477967
entropy,energy_20_100,2,0.0002672273560530496,8.582640299558756
entropy,energy_100_250,1,0.0007887883801461638,11.622375844957762
entropy,energy_250_500,1,0.0004897113068161151,12.565635148600073
entropy,energy_500_1000,2,2.9631325457577856e-06,13.592955269233181
energy_20_100,rms,2,1.8545119892679356e-13,34.17280284874926
energy_20_100,centroid,2,0.016493997686107303,4.191936142834725
energy_100_250,rms,2,1.8775701617505615e-15,40.51458413860499
energy_100_250,energy_20_100,2,2.9869559073876466e-05,10.992649575486091
energy_100_250,energy_250_500,2,5.39536312023759e-05,10.337019926986116
energy_250_500,rms,2,6.155889136258687e-16,42.09976091991267
energy_250_500,energy_20_100,2,1.3214686652579342e-05,11.903420649534851
energy_250_500,energy_100_250,2,2.3322441740684323e-05,11.268174553658504
energy_500_1000,zcr,1,0.018585827624740887,5.632206007855426
energy_500_1000,entropy,1,0.017540633199665593,5.7367482366564575
