source,target,lag,p_value,f_stat
rms,centroid,2,1.0045822569829963e-07,17.291676624469424
rms,bandwidth,2,0.00025868538489506843,8.562416527514214
rms,zcr,1,1.11107011304495e-16,80.12400895101543
rms,entropy,2,0.002359278504250634,6.210622752073876
rms,energy_20_100,2,1.3544854553430252e-12,30.831284444150256
rms,energy_100_250,2,1.2697250630035839e-59,258.18578330292337
rms,energy_250_500,2,1.4611995226915883e-37,125.21449795173073
rms,energy_500_1000,2,2.1011938516520913e-37,124.45863903745199
centroid,rms,2,0.007175772922107871,5.044081375090335
centroid,bandwidth,2,1.3018691650011357e-05,11.81515481741212
centroid,zcr,2,2.5817156714302407e-05,11.062697010805419
centroid,energy_100_250,2,0.015312537908826267,4.255608406387965
centroid,energy_250_500,2,0.0013083991383349128,6.833463634101108
centroid,energy_500_1000,2,0.0007509089191966034,7.423007319519878
bandwidth,rms,2,0.0009968705552794324,7.1218307160494
bandwidth,centroid,2,1.817170839937281e-08,19.272164307778738
bandwidth,energy_100_250,2,0.04214653726032993,3.21041072880421
zcr,rms,1,0.032713917296903545,4.615354382381719
zcr,centroid,2,1.7507423812445287e-14,36.44565483187593
zcr,bandwidth,2,4.83901705699823e-10,23.569994490988886
zcr,entropy,2,0.00037793903481822414,8.155858329188183
zcr,energy_100_250,2,0.00026378534158269843,8.541447906855598
zcr,energy_250_500,2,3.5811777685580816e-05,10.70462381915459
zcr,energy_500_1000,2,0.00015294362813237424,9.12820629404636
entropy,centroid,2,2.2526256180859866e-08,19.021737757566235
entropy,bandwidth,2,7.576359178843941e-06,12.413286966657278
entropy,zcr,2,1.5923140969422384e-08,19.426385677772615
entropy,energy_100_250,2,0.043850056265073684,3.1696928751767364
entropy,energy_250_500,2,0.0033057152172047987,5.8557072290615935
entropy,energy_500_1000,2,0.0013742780523695326,6.781444122679713
energy_20_100,rms,2,4.328341702102137e-09,20.956675003431155
energy_20_100,centroid,2,0.04631568702818097,3.113500195166237
energy_100_250,rms,2,3.6790945633991615e-12,29.57076395137115
energy_100_250,centroid,2,1.4144323548603803e-06,14.285535789911737
energy_100_250,bandwidth,2,0.00509346113680686,5.402334174790707
energy_100_250,zcr,1,2.406056993911065e-12,54.78503708790552
energy_100_250,entropy,1,0.006362198632992234,7.5808333085728705
energy_100_250,energy_250_500,2,0.01007060828378962,4.69088838033894
energy_250_500,rms,2,1.2035308480272174e-09,22.477242990714988
energy_250_500,centroid,2,4.74910003804432e-05,10.396576601903542
energy_250_500,bandwidth,2,0.011786608875458564,4.527266632135077
energy_250_500,zcr,1,4.53544708699364e-18,88.72974632422081
energy_250_500,energy_100_250,2,0.006682104076207734,5.118494706795579
energy_250_500,energy_500_1000,2,0.0001314371659003004,9.291830671875656
energy_500_1000,rms,2,6.577246939306566e-09,20.463216075208848
energy_500_1000,centroid,2,0.0002078346181795876,8.797734942472603
energy_500_1000,bandwidth,2,0.008111297524477548,4.916249985005735
energy_500_1000,zcr,1,5.239490280895224e-18,88.33626839527913
energy_500_1000,energy_250_500,2,1.3482580262882547e-05,11.776566695106563
