source,target,lag,p_value,f_stat
rms,bandwidth,2,0.0013604452942781596,6.798280827531357
rms,energy_20_100,2,9.103064889343877e-59,257.3512401892963
rms,energy_100_250,2,9.316800630292356e-51,201.2715801304348
rms,energy_250_500,2,2.119378303330485e-71,366.888070288042
rms,energy_500_1000,2,4.276099406879352e-19,51.39039568820677
centroid,zcr,2,4.799403665304374e-07,15.536940195924696
bandwidth,zcr,2,0.00668452874198073,5.121609916389198
zcr,centroid,2,6.515785348340399e-37,123.67179253193541
zcr,bandwidth,2,2.2271260123852623e-08,19.081598822216392
zcr,entropy,1,0.0003074872074865638,13.435381356257654
zcr,energy_20_100,2,0.020221316529771223,3.969750873720603
entropy,rms,1,0.008425243207475726,7.063719578588247
entropy,centroid,2,0.006235291514050334,5.194384257467118
entropy,zcr,2,0.01725549150749682,4.134095788715932
entropy,energy_20_100,2,0.011189307079402772,4.584126394725526
entropy,energy_250_500,2,0.011176886138007651,4.58528254965206
energy_20_100,rms,2,1.069876669266707e-40,142.74107173721492
energy_20_100,energy_100_250,1,6.765126419140859e-25,135.72795897954705
energy_20_100,energy_250_500,2,6.6675292163725894e-15,37.895903568471894
energy_20_100,energy_500_1000,1,1.2691532657782993e-09,40.115889082262335
energy_100_250,rms,2,6.267257699711482e-11,26.138757223490874
energy_100_250,energy_20_100,2,3.3846654378695944e-30,93.28033433710036
energy_100_250,energy_250_500,2,3.246402321862646e-33,106.42119935211564
energy_100_250,energy_500_1000,2,8.317866425574741e-15,37.600209515916326
energy_250_500,rms,2,7.231346747588718e-38,128.34336484738316
energy_250_500,energy_20_100,1,1.512597020157261e-27,155.62892651382202
energy_250_500,energy_100_250,1,4.641629409711213e-33,200.6446112962996
energy_250_500,energy_500_1000,1,1.3194843873286702e-08,34.794933373285524
energy_500_1000,rms,2,4.050467165796765e-20,54.865017531511484
energy_500_1000,energy_20_100,2,7.006668566660855e-27,79.75214939298414
energy_500_1000,energy_100_250,2,7.39625151513349e-17,44.04314837084584
energy_500_1000,energy_250_500,2,2.630683980708069e-28,85.45466989182296
